tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
"['azure', 'azure-data-factory', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 18493923, 'reputation': 21, 'user_id': 13472796, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DKcl1j9cSBU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMl7KZIbLYUBrHZV1Jh7tPkaZSM0w/photo.jpg?sz=256', 'display_name': 'Ashok Chinthalapuri', 'link': 'https://stackoverflow.com/users/13472796/ashok-chinthalapuri'}",False,864,1,0,1596175433,1596135400,63179625,CC BY-SA 4.0,https://stackoverflow.com/questions/63179625/copy-data-from-azure-blob-storage-to-adls-gen-2,Copy data from azure blob storage to adls gen 2,,,,,
"['azure', 'azure-storage', 'azure-blob-storage', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 19189814, 'reputation': 1, 'user_id': 14019778, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uwOfOktjwqk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnvt5Xj41bnuyW1T59sWzUx0upCSQ/photo.jpg?sz=256', 'display_name': 'Anusha Kurmindla', 'link': 'https://stackoverflow.com/users/14019778/anusha-kurmindla'}",False,646,2,0,1596097267,1596084094,63166307,CC BY-SA 4.0,https://stackoverflow.com/questions/63166307/upgrade-access-tier-via-azure-cli-or-python-code-for-storage-account-gen2,Upgrade Access Tier via Azure CLI or Python Code for Storage Account Gen2,,,,,
"['azure-java-sdk', 'azure-data-lake-gen2']","{'account_id': 19185315, 'reputation': 3, 'user_id': 14016214, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KP-WxOKPUCQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllKFPlgit5QMHOlQksPrktdavzPA/photo.jpg?sz=256', 'display_name': 'Shraddha Diwanji', 'link': 'https://stackoverflow.com/users/14016214/shraddha-diwanji'}",True,922,1,0,1596439539,1596030770,63155206,CC BY-SA 4.0,https://stackoverflow.com/questions/63155206/datalakeserviceclient-throws-type-definition-error-simple-type-class-com-azur,"DataLakeServiceClient throws Type definition error: [simple type, class com.azure.core.http.netty.NettyAsyncHttpClient] while using Java SDK",,63225329.0,,,
"['azure', 'azure-resource-manager', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 2412749, 'reputation': 2963, 'user_id': 2107488, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/62774472ea7f4b2ca8b8d0fe14455202?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kaja', 'link': 'https://stackoverflow.com/users/2107488/kaja'}",False,145,0,0,1595318442,1595276666,63003263,CC BY-SA 4.0,https://stackoverflow.com/questions/63003263/existing-subnest-are-replaced-with-new-subnets-in-datalake-gen2,existing subnest are replaced with new subnets in DataLake gen2,1595318442.0,,,,
"['azure', 'parquet', 'azure-data-lake-gen2', 'azure-synapse']","{'account_id': 14062006, 'reputation': 11, 'user_id': 10157822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6814a5e2f1152daefed6ecffc204f3d3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Larry F', 'link': 'https://stackoverflow.com/users/10157822/larry-f'}",False,945,1,1,1595420587,1594865812,62926427,CC BY-SA 4.0,https://stackoverflow.com/questions/62926427/copy-parquet-file-from-azure-data-lake-storage-account-to-synapse-data-warehouse,Copy parquet file from Azure data lake storage account to Synapse data warehouse table failed,1595420587.0,,,,
"['azure', 'azure-storage', 'azure-data-lake', 'azure-storage-account', 'azure-data-lake-gen2']","{'account_id': 18008064, 'reputation': 53, 'user_id': 13088381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e813c54947a202893952185dd4bf368?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'pradeep', 'link': 'https://stackoverflow.com/users/13088381/pradeep'}",True,4355,3,2,1693413920,1594730817,62895566,CC BY-SA 4.0,https://stackoverflow.com/questions/62895566/how-to-check-whether-the-storage-account-v2-created-is-having-data-lake-gen2-pro,How to check whether the storage account V2 created is having data lake gen2 property or not in Azure?,,,,,
"['java', 'apache-flink', 'flink-streaming', 'azure-data-lake-gen2']","{'account_id': 19070322, 'reputation': 3, 'user_id': 13924638, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YcU4l.jpg?s=256&g=1', 'display_name': 'Marra', 'link': 'https://stackoverflow.com/users/13924638/marra'}",True,600,1,0,1597131914,1594675276,62884450,CC BY-SA 4.0,https://stackoverflow.com/questions/62884450/problem-with-flink-streamingfilesinkgenericrecord-azure-datalake-gen-2,Problem with Flink StreamingFileSink&lt;GenericRecord&gt; &amp; Azure Datalake Gen 2,,63353702.0,,,
"['python', 'pandas', 'azure-data-lake-gen2', 'azure-synapse']","{'account_id': 11047098, 'reputation': 38, 'user_id': 8112786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dd73c10207f839b7c5a82212a083bdb?s=256&d=identicon&r=PG', 'display_name': 'user8112786', 'link': 'https://stackoverflow.com/users/8112786/user8112786'}",False,449,1,1,1594668513,1594356227,62827467,CC BY-SA 4.0,https://stackoverflow.com/questions/62827467/copy-into-from-azure-dala-lake-gen2-to-azure-synapse-does-nothing,COPY INTO from Azure Dala lake gen2 to Azure Synapse does nothing,1594668513.0,,,,
"['azure', 'azure-log-analytics', 'azure-data-lake-gen2']","{'account_id': 3595610, 'reputation': 545, 'user_id': 3000434, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/18b69357d6e651bab221fa41fcd58f88?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Fr&#233;d&#233;ric De L&#232;ne Mirouze', 'link': 'https://stackoverflow.com/users/3000434/fr%c3%a9d%c3%a9ric-de-l%c3%a8ne-mirouze'}",True,848,1,1,1594156009,1594141068,62780286,CC BY-SA 4.0,https://stackoverflow.com/questions/62780286/connecting-storage-account-datalake-2-to-log-analytics-workspace,Connecting storage account datalake 2 to log analytics workspace,,62783947.0,,,
"['azure', 'azure-blob-storage', 'azure-data-lake-gen2', 'azure-rest-api', 'azure-sas']","{'account_id': 450698, 'reputation': 7243, 'user_id': 846163, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/623857ee8390f91edba65fcac0d152ab?s=256&d=identicon&r=PG', 'display_name': 'sschmeck', 'link': 'https://stackoverflow.com/users/846163/sschmeck'}",True,2530,1,0,1609490568,1594126499,62775789,CC BY-SA 4.0,https://stackoverflow.com/questions/62775789/create-path-in-adls-gen2-fails-because-of-missing-x-ms-blob-type,Create path in ADLS Gen2 fails because of missing x-ms-blob-type?,1609490568.0,62788542.0,,,
"['python', 'azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 15158485, 'reputation': 185, 'user_id': 10938444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e83e67e66804db6a751141de647b1eb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': '2713', 'link': 'https://stackoverflow.com/users/10938444/2713'}",False,499,0,0,1594066051,1594066051,62763714,CC BY-SA 4.0,https://stackoverflow.com/questions/62763714/calculating-azure-data-lake-gen2-container-size-and-read-write-operations,Calculating Azure data lake gen2 container size and read/write operations,,,,,
"['azure', 'acl', 'azure-data-lake-gen2', 'azure-rbac', 'azure-service-principal']","{'account_id': 11126409, 'reputation': 153, 'user_id': 8167773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/971309fd155f720a1e3d1fa3bafca450?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'DOJI', 'link': 'https://stackoverflow.com/users/8167773/doji'}",True,706,1,0,1593971885,1593963614,62742854,CC BY-SA 4.0,https://stackoverflow.com/questions/62742854/folder-level-access-control-in-adls-gen2-for-upcoming-users,Folder level access control in ADLS Gen2 for upcoming users,,62744418.0,,,
"['java', 'hadoop', 'azure-hdinsight', 'azure-data-lake-gen2', 'hail']","{'account_id': 10985782, 'reputation': 143, 'user_id': 8071560, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ukXK8.jpg?s=256&g=1', 'display_name': 'EagleByte', 'link': 'https://stackoverflow.com/users/8071560/eaglebyte'}",False,234,0,2,1593522139,1593521795,62657981,CC BY-SA 4.0,https://stackoverflow.com/questions/62657981/java-io-ioexception-stream-is-closed-error-in-hdinsight-with-adls-gen-2,java.io.IOException: Stream is closed! Error in HDInsight with ADLS Gen 2,1593522139.0,,,,
['azure-data-lake-gen2'],"{'account_id': 7268455, 'reputation': 11, 'user_id': 5542347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8a44e5eb7551d8ccbae92f33d9b124b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'gigi', 'link': 'https://stackoverflow.com/users/5542347/gigi'}",False,15,1,0,1596491036,1593520072,62657467,CC BY-SA 4.0,https://stackoverflow.com/questions/62657467/appnexus-to-azure-data-migration-error-using-sas,Appnexus-to-Azure data migration error (using sas),,,,,
"['azure', 'azure-data-factory', 'azure-data-lake-gen2']","{'account_id': 3229505, 'reputation': 1, 'user_id': 2725090, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fedc5f74da25bae32fde8efe4bd3fa26?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2725090', 'link': 'https://stackoverflow.com/users/2725090/user2725090'}",True,1363,1,0,1593397356,1593252176,62608553,CC BY-SA 4.0,https://stackoverflow.com/questions/62608553/trigger-azure-data-factory-pipeline-blob-upload-adls-gen2-programmatically,Trigger Azure data factory pipeline - Blob upload ADLS Gen2 (programmatically),1593255752.0,,,,
"['python-3.x', 'azure-data-lake-gen2']","{'account_id': 4619221, 'reputation': 767, 'user_id': 3744764, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c51ea26992ed492d060708060dae397f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'arunraj770', 'link': 'https://stackoverflow.com/users/3744764/arunraj770'}",False,3305,2,0,1607087377,1592317861,62410951,CC BY-SA 4.0,https://stackoverflow.com/questions/62410951/check-a-file-exists-in-azure-data-lake-storage-gen2-via-python,check a file exists in azure data lake storage gen2 via python,,,,,
"['python-3.x', 'azure', 'azure-data-lake-gen2']","{'account_id': 4619221, 'reputation': 767, 'user_id': 3744764, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c51ea26992ed492d060708060dae397f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'arunraj770', 'link': 'https://stackoverflow.com/users/3744764/arunraj770'}",False,1414,1,0,1617200591,1592312515,62409154,CC BY-SA 4.0,https://stackoverflow.com/questions/62409154/azure-data-lake-storage-gen2-create-directory-if-not-exists-in-python,Azure Data Lake Storage Gen2 create directory if not exists in python,,,,,
"['scala', 'jupyter-notebook', 'azure-data-lake-gen2']","{'account_id': 8937782, 'reputation': 540, 'user_id': 6668031, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/2a7411cfc2116150deab5f7507d2a1a8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/6668031/joseph'}",False,384,1,0,1592118128,1592052417,62359964,CC BY-SA 4.0,https://stackoverflow.com/questions/62359964/read-text-file-line-by-line-from-mounted-path-in-scala,Read text file line by line from mounted path in Scala,,,,,
"['azure-blob-storage', 'azure-data-lake', 'polybase', 'azure-data-lake-gen2']","{'account_id': 3909165, 'reputation': 2351, 'user_id': 3234994, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/14d7086b9ed75eb2cb9698714fd3498d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'LearneR', 'link': 'https://stackoverflow.com/users/3234994/learner'}",True,3986,1,0,1592236842,1591974009,62346931,CC BY-SA 4.0,https://stackoverflow.com/questions/62346931/polybase-on-adls-gen2-csv-file-as-source-failing-with-hdfsbridgerecordreade,Polybase on ADLS Gen2 - CSV file as source failing with &#39;HdfsBridge::recordReaderFillBuffer&#39; error,,62392204.0,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'u-sql', 'azure-data-lake-gen2']","{'account_id': 1398831, 'reputation': 17397, 'user_id': 1384539, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/SwxRl.jpg?s=256&g=1', 'display_name': 'Thiago Custodio', 'link': 'https://stackoverflow.com/users/1384539/thiago-custodio'}",False,88,0,1,1591837641,1591837641,62315494,CC BY-SA 4.0,https://stackoverflow.com/questions/62315494/azure-data-lake-validate-require-fields-in-csv,azure data lake - validate require fields in csv,,,,,
"['powerbi', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 7196470, 'reputation': 657, 'user_id': 5495134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d08697e205351d0e4449f75e0ee79640?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rodrigo A', 'link': 'https://stackoverflow.com/users/5495134/rodrigo-a'}",False,1259,2,3,1648417463,1591625206,62263942,CC BY-SA 4.0,https://stackoverflow.com/questions/62263942/connect-to-azure-data-lake-storage-gen-2-with-sas-token-power-bi,Connect to Azure Data Lake Storage Gen 2 with SAS token Power BI,,,,,
"['azure', 'azure-storage', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 1777696, 'reputation': 537, 'user_id': 1621156, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/b20bed9205c42c872a24928145728f89?s=256&d=identicon&r=PG', 'display_name': 'brudert', 'link': 'https://stackoverflow.com/users/1621156/brudert'}",True,2449,1,2,1640761833,1591223903,62183885,CC BY-SA 4.0,https://stackoverflow.com/questions/62183885/azure-data-lake-gen-2-default-access-control-list-not-being-applied-to-new-files,Azure Data Lake Gen 2 default access control list not being applied to new files,1591225805.0,,,,
"['github', 'azure-devops', 'azure-data-factory', 'azure-powershell', 'azure-data-lake-gen2']","{'account_id': 18524793, 'reputation': 124, 'user_id': 13496926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48bb973a6422473a0343fe64f66ff886?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'anuj', 'link': 'https://stackoverflow.com/users/13496926/anuj'}",True,230,1,0,1591867791,1591196185,62175973,CC BY-SA 4.0,https://stackoverflow.com/questions/62175973/azure-devops-assigment-of-roles-rwx-in-adls-gen2-container-using-powershell-scri,Azure devops assigment of roles rwx in ADLS gen2 container using powershell script path task in devops,1591260159.0,62321227.0,,,
"['powershell', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 18172678, 'reputation': 193, 'user_id': 13222044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7dd109cfd2ae0fda4d77b10633eba2e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Emanuele', 'link': 'https://stackoverflow.com/users/13222044/emanuele'}",True,811,1,0,1590653841,1590617561,62053724,CC BY-SA 4.0,https://stackoverflow.com/questions/62053724/azure-datalake-gen2-powershell-limits,Azure DataLake gen2 Powershell Limits,,62060061.0,,,
"['azure-data-lake', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 6975755, 'reputation': 292, 'user_id': 5350582, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/6tWgd.jpg?s=256&g=1', 'display_name': 'Shuail_CR007', 'link': 'https://stackoverflow.com/users/5350582/shuail-cr007'}",True,190,1,0,1590569769,1590495055,62021862,CC BY-SA 4.0,https://stackoverflow.com/questions/62021862/u-sql-python-pdf-file-parsing-in-azure-data-lake-analytics,U-SQL + Python PDF file parsing.in Azure Data Lake Analytics,,,,,
"['azure-storage', 'azure-stream-analytics', 'azure-managed-identity', 'azure-data-lake-gen2']","{'account_id': 922033, 'reputation': 4030, 'user_id': 959329, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/cc519f0b30b4b18fd2ed4fc619bf99fa?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/959329/thomas'}",True,292,1,0,1590460055,1590408728,62002174,CC BY-SA 4.0,https://stackoverflow.com/questions/62002174/azure-stream-analytics-output-to-data-lake-storage-gen2-with-system-assigned-man,Azure Stream Analytics Output to Data Lake Storage Gen2 with System-Assigned Managed Identity,,62013665.0,,,
"['azure-blob-storage', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 288663, 'reputation': 283, 'user_id': 589213, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/39f63df4bae2422152bc22942305ee67?s=256&d=identicon&r=PG', 'display_name': 'sandy', 'link': 'https://stackoverflow.com/users/589213/sandy'}",False,461,1,0,1591141455,1590092089,61943111,CC BY-SA 4.0,https://stackoverflow.com/questions/61943111/get-the-latest-data-from-adls-gen-2-blob-storage-to-table-mounted-in-azure-datab,Get the latest data from ADLS Gen 2 blob storage to table mounted in Azure DataBricks,,,,,
"['external-tables', 'azure-data-lake-gen2', 'azure-synapse']","{'account_id': 18641225, 'reputation': 11, 'user_id': 13586913, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZtmtMZ6s-2I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucml9qJ2Q6SY7cXxChtjGZbNXffJrQ/photo.jpg?sz=256', 'display_name': 'Astha Mattoo', 'link': 'https://stackoverflow.com/users/13586913/astha-mattoo'}",True,3361,1,1,1590761674,1590043051,61928676,CC BY-SA 4.0,https://stackoverflow.com/questions/61928676/azure-synapse-analysis-error-while-accessing-the-external-table,Azure Synapse Analysis: Error while accessing the external table,,,,,
"['python', 'azure', 'pyspark', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 18571749, 'reputation': 43, 'user_id': 13533421, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhqWR_44MRIeMggxSnfVyXQgUjQoweBw3u4DthG9A=k-s256', 'display_name': 'shankar gopinath', 'link': 'https://stackoverflow.com/users/13533421/shankar-gopinath'}",False,3246,0,2,1589559452,1589462752,61798542,CC BY-SA 4.0,https://stackoverflow.com/questions/61798542/uploading-csv-file-to-azure-data-lake-storeadls-gen-2-using-python-sdk,Uploading CSV file to Azure Data Lake Store(ADLS) Gen 2 using Python SDK,1589559452.0,,,,
"['azure', 'rest', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 14584116, 'reputation': 21, 'user_id': 10533550, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-D8ZjiybBUwg/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbAyP-DPzLiTB28Qr1PVwtkkbFcyhg/mo/photo.jpg?sz=256', 'display_name': 'Eldar Politkin', 'link': 'https://stackoverflow.com/users/10533550/eldar-politkin'}",True,542,1,1,1588624031,1588539444,61581518,CC BY-SA 4.0,https://stackoverflow.com/questions/61581518/azure-data-lake-gen2-validating-uploaded-filemd5,Azure data lake gen2 -Validating uploaded file(MD5?),,,,,
"['python-3.x', 'azure', 'hdfs', 'databricks', 'azure-data-lake-gen2']","{'account_id': 3127547, 'reputation': 233, 'user_id': 2646132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ade38105067c570636023c0756934649?s=256&d=identicon&r=PG', 'display_name': 'Kamal Nandan', 'link': 'https://stackoverflow.com/users/2646132/kamal-nandan'}",True,9249,2,2,1600084558,1588531544,61579841,CC BY-SA 4.0,https://stackoverflow.com/questions/61579841/how-can-i-read-a-file-from-azure-data-lake-gen-2-using-python,How can i read a file from Azure Data Lake Gen 2 using python,,,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 6539683, 'reputation': 3386, 'user_id': 5057753, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5fcacd323e3313523c2761f6db133122?s=256&d=identicon&r=PG', 'display_name': 'Dhiraj', 'link': 'https://stackoverflow.com/users/5057753/dhiraj'}",True,5137,2,2,1640223156,1588500420,61572705,CC BY-SA 4.0,https://stackoverflow.com/questions/61572705/workaround-for-soft-delete-not-available-in-adls-gen2,Workaround for soft delete not available in ADLS Gen2,1609492325.0,70456826.0,,,
"['azure', 'databricks', 'azure-databricks', 'azure-data-lake-gen2']","{'user_type': 'does_not_exist', 'display_name': 'user5813190'}",True,1182,2,1,1610532781,1587890040,61437902,CC BY-SA 4.0,https://stackoverflow.com/questions/61437902/azure-datalake-gen2-databricks-acls-permissions,azure datalake gen2 databricks ACLs permissions,,61453923.0,,,
"['azure', 'azure-data-lake', 'u-sql', 'azure-data-lake-gen2']","{'account_id': 15175, 'reputation': 11890, 'user_id': 31782, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8ea4581df89970a5ba17daf4ad93041c?s=256&d=identicon&r=PG', 'display_name': 'n0rd', 'link': 'https://stackoverflow.com/users/31782/n0rd'}",True,468,1,2,1587747867,1587709398,61402380,CC BY-SA 4.0,https://stackoverflow.com/questions/61402380/referencing-adl-storage-gen2-files-from-u-sql,Referencing ADL storage gen2 files from U-SQL,,61413634.0,,,
"['azure', 'powershell', 'powershell-5.0', 'azure-data-lake-gen2']","{'account_id': 3348474, 'reputation': 612, 'user_id': 2813085, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/cd40a9e8a5fb26095f8d9e7c750f94a2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jeremyh', 'link': 'https://stackoverflow.com/users/2813085/jeremyh'}",True,375,1,0,1587691023,1587554986,61364024,CC BY-SA 4.0,https://stackoverflow.com/questions/61364024/installing-powershellget-module-returns-error,Installing PowershellGet module returns error,,61399512.0,,,
"['azure', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 8305561, 'reputation': 353, 'user_id': 6242715, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/8a35dda20df3dbf5d0d067039496e03c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Faizal', 'link': 'https://stackoverflow.com/users/6242715/faizal'}",True,1185,1,1,1587352614,1587256202,61298068,CC BY-SA 4.0,https://stackoverflow.com/questions/61298068/how-to-restrict-a-service-principle-access-to-specific-folder-in-adls-gen2,How to restrict a Service Principle access to specific folder in ADLS Gen2?,1587336175.0,61314607.0,,,
"['azure', 'azure-synapse', 'polybase', 'azure-data-lake-gen2']","{'account_id': 3532, 'reputation': 1472, 'user_id': 5096, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/RlHf4.jpg?s=256&g=1', 'display_name': 'Andy Jones', 'link': 'https://stackoverflow.com/users/5096/andy-jones'}",True,420,1,2,1618923108,1586428514,61119205,CC BY-SA 4.0,https://stackoverflow.com/questions/61119205/azure-sql-data-warehouse-polybase-query-to-azure-data-lake-gen-2-returns-zero-ro,Azure SQL Data Warehouse Polybase Query to Azure Data Lake Gen 2 returns zero rows,1587252404.0,,,,
"['apache-spark', 'azure-storage', 'spark-structured-streaming', 'azure-hdinsight', 'azure-data-lake-gen2']","{'account_id': 1120802, 'reputation': 55, 'user_id': 1109148, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1f5ce6180cfa62045e3c7904a75698ab?s=256&d=identicon&r=PG', 'display_name': 'Sanal', 'link': 'https://stackoverflow.com/users/1109148/sanal'}",True,798,2,0,1586532262,1586283057,61086615,CC BY-SA 4.0,https://stackoverflow.com/questions/61086615/how-to-connect-spark-structured-streaming-to-blob-file-creation-events-from-azur,How to connect Spark Structured Streaming to blob/file creation events from Azure Data Lake Storage Gen2 or Blob Storage,,,,,
"['azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2']","{'account_id': 3323147, 'reputation': 421, 'user_id': 2793765, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/bc2d11aaf09e7d62daf2e5b53eae17ee?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'HimalayanNinja', 'link': 'https://stackoverflow.com/users/2793765/himalayanninja'}",True,502,3,0,1678162490,1585881011,61004205,CC BY-SA 4.0,https://stackoverflow.com/questions/61004205/how-do-i-load-entire-file-content-as-a-text-into-a-column-azuresqldw-table,How do I load entire file content as a text into a column AzureSQLDW table?,,,,,
"['r', 'curl', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 18150929, 'reputation': 11, 'user_id': 13203664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa62fa9187e738c9d388a95f1b81acfb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user13203664', 'link': 'https://stackoverflow.com/users/13203664/user13203664'}",True,357,1,1,1587595674,1585861443,61001087,CC BY-SA 4.0,https://stackoverflow.com/questions/61001087/download-file-from-adls-to-local-file-system-through-r-has-connection-error,Download file from ADLS to local file system through R has connection error,,,,,
"['c#', 'azure', 'azure-data-lake', 'azure-batch', 'azure-data-lake-gen2']","{'account_id': 11719441, 'reputation': 581, 'user_id': 8578829, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DgyET.jpg?s=256&g=1', 'display_name': 'Gour Gopal', 'link': 'https://stackoverflow.com/users/8578829/gour-gopal'}",False,587,0,1,1585812603,1585812603,60986329,CC BY-SA 4.0,https://stackoverflow.com/questions/60986329/how-to-use-azure-data-lake-gen2-for-azure-batch-service,How to use Azure Data Lake Gen2 for Azure Batch Service?,,,,,
"['pyspark', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 202356, 'reputation': 6355, 'user_id': 449378, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/VQuo9.jpg?s=256&g=1', 'display_name': 'Navaneeth Sen', 'link': 'https://stackoverflow.com/users/449378/navaneeth-sen'}",False,1830,1,0,1585578362,1585567980,60929628,CC BY-SA 4.0,https://stackoverflow.com/questions/60929628/how-to-read-a-csv-file-from-a-file-share-in-an-adls-gen2-datalake-inside-datab,How to read a csv file from a &quot;File Share&quot; in an ADLS Gen2 Datalake inside Databricks using pyspark,,,,,
"['azure-data-factory', 'azure-databricks', 'delta-lake', 'azure-data-lake-gen2']","{'account_id': 31332, 'reputation': 29325, 'user_id': 85952, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e223c7bbc6f1f2d79367bbbe0a5c37b9?s=256&d=identicon&r=PG', 'display_name': 'Sreedhar', 'link': 'https://stackoverflow.com/users/85952/sreedhar'}",False,1116,1,2,1586383877,1585174140,60858087,CC BY-SA 4.0,https://stackoverflow.com/questions/60858087/azure-data-factory-incremental-load-to-azure-data-lake,Azure Data Factory - Incremental Load to Azure Data Lake,,,,,
"['azure', 'sdk', 'azure-data-lake', 'azure-data-lake-gen2']","{'account_id': 1018761, 'reputation': 1436, 'user_id': 1029722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77fd016fc31ed04cd9ef6bcc6bcc7836?s=256&d=identicon&r=PG', 'display_name': 'tdebroc', 'link': 'https://stackoverflow.com/users/1029722/tdebroc'}",True,1666,1,3,1657549166,1584884310,60800026,CC BY-SA 4.0,https://stackoverflow.com/questions/60800026/azure-adlsgen2-api-error-400-datalakestorageexception-the-request-uri-is-inv,Azure ADLSGEN2 - API Error 400 - DatalakeStorageException The request URI is invalid,,60800027.0,,,
