tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_to,closed_date,locked_date,closed_reason,accepted_answer_id,migrated_from,protected_date
"['ssas', 'etl', 'data-warehouse', 'dimensional-modeling', 'cognos-tm1']","{'account_id': 1336909, 'reputation': 81, 'user_id': 1279437, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/3a591be6cea835ddb6234b836bb5a351?s=256&d=identicon&r=PG', 'display_name': 'user1279437', 'link': 'https://stackoverflow.com/users/1279437/user1279437'}",True,764,1,1,1413914698,1413908224,1413910729.0,26491446,CC BY-SA 3.0,https://stackoverflow.com/questions/26491446/any-etl-modeling-tool-to-create-a-rolap-star-schema-data-warehouse,Any ETL/modeling tool to create a ROLAP star schema data warehouse?,,,,,,,
"['database', 'validation', 'pentaho', 'etl', 'kettle']","{'account_id': 1365824, 'reputation': 1426, 'user_id': 1302266, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/YYTZS.png?s=256&g=1', 'display_name': 'bachkoi32', 'link': 'https://stackoverflow.com/users/1302266/bachkoi32'}",False,685,1,0,1414243597,1413590252,,26434985,CC BY-SA 3.0,https://stackoverflow.com/questions/26434985/what-is-the-best-way-to-validate-and-parse-complex-fields-in-pentaho-kettle,What is the best way to validate and parse complex fields in Pentaho kettle?,,,,,,,
"['sql', 'pentaho', 'etl', 'kettle', 'vertica']","{'account_id': 2486995, 'reputation': 1716, 'user_id': 2165252, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6e062c4dbcab90f243d831c02f06410f?s=256&d=identicon&r=PG', 'display_name': 'fenix', 'link': 'https://stackoverflow.com/users/2165252/fenix'}",True,83,1,0,1413737414,1413558392,1413723178.0,26427980,CC BY-SA 3.0,https://stackoverflow.com/questions/26427980/simulating-for-inside-for-in-sql,Simulating For inside For in SQL,,,,,,,
"['etl', 'talend']","{'account_id': 2398441, 'reputation': 908, 'user_id': 2096770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e86571ee9010e6908c107c35219e5080?s=256&d=identicon&r=PG', 'display_name': 'Kaushal', 'link': 'https://stackoverflow.com/users/2096770/kaushal'}",True,13433,1,0,1414744740,1413456756,,26402570,CC BY-SA 3.0,https://stackoverflow.com/questions/26402570/talend-loop-for-each-record,Talend loop for each record,,,,,26628848.0,,
"['postgresql', 'pentaho', 'etl', 'kettle']","{'account_id': 1365824, 'reputation': 1426, 'user_id': 1302266, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/YYTZS.png?s=256&g=1', 'display_name': 'bachkoi32', 'link': 'https://stackoverflow.com/users/1302266/bachkoi32'}",True,2435,1,0,1413411804,1413408896,,26392518,CC BY-SA 3.0,https://stackoverflow.com/questions/26392518/update-on-a-spoon-transformation-gives-duplicate-key-value-violates-unique-cons,Update on a spoon transformation gives &#39;duplicate key value violates unique constraint&#39;,,,,,26393142.0,,
"['metadata', 'etl', 'informatica', 'informatica-powercenter']","{'account_id': 4952761, 'reputation': 1, 'user_id': 3986229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/437b7d63142db60ef2062205ab1b0139?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'wang zhixin', 'link': 'https://stackoverflow.com/users/3986229/wang-zhixin'}",False,1039,0,0,1413381924,1413381924,,26384587,CC BY-SA 3.0,https://stackoverflow.com/questions/26384587/informatica-metadata-exchange-mx-views-show-the-object-deleted,Informatica Metadata Exchange (MX) Views show the object deleted,,,,,,,
"['google-bigquery', 'google-cloud-storage', 'etl']","{'account_id': 3006093, 'reputation': 77, 'user_id': 2550621, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/61c70ba75764a4ba56fb281c40cc341a?s=256&d=identicon&r=PG', 'display_name': 'user2550621', 'link': 'https://stackoverflow.com/users/2550621/user2550621'}",True,1299,1,3,1413375518,1413366779,,26379513,CC BY-SA 3.0,https://stackoverflow.com/questions/26379513/loading-data-from-bigquery-to-google-storage-bucket-in-csv-file-format,Loading data from Bigquery to google storage bucket in CSV file format,,,,,26382428.0,,
"['java', 'row', 'etl', 'talend']","{'account_id': 1344620, 'reputation': 1447, 'user_id': 1285611, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/5938707880c06c25f0d789961f0aebeb?s=256&d=identicon&r=PG', 'display_name': 'abierto', 'link': 'https://stackoverflow.com/users/1285611/abierto'}",True,10824,3,5,1608557594,1413301984,,26365036,CC BY-SA 3.0,https://stackoverflow.com/questions/26365036/talend-generating-n-multiple-rows-from-1-row,Talend - generating n multiple rows from 1 row,,,,,26424955.0,,
"['etl', 'talend']","{'account_id': 2398441, 'reputation': 908, 'user_id': 2096770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e86571ee9010e6908c107c35219e5080?s=256&d=identicon&r=PG', 'display_name': 'Kaushal', 'link': 'https://stackoverflow.com/users/2096770/kaushal'}",True,1581,1,-1,1413459274,1413288703,1413459274.0,26360533,CC BY-SA 3.0,https://stackoverflow.com/questions/26360533/generate-random-data-using-etl-tool,Generate random data using ETL tool,,,,,26403273.0,,
"['error-handling', 'etl', 'talend']","{'account_id': 1514257, 'reputation': 53, 'user_id': 1415651, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/4755e1e59729353089a3af58f311f964?s=256&d=identicon&r=PG', 'display_name': 'cmnlima', 'link': 'https://stackoverflow.com/users/1415651/cmnlima'}",True,714,1,1,1412959592,1412956800,1412958157.0,26303489,CC BY-SA 3.0,https://stackoverflow.com/questions/26303489/iterating-through-folder-handling-files-that-dont-fit-schema,Iterating through folder - handling files that don&#39;t fit schema,,,,,,,
"['ssis', 'etl', 'data-warehouse', 'business-intelligence']","{'account_id': 5138166, 'reputation': 1, 'user_id': 4116291, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8YV2o.jpg?s=256&g=1', 'display_name': 'Gaurav', 'link': 'https://stackoverflow.com/users/4116291/gaurav'}",False,56,1,0,1418373274,1412930488,1412954777.0,26295270,CC BY-SA 3.0,https://stackoverflow.com/questions/26295270/source-in-my-ssis-package-isnt-picking-the-float-values-with-preceding-zeros,Source in my SSIS package isn&#39;t picking the float values with preceding zeros,,,,,,,
"['r', 'bigdata', 'etl', 'rodbc', 'ff']","{'account_id': 3426841, 'reputation': 113, 'user_id': 3457251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1023face284047f46376c6c1b8741d52?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SniperBro2000', 'link': 'https://stackoverflow.com/users/3457251/sniperbro2000'}",False,218,0,0,1471555834,1412866027,,26281441,CC BY-SA 3.0,https://stackoverflow.com/questions/26281441/issue-with-etlutils-and-odcb-connection,Issue with ETLUtils and ODCB connection,,,,,,,
"['etl', 'talend']","{'account_id': 5103466, 'reputation': 15, 'user_id': 4092321, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/d2PH5.jpg?s=256&g=1', 'display_name': 'rptstk', 'link': 'https://stackoverflow.com/users/4092321/rptstk'}",True,2160,1,0,1412791629,1412782470,,26260850,CC BY-SA 3.0,https://stackoverflow.com/questions/26260850/talend-load-context-to-subjobs,Talend - load context to subjobs,,,,,26263539.0,,
"['ssas', 'etl', 'business-intelligence', 'cube', 'powerpivot']","{'account_id': 2072811, 'reputation': 1088, 'user_id': 1846879, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/hE2si.jpg?s=256&g=1', 'display_name': 'TvdH', 'link': 'https://stackoverflow.com/users/1846879/tvdh'}",True,130,1,0,1412951281,1412779101,1412951281.0,26259668,CC BY-SA 3.0,https://stackoverflow.com/questions/26259668/efficiently-store-and-retrieve-price-points-over-time-ranges,Efficiently store and retrieve price points over time ranges,,,,,26286983.0,,
"['etl', 'informatica', 'informatica-powercenter']","{'account_id': 4968161, 'reputation': 1, 'user_id': 3996799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bfb5d7ecf90c4894cdd51b48ea35b76?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ajay', 'link': 'https://stackoverflow.com/users/3996799/ajay'}",False,950,2,0,1413210609,1412771662,,26257034,CC BY-SA 3.0,https://stackoverflow.com/questions/26257034/formatting-a-column-using-expression-transformation-in-informatica-powercenter,Formatting a column using Expression Transformation in Informatica Powercenter,,,,,,,
"['java', 'etl']","{'account_id': 5143033, 'reputation': 1, 'user_id': 4119757, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1347294358/picture?type=large', 'display_name': 'Bhavin Relwani', 'link': 'https://stackoverflow.com/users/4119757/bhavin-relwani'}",False,39,0,0,1412744825,1412744825,,26249561,CC BY-SA 3.0,https://stackoverflow.com/questions/26249561/replace-data-with-second-row-keep-first-row-as-it-is,Replace Data with Second Row keep first row as it is,,,,,,,
"['pentaho', 'etl', 'business-intelligence', 'kettle', 'data-integration']","{'account_id': 3116582, 'reputation': 769, 'user_id': 2637212, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/e207ce8f140fe0c4e6d3703ab8c58596?s=256&d=identicon&r=PG', 'display_name': 'giogix', 'link': 'https://stackoverflow.com/users/2637212/giogix'}",True,6431,1,4,1456295114,1412714312,1592644375.0,26244864,CC BY-SA 4.0,https://stackoverflow.com/questions/26244864/reusing-transformations-with-different-data-in-pentaho-data-integration-kettle,Reusing transformations with different data in Pentaho data integration Kettle,,,,,26256594.0,,
"['etl', 'ssis']","{'account_id': 4492435, 'reputation': 245, 'user_id': 3653218, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/a3Ds0.jpg?s=256&g=1', 'display_name': 'Yash', 'link': 'https://stackoverflow.com/users/3653218/yash'}",False,1015,0,0,1412361057,1412357964,1412361057.0,26183935,CC BY-SA 3.0,https://stackoverflow.com/questions/26183935/creating-date-dimension-table-using-ssis,Creating Date Dimension table using SSIS,,,,,,,
"['java', 'salesforce', 'etl', 'talend']","{'account_id': 455516, 'reputation': 1715, 'user_id': 853710, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/cb3572fe50b880e06b9c25dfd90c931d?s=256&d=identicon&r=PG', 'display_name': 'user853710', 'link': 'https://stackoverflow.com/users/853710/user853710'}",True,328,1,1,1412162415,1412155967,1412156718.0,26138269,CC BY-SA 3.0,https://stackoverflow.com/questions/26138269/salesforce-org-synchronisation-using-talend,salesforce Org synchronisation using talend,,,,,26140167.0,,
"['etl', 'talend']","{'account_id': 4830841, 'reputation': 2912, 'user_id': 3899080, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/6iZy6.jpg?s=256&g=1', 'display_name': 'Mahesh Madushanka', 'link': 'https://stackoverflow.com/users/3899080/mahesh-madushanka'}",True,844,1,2,1412156486,1412154457,,26137819,CC BY-SA 3.0,https://stackoverflow.com/questions/26137819/talend-etl-change-build-project-properties,Talend ETL Change Build project Properties,,,,,26138422.0,,
"['sql', 'csv', 'cassandra', 'etl', 'nosql']","{'account_id': 268817, 'reputation': 817, 'user_id': 557806, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c912fc0bc181395daf04ed2829ac15f5?s=256&d=identicon&r=PG', 'display_name': 'Vikram', 'link': 'https://stackoverflow.com/users/557806/vikram'}",False,533,0,0,1505969890,1411979706,1506103282.0,26095659,CC BY-SA 3.0,https://stackoverflow.com/questions/26095659/import-from-csv-fails-if-there-are-more-than-one-records-in-the-csv-file,Import from CSV fails if there are more than one records in the csv file,,,,,,,
"['macros', 'clojure', 'etl']","{'account_id': 1698159, 'reputation': 343, 'user_id': 1559027, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3ebea0db34dfb2565557c2b86e838257?s=256&d=identicon&r=PG', 'display_name': 'user1559027', 'link': 'https://stackoverflow.com/users/1559027/user1559027'}",True,60,2,0,1412004152,1411762950,1411770341.0,26067730,CC BY-SA 3.0,https://stackoverflow.com/questions/26067730/defining-data-specific-clojure-functions-possibly-with-macro,"Defining data-specific Clojure functions, possibly with macro?",,,,,,,
"['ssis', 'etl', 'msbi']","{'account_id': 5089100, 'reputation': 81, 'user_id': 4082697, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d3df8eb8b3c3c3013135ab631006adf2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'PPRas&#39;d', 'link': 'https://stackoverflow.com/users/4082697/pprasd'}",True,166,2,1,1411989592,1411723644,1411989592.0,26056278,CC BY-SA 3.0,https://stackoverflow.com/questions/26056278/how-to-consider-delimiter-as-a-text-in-ssis,"how to consider delimiter(,) as a text in SSIS?",,,,,,,
"['sql', 'ssis', 'etl']","{'account_id': 4594450, 'reputation': 329, 'user_id': 3726933, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/8c20bcf547bb8138f06e12a30de46f57?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3726933', 'link': 'https://stackoverflow.com/users/3726933/user3726933'}",False,936,1,2,1411671182,1411669211,1411670353.0,26045450,CC BY-SA 3.0,https://stackoverflow.com/questions/26045450/etl-incremental-extract-best-practise,ETL incremental extract best practise,,,,,,,
"['excel', 'etl', 'vba']","{'account_id': 3765971, 'reputation': 1239, 'user_id': 3129510, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/B9YkS.jpg?s=256&g=1', 'display_name': 'Alex Zhulin', 'link': 'https://stackoverflow.com/users/3129510/alex-zhulin'}",True,1108,1,0,1411299371,1411154721,1531161705.0,25941053,CC BY-SA 4.0,https://stackoverflow.com/questions/25941053/data-transformation-from-excel,Data transformation from Excel,,,,,25958487.0,,
"['etl', 'talend']","{'account_id': 1116619, 'reputation': 3562, 'user_id': 1105809, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/aa679c0768b1de3c8c224cb6b492cf9a?s=256&d=identicon&r=PG', 'display_name': 'Sharad', 'link': 'https://stackoverflow.com/users/1105809/sharad'}",False,868,2,-3,1419330805,1411038935,1411110412.0,25911210,CC BY-SA 3.0,https://stackoverflow.com/questions/25911210/how-to-duplicate-the-database-using-talend,How to duplicate the database using Talend?,,,,,,,
"['sql', 'oracle', 'etl']","{'account_id': 4635367, 'reputation': 48, 'user_id': 3756763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cfdb260c9eb52a573a743cbb2140b58?s=256&d=identicon&r=PG', 'display_name': 'Dan Putman', 'link': 'https://stackoverflow.com/users/3756763/dan-putman'}",False,94,0,1,1411037417,1411016005,1411037417.0,25904382,CC BY-SA 3.0,https://stackoverflow.com/questions/25904382/extract-and-load-hierarchy-of-records-in-oracle-db,Extract and load hierarchy of records in Oracle DB,,,,,,,
"['pentaho', 'etl', 'kettle']","{'account_id': 2419318, 'reputation': 359, 'user_id': 2112697, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3a2fc82891744f6a6da61d02cba10a3d?s=256&d=identicon&r=PG', 'display_name': 'luckasx', 'link': 'https://stackoverflow.com/users/2112697/luckasx'}",True,1058,1,0,1410954459,1410809574,1410954459.0,25855577,CC BY-SA 3.0,https://stackoverflow.com/questions/25855577/kettle-text-file-unstructured,Kettle - Text File Unstructured,,,,,25873242.0,,
"['oracle', 'sqlplus', 'etl']","{'account_id': 5016988, 'reputation': 1, 'user_id': 4031614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/943eafc2d93aade8529339d3746724ea?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Peter Dowling', 'link': 'https://stackoverflow.com/users/4031614/peter-dowling'}",False,240,0,0,1410449089,1410449089,,25791382,CC BY-SA 3.0,https://stackoverflow.com/questions/25791382/performing-etl-actions-via-sqlplus,Performing ETL Actions via sqlplus,,,,,,,
"['mysql', 'oracle', 'pentaho', 'etl']","{'account_id': 3887350, 'reputation': 55, 'user_id': 3218385, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6a6c650811e82e48e5d5c06b883749ae?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'freshMan', 'link': 'https://stackoverflow.com/users/3218385/freshman'}",False,734,2,0,1442834086,1410421377,,25781838,CC BY-SA 3.0,https://stackoverflow.com/questions/25781838/connecting-to-remote-database-using-spoon-over-network,connecting to remote database using spoon over network,,,,,,,
"['java', 'etl', 'kettle', 'vertica']","{'account_id': 1090713, 'reputation': 412, 'user_id': 1085408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56a1d404562ed8cd692baf1181a08e5b?s=256&d=identicon&r=PG', 'display_name': 'Anton L', 'link': 'https://stackoverflow.com/users/1085408/anton-l'}",False,3342,1,1,1431441901,1410180808,,25724763,CC BY-SA 3.0,https://stackoverflow.com/questions/25724763/pentaho-kettle-kitchen-cant-find-plugin,Pentaho Kettle Kitchen can&#39;t find plugin,,,,,,,
"['database', 'constraints', 'database-schema', 'etl', 'data-warehouse']","{'account_id': 4990938, 'reputation': 3, 'user_id': 4013201, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100006341341037/picture?type=large', 'display_name': 'dnautics', 'link': 'https://stackoverflow.com/users/4013201/dnautics'}",True,116,1,0,1410552534,1409950886,,25693920,CC BY-SA 3.0,https://stackoverflow.com/questions/25693920/populating-a-data-warehouse-from-oltp-relational-database,Populating a Data Warehouse from OLTP Relational Database,,,,,25816075.0,,
"['etl', 'talend']","{'account_id': 305461, 'reputation': 2981, 'user_id': 615636, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f607cd4b333f59df36c7422ebd676855?s=256&d=identicon&r=PG', 'display_name': 'Viriato', 'link': 'https://stackoverflow.com/users/615636/viriato'}",True,19971,3,5,1501714062,1409914943,,25684433,CC BY-SA 3.0,https://stackoverflow.com/questions/25684433/how-to-create-multiple-output-files-in-talend-based-on-a-column-from-an-sql-inpu,How to create multiple output files in Talend based on a column from an SQL Input,,,,,25789006.0,,
"['pentaho', 'etl']","{'account_id': 2637692, 'reputation': 747, 'user_id': 2281976, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/cadc3e3f372013cf3156acd2269da972?s=256&d=identicon&r=PG', 'display_name': 'urbanmojo', 'link': 'https://stackoverflow.com/users/2281976/urbanmojo'}",True,9290,2,1,1409899734,1409869903,,25675978,CC BY-SA 3.0,https://stackoverflow.com/questions/25675978/pentaho-job-evaluate-a-condition-to-determine-where-to-send-job-flow,Pentaho Job - Evaluate a condition to determine where to send job flow,,,,,,,
"['pentaho', 'etl', 'rule', 'business-rules']","{'account_id': 4959967, 'reputation': 13, 'user_id': 3991460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc620c3674194fe167182639b2da683c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Oguz', 'link': 'https://stackoverflow.com/users/3991460/oguz'}",True,2633,2,1,1409771348,1409345934,,25576179,CC BY-SA 3.0,https://stackoverflow.com/questions/25576179/business-rule-engine-to-inject-to-etl-job-pentaho,Business rule engine to inject to ETL job (Pentaho),,,,,25651932.0,,
"['etl', 'talend']","{'account_id': 2161934, 'reputation': 4316, 'user_id': 1915920, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/6be77f4bfa373c33055ada8f3414ae09?s=256&d=identicon&r=PG', 'display_name': 'Andreas Covidiot', 'link': 'https://stackoverflow.com/users/1915920/andreas-covidiot'}",True,1927,1,1,1409231467,1409231467,,25549662,CC BY-SA 3.0,https://stackoverflow.com/questions/25549662/how-to-combine-multiple-talend-contexts-e-g-different-database-connections,How to combine multiple Talend contexts? (e.g. different database connections),,,,,25549663.0,,
"['etl', 'data-warehouse', 'informatica', 'informatica-powercenter']","{'account_id': 4952761, 'reputation': 1, 'user_id': 3986229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/437b7d63142db60ef2062205ab1b0139?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'wang zhixin', 'link': 'https://stackoverflow.com/users/3986229/wang-zhixin'}",False,743,0,0,1409229546,1409219955,1409229546.0,25545968,CC BY-SA 3.0,https://stackoverflow.com/questions/25545968/informatica-change-all-backslashs-in-shell-commande-source-by-forwardslashs,Informatica change all backslashs in shell commande source by forwardslashs,,,,,,,
"['sql', 'database', 'oracle', 'etl', 'netezza']","{'account_id': 1408191, 'reputation': 279, 'user_id': 1335326, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/b00111778679718fda3c593e668de7d7?s=256&d=identicon&r=PG', 'display_name': 'Vishal', 'link': 'https://stackoverflow.com/users/1335326/vishal'}",True,411,1,0,1409175156,1409174817,,25537212,CC BY-SA 3.0,https://stackoverflow.com/questions/25537212/how-can-i-assign-same-row-number-to-rows-in-a-table-when-ranking-function-called,How can I assign same row_number to rows in a table when ranking function called repeatedly and no unique keys,,,,,,,
"['sql', 'xml', 'ssis', 'etl']","{'account_id': 4730348, 'reputation': 78, 'user_id': 6341685, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KDC3w.jpg?s=256&g=1', 'display_name': 'ghostpuddin', 'link': 'https://stackoverflow.com/users/6341685/ghostpuddin'}",True,1970,2,1,1409167167,1409160391,,25533446,CC BY-SA 3.0,https://stackoverflow.com/questions/25533446/can-i-edit-the-xml-in-a-ssis-package,Can I edit the XML in a SSIS package?,,,,,25535317.0,,
"['transformation', 'pentaho', 'etl', 'kettle', 'data-integration']","{'account_id': 1804008, 'reputation': 1669, 'user_id': 1641564, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/724f62d6254a1a8b245ea725196c13a9?s=256&d=identicon&r=PG', 'display_name': 'daZza', 'link': 'https://stackoverflow.com/users/1641564/dazza'}",True,3652,1,0,1409219007,1409136259,1409138187.0,25525096,CC BY-SA 3.0,https://stackoverflow.com/questions/25525096/pdi-returning-the-result-of-a-select-statement-to-the-datastream,PDI: Returning the result of a SELECT-statement to the datastream,,,,,25545634.0,,
"['hadoop', 'hive', 'etl', 'netezza']","{'account_id': 4568337, 'reputation': 121, 'user_id': 3910238, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://graph.facebook.com/100005314652622/picture?type=large', 'display_name': 'bR3nD4n', 'link': 'https://stackoverflow.com/users/3910238/br3nd4n'}",False,234,0,0,1409100176,1409100176,,25517250,CC BY-SA 3.0,https://stackoverflow.com/questions/25517250/hive-timestamp-import-from-netezza,Hive timestamp import from netezza,,,,,,,
"['etl', 'talend']","{'account_id': 2458392, 'reputation': 149, 'user_id': 2143016, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/61179149ae0ca2860cb99310993494b7?s=256&d=identicon&r=PG', 'display_name': 'Prakki', 'link': 'https://stackoverflow.com/users/2143016/prakki'}",False,2156,2,2,1408988073,1408605814,1408607493.0,25420512,CC BY-SA 3.0,https://stackoverflow.com/questions/25420512/how-to-get-lookup-and-match-column-from-single-source-table-for-tfuzzymatch-in-t,How to get Lookup and Match Column from single source table for tFuzzyMatch in Talend,,,,,,,
"['sql', 'sql-server', 'ssis', 'etl']","{'account_id': 2380770, 'reputation': 35, 'user_id': 2082843, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bc77c11ad9beacd1b93278b73dad37e6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'apariyar', 'link': 'https://stackoverflow.com/users/2082843/apariyar'}",True,1579,1,0,1408474693,1408392798,1408393653.0,25371325,CC BY-SA 3.0,https://stackoverflow.com/questions/25371325/loading-source-flat-file-without-identity-column-data-in-a-sql-server-table-wi,Loading source flat file (without identity column) data in a SQL Server table with identity column: SSIS extract,,,,,25391006.0,,
"['mysql', 'etl', 'orientdb', 'graph-visualization']","{'account_id': 1080513, 'reputation': 3734, 'user_id': 1077633, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1906cb684375b702d98ea62b74de4911?s=256&d=identicon&r=PG', 'display_name': 'kwoxer', 'link': 'https://stackoverflow.com/users/1077633/kwoxer'}",True,119,1,0,1448697743,1408362149,1408363449.0,25362505,CC BY-SA 3.0,https://stackoverflow.com/questions/25362505/orientdb-why-does-etl-need-some-time-before-beginning-to-load,OrientDB - Why does ETL need some time before beginning to load,,,,,33969098.0,,
"['visual-studio', 'ssis', 'etl', 'dataflow']","{'account_id': 1476081, 'reputation': 114, 'user_id': 1386436, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2a7bdccb2a434560d47804153ad05aae?s=256&d=identicon&r=PG', 'display_name': 'David Vandenbroucke', 'link': 'https://stackoverflow.com/users/1386436/david-vandenbroucke'}",False,71,1,0,1410829270,1408292033,1410829270.0,25351074,CC BY-SA 3.0,https://stackoverflow.com/questions/25351074/group-and-count-record-value-in-same-transformation,Group and count record value in same transformation,,,,,,,
"['postgresql', 'odoo', 'etl', 'sugarcrm']","{'account_id': 255886, 'reputation': 1121, 'user_id': 536214, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b28337904367fdf280ac41946ae86793?s=256&d=identicon&r=PG', 'display_name': 'aqavi_paracha', 'link': 'https://stackoverflow.com/users/536214/aqavi-paracha'}",True,1535,2,1,1408283672,1408211825,1408283672.0,25342401,CC BY-SA 3.0,https://stackoverflow.com/questions/25342401/migrate-data-from-sugarcrm-to-odoo,Migrate data from SugarCRM to Odoo?,,,,,,,
"['sql', 'sql-server-2008', 'ssis', 'etl']","{'account_id': 1944797, 'reputation': 1713, 'user_id': 1750195, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/CNwOi.png?s=256&g=1', 'display_name': 'izikandrw', 'link': 'https://stackoverflow.com/users/1750195/izikandrw'}",False,793,0,1,1408126085,1408125526,1408126085.0,25331617,CC BY-SA 3.0,https://stackoverflow.com/questions/25331617/ssis-2008-sql-server-data-source-fails-to-authenticate-in-package-even-though-t,SSIS 2008: SQL Server Data Source fails to authenticate in package even though the test connection is successful,,,,,,,
"['etl', 'business-intelligence', 'ssis', 'ssis-2012']","{'account_id': 973506, 'reputation': 1842, 'user_id': 995506, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/41b24b4db0546470df445a0f2865daa8?s=256&d=identicon&r=PG', 'display_name': 'BI Dude', 'link': 'https://stackoverflow.com/users/995506/bi-dude'}",True,359,1,0,1408451572,1408116840,,25329395,CC BY-SA 3.0,https://stackoverflow.com/questions/25329395/how-to-replace-odbc-data-source-with-ole-db-data-source-in-ssis-package,How to Replace ODBC Data Source with OLE DB Data Source in SSIS Package?,,,,,25383539.0,,
