tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
['dbt'],"{'account_id': 328419, 'reputation': 1422, 'user_id': 651359, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/199e34f059d9f042d353e9dbf2dcec69?s=256&d=identicon&r=PG', 'display_name': 'Altons', 'link': 'https://stackoverflow.com/users/651359/altons'}",False,320,0,1,1611146485,1611146485,65809766,CC BY-SA 4.0,https://stackoverflow.com/questions/65809766/dbt-ingesting-the-same-model-name-in-set-sql-header,DBT ingesting the same model name in set_sql_header,,,,,
['dbt'],"{'account_id': 14897420, 'reputation': 303, 'user_id': 10757281, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215776085348685/picture?type=large', 'display_name': 'Reid Williams', 'link': 'https://stackoverflow.com/users/10757281/reid-williams'}",False,619,0,2,1611110297,1610681388,65730107,CC BY-SA 4.0,https://stackoverflow.com/questions/65730107/macro-to-surface-models-to-other-schemas-dbt-utils-star,Macro to surface models to other schemas - dbt_utils.star(),,1611110297.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 5880019, 'reputation': 19, 'user_id': 4629721, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dKnk84-167Q/AAAAAAAAAAI/AAAAAAAAAjo/sc-n5nV4MsY/photo.jpg?sz=256', 'display_name': 'Amy raygada', 'link': 'https://stackoverflow.com/users/4629721/amy-raygada'}",True,2092,1,0,1610626570,1610620440,65717327,CC BY-SA 4.0,https://stackoverflow.com/questions/65717327/dbt-tool-runtime-error-compilation-error-could-not-render,DBT TOOL: Runtime Error Compilation Error Could not render,65717771.0,1610620658.0,,,
['dbt'],"{'account_id': 1057468, 'reputation': 2040, 'user_id': 1059860, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/26ca48b038840ff37b956d87766501f0?s=256&d=identicon&r=PG', 'display_name': 'tandem', 'link': 'https://stackoverflow.com/users/1059860/tandem'}",False,1624,0,1,1645046668,1610441972,65680749,CC BY-SA 4.0,https://stackoverflow.com/questions/65680749/dbt-fails-with-not-found-in-location-when-using-a-seed,DBT fails with not found in location when using a seed,,,,,
"['jinja2', 'dbt']","{'account_id': 85788, 'reputation': 1082, 'user_id': 238968, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/2634b26733c03daf1532b78b84e2be3b?s=256&d=identicon&r=PG', 'display_name': 'Ravi', 'link': 'https://stackoverflow.com/users/238968/ravi'}",True,25195,1,7,1610040206,1610029246,65614108,CC BY-SA 4.0,https://stackoverflow.com/questions/65614108/using-if-block-in-dbt-models,Using if block in dbt models,65617106.0,1610029468.0,,,
['dbt'],"{'account_id': 4753087, 'reputation': 3657, 'user_id': 3842610, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/WXMEe.jpg?s=256&g=1', 'display_name': 'Anders Swanson', 'link': 'https://stackoverflow.com/users/3842610/anders-swanson'}",False,416,0,1,1609892710,1609892710,65588521,CC BY-SA 4.0,https://stackoverflow.com/questions/65588521/dbt-access-a-source-columns-tests-as-specified-in-a-source-schema-yml,dbt: access a source column&#39;s tests as specified in a source schema.yml,,,,,
['dbt'],"{'account_id': 16611383, 'reputation': 51, 'user_id': 12004301, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCreIc1rUd8FdqL67UaVsfZXhLvlpqlTAwypGIS=k-s256', 'display_name': 'Ray Mar', 'link': 'https://stackoverflow.com/users/12004301/ray-mar'}",True,2500,3,5,1679425315,1609890872,65588257,CC BY-SA 4.0,https://stackoverflow.com/questions/65588257/macro-for-custom-schema-names-doesnt-apply-in-a-dbt-package,Macro for custom schema names doesn&#39;t apply in a dbt package,,1610017183.0,,,
"['docker', 'dbt']","{'account_id': 15622610, 'reputation': 2132, 'user_id': 11271048, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8thDR.jpg?s=256&g=1', 'display_name': 'alt-f4', 'link': 'https://stackoverflow.com/users/11271048/alt-f4'}",True,6848,5,4,1686880064,1609088641,65468231,CC BY-SA 4.0,https://stackoverflow.com/questions/65468231/how-can-i-configure-dbt-dependencies-without-manually-running-dbt-deps,How can I configure DBT Dependencies without manually running dbt deps?,65489276.0,1609235400.0,,,
"['docker', 'airflow', 'dbt']","{'account_id': 15622610, 'reputation': 2132, 'user_id': 11271048, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8thDR.jpg?s=256&g=1', 'display_name': 'alt-f4', 'link': 'https://stackoverflow.com/users/11271048/alt-f4'}",True,3166,1,7,1609071215,1609064540,65464756,CC BY-SA 4.0,https://stackoverflow.com/questions/65464756/running-dbt-within-airflow-through-the-docker-operator,Running DBT within Airflow through the Docker Operator,65465102.0,1609071215.0,,,
"['docker', 'kubernetes', 'dbt']","{'account_id': 15622610, 'reputation': 2132, 'user_id': 11271048, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8thDR.jpg?s=256&g=1', 'display_name': 'alt-f4', 'link': 'https://stackoverflow.com/users/11271048/alt-f4'}",False,1245,0,2,1609061345,1608996321,65457870,CC BY-SA 4.0,https://stackoverflow.com/questions/65457870/how-can-i-avoid-permission-denied-errors-when-mounting-a-container-into-my-dep,How can I avoid `Permission denied` Errors when mounting a container into my deployment?,,1609061345.0,,,
['dbt'],"{'account_id': 17236657, 'reputation': 214, 'user_id': 12479987, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VEJoa.jpg?s=256&g=1', 'display_name': 'Mincho', 'link': 'https://stackoverflow.com/users/12479987/mincho'}",True,8133,1,9,1645714310,1608564032,65395382,CC BY-SA 4.0,https://stackoverflow.com/questions/65395382/how-to-run-multi-tag-selector,How to run multi-tag selector,65395870.0,,,,
['dbt'],"{'account_id': 149597, 'reputation': 312, 'user_id': 362202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd8e6c99c8b10d5cefb9b6f610877f8c?s=256&d=identicon&r=PG', 'display_name': 'Ran Ever-Hadani', 'link': 'https://stackoverflow.com/users/362202/ran-ever-hadani'}",True,418,1,1,1608547620,1608234923,65347481,CC BY-SA 4.0,https://stackoverflow.com/questions/65347481/detect-table-to-view-materialization-change-in-ci,Detect table to view materialization change in CI,65391203.0,,,,
"['google-bigquery', 'dbt']","{'account_id': 2708445, 'reputation': 29, 'user_id': 2337517, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/q0gKc.png?s=256&g=1', 'display_name': 'elleFlorio', 'link': 'https://stackoverflow.com/users/2337517/elleflorio'}",True,698,1,1,1614958483,1607011219,65129534,CC BY-SA 4.0,https://stackoverflow.com/questions/65129534/bigquery-max-retries-exceeded-when-running-dbt,BigQuery &quot;Max retries exceeded&quot; when running dbt,,,,,
"['macros', 'dbt']","{'account_id': 10960007, 'reputation': 3, 'user_id': 8053614, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/769448646559597/picture?type=large', 'display_name': 'Vikram Prabhu', 'link': 'https://stackoverflow.com/users/8053614/vikram-prabhu'}",False,2905,1,0,1607354981,1606818620,65088796,CC BY-SA 4.0,https://stackoverflow.com/questions/65088796/dbt-macros-to-perform-computations,DBT Macros to perform computations,,1606824032.0,,,
"['docker', 'docker-compose', 'permissions', 'docker-volume', 'dbt']","{'account_id': 7315486, 'reputation': 9086, 'user_id': 5573294, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/f7wtO.jpg?s=256&g=1', 'display_name': 'Canovice', 'link': 'https://stackoverflow.com/users/5573294/canovice'}",False,1851,0,3,1606505343,1606505343,65042881,CC BY-SA 4.0,https://stackoverflow.com/questions/65042881/permissions-issues-cannot-write-log-files-to-docker-volume,Permissions Issues - cannot write log files to docker-volume,,,,,
"['sql', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 18074887, 'reputation': 527, 'user_id': 13138455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c37f31bbabf8baa94fc1f6b879e8079?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'R0bert', 'link': 'https://stackoverflow.com/users/13138455/r0bert'}",True,176,1,1,1606333419,1606327973,65010483,CC BY-SA 4.0,https://stackoverflow.com/questions/65010483/casting-a-very-large-number-to-null-in-a-query,Casting a very large number to NULL in a query,,1606328822.0,,,
"['sql', 'datetime', 'where-clause', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 15508412, 'reputation': 748, 'user_id': 11187883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4c0c2e53dcdcbce683e27d08a9bc18b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'GenDemo', 'link': 'https://stackoverflow.com/users/11187883/gendemo'}",True,137,1,0,1605744822,1605743984,64903296,CC BY-SA 4.0,https://stackoverflow.com/questions/64903296/why-does-equal-dates-appear-in-select-when-the-where-statement-says-they-should,Why does equal dates appear in select when the where statement says they should not match?,64903311.0,1605744822.0,,,
"['airflow', 'dbt']","{'account_id': 7315486, 'reputation': 9086, 'user_id': 5573294, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/f7wtO.jpg?s=256&g=1', 'display_name': 'Canovice', 'link': 'https://stackoverflow.com/users/5573294/canovice'}",True,3304,3,7,1686245991,1605691112,64890144,CC BY-SA 4.0,https://stackoverflow.com/questions/64890144/how-to-run-dbt-in-airflow-without-copying-our-repo,How to run DBT in airflow without copying our repo,64890419.0,1686245935.0,,,
"['jinja2', 'dbt']","{'account_id': 1643646, 'reputation': 2633, 'user_id': 1515626, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/fCHro.jpg?s=256&g=1', 'display_name': 'roody', 'link': 'https://stackoverflow.com/users/1515626/roody'}",True,6096,1,2,1610406472,1605563570,64866260,CC BY-SA 4.0,https://stackoverflow.com/questions/64866260/dynamically-ingesting-list-of-schemas-to-query-in-dbt-using-jinja,Dynamically ingesting list of schemas to query in dbt using jinja,64890956.0,,,,
"['clickhouse', 'dbt']","{'account_id': 18468101, 'reputation': 123, 'user_id': 13453729, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhXt3994tNfG_kp9eChgKMlHekeb7z-41jV9D4-=k-s256', 'display_name': 'Dmitry Bevz', 'link': 'https://stackoverflow.com/users/13453729/dmitry-bevz'}",True,1038,1,1,1605380618,1605368723,64835680,,https://stackoverflow.com/questions/64835680/how-can-i-use-dbt-with-clickhouse,How can I use dbt with clickhouse?,,,1605426532.0,Needs more focus,
"['sql', 'date', 'set', 'dbt']","{'account_id': 16195181, 'reputation': 33, 'user_id': 11692996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/206546b4ab45979b1105d003f4f21f11?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Panda48', 'link': 'https://stackoverflow.com/users/11692996/panda48'}",True,176,1,0,1605119560,1605113562,64790705,CC BY-SA 4.0,https://stackoverflow.com/questions/64790705/is-there-a-way-to-set-all-dates,Is there a way to set all dates?,,,,,
['dbt'],"{'account_id': 1440074, 'reputation': 1634, 'user_id': 1360476, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f0ba0ae461e07eeef3edcd43c003cbf2?s=256&d=identicon&r=PG', 'display_name': 'Michel Hua', 'link': 'https://stackoverflow.com/users/1360476/michel-hua'}",True,3607,2,0,1614005693,1604575905,64696306,CC BY-SA 4.0,https://stackoverflow.com/questions/64696306/dbt-two-argument-ref,dbt two argument ref,66318064.0,1604584920.0,,,
"['sql', 'macros', 'concatenation', 'dbt']","{'account_id': 3029772, 'reputation': 6319, 'user_id': 2569042, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/3pKWM.jpg?s=256&g=1', 'display_name': 'Krzysztof Słowiński', 'link': 'https://stackoverflow.com/users/2569042/krzysztof-s%c5%82owi%c5%84ski'}",True,3648,2,0,1669149414,1604557849,64692228,CC BY-SA 4.0,https://stackoverflow.com/questions/64692228/concatenate-columns-using-a-macro-in-dbt-for-redshift,Concatenate columns using a macro in DBT for Redshift,,1604685800.0,,,
"['amazon-redshift', 'dbt']","{'account_id': 17608383, 'reputation': 21, 'user_id': 12776982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dc9f96a4a5ffe8d71120ad1e29e0023?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'michanne', 'link': 'https://stackoverflow.com/users/12776982/michanne'}",True,1459,1,1,1604490721,1604441041,64671374,CC BY-SA 4.0,https://stackoverflow.com/questions/64671374/dbt-model-hanging,DBT Model hanging,,1604444066.0,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 19801591, 'reputation': 113, 'user_id': 14502473, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w6sAaksslHE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQBLTiOR4lRsUtIrvUWCIJ0RLVkQ/s96-c/photo.jpg?sz=256', 'display_name': 'Kyle Cheung', 'link': 'https://stackoverflow.com/users/14502473/kyle-cheung'}",False,681,1,1,1609373091,1604437307,64670623,CC BY-SA 4.0,https://stackoverflow.com/questions/64670623/ci-temporary-schema-not-deleting,CI Temporary Schema Not Deleting,,1605692942.0,,,
['dbt'],"{'account_id': 19801591, 'reputation': 113, 'user_id': 14502473, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w6sAaksslHE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQBLTiOR4lRsUtIrvUWCIJ0RLVkQ/s96-c/photo.jpg?sz=256', 'display_name': 'Kyle Cheung', 'link': 'https://stackoverflow.com/users/14502473/kyle-cheung'}",True,1738,2,1,1665120223,1604429178,64668749,CC BY-SA 4.0,https://stackoverflow.com/questions/64668749/dbt-how-can-i-write-source-tables-into-their-own-schema-without-production-sche,dbt: How Can I Write Source Tables Into Their Own Schema Without Production Schema Prefix?,,,,,
"['google-bigquery', 'dbt']","{'account_id': 1440074, 'reputation': 1634, 'user_id': 1360476, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f0ba0ae461e07eeef3edcd43c003cbf2?s=256&d=identicon&r=PG', 'display_name': 'Michel Hua', 'link': 'https://stackoverflow.com/users/1360476/michel-hua'}",True,4158,1,1,1604443943,1604413281,64664630,CC BY-SA 4.0,https://stackoverflow.com/questions/64664630/deploy-udf-function-on-bigquery-using-dbt,Deploy UDF Function on BigQuery using DBT,64671859.0,1604438395.0,,,
"['sql-server', 'data-warehouse', 'data-management', 'azure-synapse', 'dbt']","{'account_id': 4753087, 'reputation': 3657, 'user_id': 3842610, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/WXMEe.jpg?s=256&g=1', 'display_name': 'Anders Swanson', 'link': 'https://stackoverflow.com/users/3842610/anders-swanson'}",True,122,1,0,1604492750,1604361686,64654981,CC BY-SA 4.0,https://stackoverflow.com/questions/64654981/enable-users-to-hotfix-source-data-while-waiting-for-upstream-source-data-to-c,Enable users to &quot;hotfix&quot; source data while waiting for upstream source data to change,,1604442100.0,,,
['dbt'],"{'account_id': 5299828, 'reputation': 21, 'user_id': 11283138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af74b08750c9a9d1310019dfa8217968?s=256&d=identicon&r=PG', 'display_name': 'Klayhamn', 'link': 'https://stackoverflow.com/users/11283138/klayhamn'}",False,3713,1,2,1604481573,1604329283,64647979,CC BY-SA 4.0,https://stackoverflow.com/questions/64647979/in-dbt-setting-a-custom-schema-for-a-seed-makes-the-ref-not-work,In DBT - Setting a custom schema for a seed makes the ref not work,,1604330079.0,,,
['dbt'],"{'account_id': 16054512, 'reputation': 1, 'user_id': 11587381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf197afe8473fc65eaed49f295fa5e3e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gautam Bishnoi', 'link': 'https://stackoverflow.com/users/11587381/gautam-bishnoi'}",False,1784,1,0,1604329893,1604149783,64622026,CC BY-SA 4.0,https://stackoverflow.com/questions/64622026/how-to-refer-ephemeral-model-in-pre-post-hook-of-an-incremental-model,How to refer ephemeral model in pre/post hook of an incremental model,,,,,
"['null', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 15508412, 'reputation': 748, 'user_id': 11187883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4c0c2e53dcdcbce683e27d08a9bc18b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'GenDemo', 'link': 'https://stackoverflow.com/users/11187883/gendemo'}",True,1843,3,1,1604009390,1603934521,64583607,CC BY-SA 4.0,https://stackoverflow.com/questions/64583607/what-to-do-about-nulls-that-are-not-recognised-as-null,What to do about NULLs that are not recognised as NULL,64599898.0,,,,
"['snowflake-cloud-data-platform', 'dbt']","{'account_id': 19801591, 'reputation': 113, 'user_id': 14502473, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-w6sAaksslHE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckQBLTiOR4lRsUtIrvUWCIJ0RLVkQ/s96-c/photo.jpg?sz=256', 'display_name': 'Kyle Cheung', 'link': 'https://stackoverflow.com/users/14502473/kyle-cheung'}",True,16689,2,9,1634713126,1603397149,64489772,CC BY-SA 4.0,https://stackoverflow.com/questions/64489772/materialized-view-vs-table-using-dbt,Materialized View vs Table Using dbt,64490072.0,,,,
"['python', 'sql', 'jinja2', 'dbt']","{'account_id': 12973372, 'reputation': 458, 'user_id': 9378283, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Teghan Nightengale', 'link': 'https://stackoverflow.com/users/9378283/teghan-nightengale'}",True,1856,1,0,1603123161,1603064998,64419431,CC BY-SA 4.0,https://stackoverflow.com/questions/64419431/is-it-possible-to-pass-dynamic-values-into-a-dbt-source-freshness-test,Is it possible to pass dynamic values into a dbt source freshness test?,64431023.0,,,,
"['json', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 15508412, 'reputation': 748, 'user_id': 11187883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4c0c2e53dcdcbce683e27d08a9bc18b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'GenDemo', 'link': 'https://stackoverflow.com/users/11187883/gendemo'}",True,3397,3,1,1602992636,1602725315,64363620,CC BY-SA 4.0,https://stackoverflow.com/questions/64363620/create-json-from-a-subquery-in-snowflake,Create JSON from a subquery in snowflake,64409519.0,,,,
"['sql', 'jinja2', 'snowflake-cloud-data-platform', 'dbt']","{'account_id': 14897420, 'reputation': 303, 'user_id': 10757281, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215776085348685/picture?type=large', 'display_name': 'Reid Williams', 'link': 'https://stackoverflow.com/users/10757281/reid-williams'}",True,2426,2,3,1679211008,1602700017,64359410,CC BY-SA 4.0,https://stackoverflow.com/questions/64359410/dbt-macro-using-args-kwargs,dbt macro - using *args/**kwargs,64359666.0,,,,
"['sql-server', 'dbt']","{'account_id': 19534633, 'reputation': 191, 'user_id': 14293665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71407596d8492a4bb1a630b1aaa3ce4b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sweety', 'link': 'https://stackoverflow.com/users/14293665/sweety'}",True,5681,2,7,1645940345,1602073024,64243858,CC BY-SA 4.0,https://stackoverflow.com/questions/64243858/can-we-convert-delete-sql-statements-into-dbt,can we convert delete SQL statements into DBT?,,,,,
['dbt'],"{'account_id': 9326296, 'reputation': 31, 'user_id': 9392356, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Julie Sturgeon', 'link': 'https://stackoverflow.com/users/9392356/julie-sturgeon'}",True,12830,1,3,1601907623,1601681541,64179320,CC BY-SA 4.0,https://stackoverflow.com/questions/64179320/selector-not-finding-nodes-for-dbt-test,Selector not finding nodes for `dbt test`,,,,,
['dbt'],"{'account_id': 19631558, 'reputation': 31, 'user_id': 14369764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a4672a71d863e44815a4ff0f2a91371?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'jayoub', 'link': 'https://stackoverflow.com/users/14369764/jayoub'}",True,5677,1,3,1643736388,1601494081,64144483,CC BY-SA 4.0,https://stackoverflow.com/questions/64144483/could-not-find-adapter-type-bigquery,Could not find adapter type bigquery,,,,,
"['google-bigquery', 'dbt']","{'account_id': 3690699, 'reputation': 2573, 'user_id': 3073340, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/114cd763dfcabbe73f1aa28f95a7eb1b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sgdata', 'link': 'https://stackoverflow.com/users/3073340/sgdata'}",True,4230,1,2,1601658738,1601385291,64120410,CC BY-SA 4.0,https://stackoverflow.com/questions/64120410/defining-big-query-dbt-sources-with-characters-in-table-name,Defining big query dbt sources with characters in table name?,64120791.0,1601658738.0,,,
"['amazon-web-services', 'amazon-iam', 'aws-codebuild', 'dbt']","{'account_id': 2124801, 'reputation': 11853, 'user_id': 1887261, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/f1a23a45808b0429be1543ca726d522f?s=256&d=identicon&r=PG', 'display_name': 'metersk', 'link': 'https://stackoverflow.com/users/1887261/metersk'}",True,1177,1,3,1601986542,1600817818,64019034,CC BY-SA 4.0,https://stackoverflow.com/questions/64019034/how-to-generate-an-aws-profile-in-aws-config-for-use-in-a-codebuild-project,How to generate an AWS profile in `~/.aws/config` for use in a CodeBuild Project,64225615.0,1600831207.0,,,
"['command-line-interface', 'dbt']","{'account_id': 3690699, 'reputation': 2573, 'user_id': 3073340, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/114cd763dfcabbe73f1aa28f95a7eb1b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'sgdata', 'link': 'https://stackoverflow.com/users/3073340/sgdata'}",True,1315,1,1,1600810977,1600808444,64017595,CC BY-SA 4.0,https://stackoverflow.com/questions/64017595/dbt-cli-run-only-project-pre-or-post-hooks,dbt cli run - only project pre or post hooks?,64018069.0,,,,
['dbt'],"{'account_id': 19569781, 'reputation': 23, 'user_id': 14321189, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgSbijs1am7tyiu2ZonY4RuAiMuyb31hMBFmAekzw=k-s256', 'display_name': 'Daniele Frigo', 'link': 'https://stackoverflow.com/users/14321189/daniele-frigo'}",True,1616,1,2,1600812286,1600779508,64010251,,https://stackoverflow.com/questions/64010251/bigquery-dbt-seed-with-array-fields,Bigquery: dbt seed with ARRAY fields,64018283.0,,1600847888.0,Needs more focus,
['dbt'],"{'account_id': 19534633, 'reputation': 191, 'user_id': 14293665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71407596d8492a4bb1a630b1aaa3ce4b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sweety', 'link': 'https://stackoverflow.com/users/14293665/sweety'}",True,22303,4,11,1677673031,1600768336,64007239,CC BY-SA 4.0,https://stackoverflow.com/questions/64007239/how-do-we-define-select-statement-as-a-variable-in-dbt,How do we define select statement as a variable in dbt?,,1677412122.0,,,
"['dbt', 'sqlfluff']","{'account_id': 19491094, 'reputation': 21, 'user_id': 14259282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09c172714a2298b3845d5ecb70c0687f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'verrellca', 'link': 'https://stackoverflow.com/users/14259282/verrellca'}",True,5402,1,2,1671484492,1600698432,63994322,CC BY-SA 4.0,https://stackoverflow.com/questions/63994322/how-do-i-fix-unparsable-sqlfluff-lint-error,How do I fix &#39;unparsable&#39; sqlfluff lint error,,1671484492.0,,,
"['sql', 'google-bigquery', 'dbt']","{'account_id': 19149486, 'reputation': 41, 'user_id': 13987714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed716031526b41ddf3ed8f439f8c6b89?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Angel Dimov', 'link': 'https://stackoverflow.com/users/13987714/angel-dimov'}",True,976,2,1,1600457200,1600434390,63956363,CC BY-SA 4.0,https://stackoverflow.com/questions/63956363/best-practices-for-dealing-with-duplicate-rows-caused-by-unnested-records-in-big,Best practices for dealing with duplicate rows caused by unnested records in BigQuery?,,1600442285.0,,,
['dbt'],"{'account_id': 19534633, 'reputation': 191, 'user_id': 14293665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71407596d8492a4bb1a630b1aaa3ce4b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sweety', 'link': 'https://stackoverflow.com/users/14293665/sweety'}",True,973,2,0,1642077657,1600340745,63936713,CC BY-SA 4.0,https://stackoverflow.com/questions/63936713/specify-sql-variable-in-dbt,Specify sql variable in dbt,,1600507875.0,,,
"['snowflake-cloud-data-platform', 'data-warehouse', 'external-tables', 'delta-lake', 'dbt']","{'account_id': 4753087, 'reputation': 3657, 'user_id': 3842610, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/WXMEe.jpg?s=256&g=1', 'display_name': 'Anders Swanson', 'link': 'https://stackoverflow.com/users/3842610/anders-swanson'}",True,816,2,0,1600423198,1600303116,63929693,CC BY-SA 4.0,https://stackoverflow.com/questions/63929693/ad-hoc-slowly-changing-dimensions-materialization-from-external-table-of-timesta,ad-hoc slowly-changing dimensions materialization from external table of timestamped csvs in a data lake,63953553.0,,,,
"['data-warehouse', 'dbt']","{'account_id': 6660125, 'reputation': 995, 'user_id': 5139495, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1BjoO.jpg?s=256&g=1', 'display_name': 'jabberwocky', 'link': 'https://stackoverflow.com/users/5139495/jabberwocky'}",True,571,3,0,1603720670,1600253652,63918499,CC BY-SA 4.0,https://stackoverflow.com/questions/63918499/dbt-table-coverage-metric,dbt table coverage metric,63945244.0,,,,
"['jinja2', 'dbt']","{'account_id': 11245218, 'reputation': 2188, 'user_id': 8248194, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9Y5b3.jpg?s=256&g=1', 'display_name': 'David Masip', 'link': 'https://stackoverflow.com/users/8248194/david-masip'}",True,398,1,2,1600246225,1600246051,63916429,CC BY-SA 4.0,https://stackoverflow.com/questions/63916429/jinja-variables-in-function,Jinja variables in function,63916471.0,,,,
['dbt'],"{'account_id': 2887637, 'reputation': 3286, 'user_id': 2477096, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/37adcadeae549c575adbce54e71ca32f?s=256&d=identicon&r=PG', 'display_name': 'Alex Altair', 'link': 'https://stackoverflow.com/users/2477096/alex-altair'}",True,9308,1,1,1599186671,1599186671,63734024,CC BY-SA 4.0,https://stackoverflow.com/questions/63734024/dbt-model-bar-depends-on-model-foo-which-was-not-found-or-is-disabled,dbt: Model &#39;bar&#39; depends on model &#39;foo&#39; which was not found or is disabled,63734025.0,,,,
