tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
['apache-nifi'],"{'account_id': 9414808, 'reputation': 1, 'user_id': 7590367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c5f22549b634ac347af36a928edc7d7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'N3D1_lab', 'link': 'https://stackoverflow.com/users/7590367/n3d1-lab'}",False,813,0,0,1498675810,1498675810,,44810385,CC BY-SA 3.0,https://stackoverflow.com/questions/44810385/fetchdistributedmapcache-isnt-getting-the-answer-i-need,FetchDistributedMapCache isn&#39;t getting the answer I need,,,,
"['apache-zookeeper', 'apache-nifi']","{'account_id': 10948509, 'reputation': 355, 'user_id': 8045633, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9a29b403d3be9377b85c94da66aebf78?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'adda.fuentes', 'link': 'https://stackoverflow.com/users/8045633/adda-fuentes'}",False,2271,0,1,1498663032,1498663032,,44806555,CC BY-SA 3.0,https://stackoverflow.com/questions/44806555/zookeeper-connection-error-in-nifi-version-nifi-1-2-0-3-0-0-0-453,zookeeper connection error in NiFi version nifi-1.2.0.3.0.0.0-453,,,,
"['avro', 'apache-nifi']","{'account_id': 2656493, 'reputation': 168, 'user_id': 2297083, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/9afe8c0c555d54f8c99023f657f08565?s=256&d=identicon&r=PG', 'display_name': 'user2297083', 'link': 'https://stackoverflow.com/users/2297083/user2297083'}",True,1092,1,1,1498665081,1498660999,,44805725,CC BY-SA 3.0,https://stackoverflow.com/questions/44805725/convertavroschema-java-rename-avro-field-how-to-set-dynamic-property-in-nifi,ConvertAvroSchema.java - rename avro field - How to set dynamic property in nifi?,44807317.0,,,
['apache-nifi'],"{'account_id': 1117020, 'reputation': 3522, 'user_id': 1106134, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/8f5222c8dd89d2c52a67998eeb5b0fd3?s=256&d=identicon&r=PG', 'display_name': 'Kaliyug Antagonist', 'link': 'https://stackoverflow.com/users/1106134/kaliyug-antagonist'}",True,353,1,1,1498664348,1498652535,1498653344.0,44802299,CC BY-SA 3.0,https://stackoverflow.com/questions/44802299/statemap-keys-across-different-instances-of-the-same-processor,StateMap keys across different instances of the same processor,44807051.0,,,
['apache-nifi'],"{'account_id': 3245875, 'reputation': 2211, 'user_id': 2737481, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/9ce3a5ebcb585db9c677b73a4877106f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vignesh I', 'link': 'https://stackoverflow.com/users/2737481/vignesh-i'}",True,381,1,0,1498664995,1498642315,,44798727,CC BY-SA 3.0,https://stackoverflow.com/questions/44798727/http-as-a-source-for-nifi-not-working-as-expected,Http as a source for Nifi - not working as expected,44807284.0,,,
"['javascript', 'arrays', 'apache-nifi']","{'account_id': 454947, 'reputation': 701, 'user_id': 852854, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/325c35b35a27848ca0425f168e89d9c6?s=256&d=identicon&r=PG', 'display_name': 'plditallo', 'link': 'https://stackoverflow.com/users/852854/plditallo'}",True,209,1,1,1498664635,1498606403,1498664635.0,44791526,CC BY-SA 3.0,https://stackoverflow.com/questions/44791526/apache-nifi-1-3-how-would-i-approach-passing-sets-of-vin-s-through-the-htsa-do,Apache NiFi 1.3: How would I approach passing sets of vin #s through the htsa.dot.gov API?,44791944.0,,,
"['mysql', 'curl', 'apache-nifi']","{'account_id': 10919817, 'reputation': 21, 'user_id': 8026520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f7216f7fe499bc2fc21afe8c13d73af?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/8026520/avinash'}",True,335,1,0,1498602029,1498592127,,44788459,CC BY-SA 3.0,https://stackoverflow.com/questions/44788459/how-to-send-a-csv-file-from-local-machinegetfile-to-hiveputhiveql-in-apache,How to send a .csv file from Local Machine(Getfile) to Hive(Puthiveql) in Apache Nifi using CURL?,,,,
['apache-nifi'],"{'account_id': 7473248, 'reputation': 333, 'user_id': 5680444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4247a5a1d590461cbf7670b57708030c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mathes', 'link': 'https://stackoverflow.com/users/5680444/mathes'}",True,218,1,2,1498634400,1498561368,1498634400.0,44778676,CC BY-SA 3.0,https://stackoverflow.com/questions/44778676/why-nifi-shouldnt-restrict-the-policy-removal-for-admin-user,Why NiFi shouldn&#39;t restrict the policy removal for admin user?,44785944.0,,,
['apache-nifi'],"{'account_id': 5629114, 'reputation': 2696, 'user_id': 4456534, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/782f67614ff334f7128d6f2f6e1d2f75?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/4456534/shashi'}",True,2505,2,5,1498495826,1498409616,,44748548,CC BY-SA 3.0,https://stackoverflow.com/questions/44748548/faster-way-of-developing-and-testing-new-nifi-processor,Faster way of developing and Testing new Nifi Processor,,,,
['apache-nifi'],"{'account_id': 4624102, 'reputation': 380, 'user_id': 3748377, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2fd3900a383c649b531d96c9f5b0a434?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ankit', 'link': 'https://stackoverflow.com/users/3748377/ankit'}",True,3819,2,5,1561698663,1498207250,,44716885,CC BY-SA 3.0,https://stackoverflow.com/questions/44716885/the-rate-of-the-dataflow-is-exceeding-the-provenance-recording-rate-slowing-dow,The rate of the dataflow is exceeding the provenance recording rate. slowing down flow to accommodate,,,,
"['postgresql', 'apache-nifi']","{'account_id': 10126756, 'reputation': 305, 'user_id': 7481791, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/UlhKW.jpg?s=256&g=1', 'display_name': 'R. Narasimma varman', 'link': 'https://stackoverflow.com/users/7481791/r-narasimma-varman'}",True,1106,1,3,1498215192,1498203044,1498215192.0,44715579,CC BY-SA 3.0,https://stackoverflow.com/questions/44715579/nifi-putsql-processor-error-due-to-org-postgresql-util-psqlexception-the-colum,Nifi putsql processor error: Due to org.postgresql.util.PSQLException: The column index is out of range: 1,44716988.0,,,
"['json', 'apache-nifi']","{'account_id': 6489425, 'reputation': 189, 'user_id': 5023950, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/62bb2fd2bb6b4d56c3004220601df0aa?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sathyaraj', 'link': 'https://stackoverflow.com/users/5023950/sathyaraj'}",True,2126,1,0,1498154565,1498147089,,44704320,CC BY-SA 3.0,https://stackoverflow.com/questions/44704320/need-help-in-update-json-attributes-from-different-flow-file-in-apache-nifi,Need help in update JSON attributes from different flow file in Apache NiFi,,,,
['apache-nifi'],"{'account_id': 1117020, 'reputation': 3522, 'user_id': 1106134, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/8f5222c8dd89d2c52a67998eeb5b0fd3?s=256&d=identicon&r=PG', 'display_name': 'Kaliyug Antagonist', 'link': 'https://stackoverflow.com/users/1106134/kaliyug-antagonist'}",True,2089,1,1,1498138986,1498135827,,44699912,CC BY-SA 3.0,https://stackoverflow.com/questions/44699912/nifi-custom-processor-custom-log-logging-in-two-places,"NiFi custom processor custom log, logging in two places",44701191.0,,,
"['regex', 'split', 'apache-nifi']","{'account_id': 4624102, 'reputation': 380, 'user_id': 3748377, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2fd3900a383c649b531d96c9f5b0a434?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ankit', 'link': 'https://stackoverflow.com/users/3748377/ankit'}",True,1012,1,1,1501036826,1498116022,,44692689,CC BY-SA 3.0,https://stackoverflow.com/questions/44692689/string-split-with-comma-and-ignoring-comma-in-double-quotes-using-regex,String split with comma and ignoring comma in double quotes using regex,44693139.0,,,
"['json', 'apache-nifi']","{'account_id': 6489425, 'reputation': 189, 'user_id': 5023950, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/62bb2fd2bb6b4d56c3004220601df0aa?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sathyaraj', 'link': 'https://stackoverflow.com/users/5023950/sathyaraj'}",True,1513,1,1,1498020675,1498016712,,44666507,CC BY-SA 3.0,https://stackoverflow.com/questions/44666507/need-help-in-append-json-file-using-contentmerge-in-apache-nifi,Need help in Append JSON file using ContentMerge in Apache NIFi,,,,
"['regex', 'split', 'apache-nifi']","{'account_id': 4624102, 'reputation': 380, 'user_id': 3748377, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2fd3900a383c649b531d96c9f5b0a434?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ankit', 'link': 'https://stackoverflow.com/users/3748377/ankit'}",True,2070,2,0,1497985272,1497966177,,44654807,CC BY-SA 3.0,https://stackoverflow.com/questions/44654807/string-split-with-spaces-using-regex,String split with spaces using regex,44657256.0,,,
"['apache-nifi', 'compression']","{'account_id': 11157089, 'reputation': 21, 'user_id': 8188491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f33a8f448524c43e01b85029ef39a91c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SARIT GHOSH', 'link': 'https://stackoverflow.com/users/8188491/sarit-ghosh'}",True,3671,1,2,1497965105,1497961022,,44652827,CC BY-SA 3.0,https://stackoverflow.com/questions/44652827/apache-nifi-decompression,Apache Nifi decompression,,,,
"['thrift', 'apache-nifi']","{'account_id': 5591182, 'reputation': 423, 'user_id': 4430346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42a2a4a78d7edd9150087841dc8b997b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bentipe', 'link': 'https://stackoverflow.com/users/4430346/bentipe'}",True,859,1,1,1497960380,1497950073,,44648771,CC BY-SA 3.0,https://stackoverflow.com/questions/44648771/transform-from-thift-to-json,Transform from thift to json,,,,
"['python', 'csv', 'jython', 'apache-nifi']","{'account_id': 7492593, 'reputation': 3416, 'user_id': 5693776, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1c239f89e0cebb6e7e92f8bc16288c56?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mister X', 'link': 'https://stackoverflow.com/users/5693776/mister-x'}",True,1085,3,1,1497962191,1497875070,1497962191.0,44630514,CC BY-SA 3.0,https://stackoverflow.com/questions/44630514/how-to-update-line-with-modified-data-in-jython,How to update line with modified data in Jython?,44631896.0,,,
"['java', 'hadoop-yarn', 'apache-nifi', 'spark-launcher']","{'account_id': 9727839, 'reputation': 23, 'user_id': 7214080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26d4fc6fb0548ee802391a8f82294f80?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SSC', 'link': 'https://stackoverflow.com/users/7214080/ssc'}",True,1089,1,0,1554460244,1497873633,1554460244.0,44630029,CC BY-SA 4.0,https://stackoverflow.com/questions/44630029/sparklauncher-run-spark-submit-with-yarn-client-with-user-as-hive,SparkLauncher Run spark-submit with yarn-client with user as hive,44663877.0,,,
['apache-nifi'],"{'account_id': 2536288, 'reputation': 4207, 'user_id': 2203324, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/054631c090c610bb1ed8c3e76e1f3b38?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/2203324/dan'}",True,190,1,3,1497755446,1497711288,1497714276.0,44606003,CC BY-SA 3.0,https://stackoverflow.com/questions/44606003/block-or-strip-out-flowfile-content,Block (or strip out) FlowFile Content,44611403.0,,,
"['java', 'apache-nifi']","{'account_id': 2582505, 'reputation': 1316, 'user_id': 2238859, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://i.stack.imgur.com/vceGH.png?s=256&g=1', 'display_name': 'hemantvsn', 'link': 'https://stackoverflow.com/users/2238859/hemantvsn'}",True,2325,1,0,1497789212,1497710894,,44605954,CC BY-SA 3.0,https://stackoverflow.com/questions/44605954/apache-nifi-read-configuration-properties-in-processor,Apache Nifi Read Configuration properties in processor,,,,
['apache-nifi'],"{'account_id': 2536288, 'reputation': 4207, 'user_id': 2203324, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/054631c090c610bb1ed8c3e76e1f3b38?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/2203324/dan'}",True,474,1,2,1497739854,1497639265,1497641014.0,44596169,CC BY-SA 3.0,https://stackoverflow.com/questions/44596169/method-for-collecting-user-input-within-nifi-topology,Method for collecting user input within NiFi topology,,,,
['apache-nifi'],"{'account_id': 2536288, 'reputation': 4207, 'user_id': 2203324, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/054631c090c610bb1ed8c3e76e1f3b38?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/2203324/dan'}",True,22255,2,14,1603294087,1497619162,1528807214.0,44590296,CC BY-SA 4.0,https://stackoverflow.com/questions/44590296/how-does-one-setup-a-distributed-map-cache-for-nifi,How does one setup a Distributed Map Cache for NiFi?,44591909.0,,,
"['json', 'apache-nifi']","{'account_id': 6489425, 'reputation': 189, 'user_id': 5023950, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/62bb2fd2bb6b4d56c3004220601df0aa?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sathyaraj', 'link': 'https://stackoverflow.com/users/5023950/sathyaraj'}",True,4072,1,6,1498496466,1497605724,1497610682.0,44585843,CC BY-SA 3.0,https://stackoverflow.com/questions/44585843/need-help-on-retrieving-json-attributes-from-a-flow-file-in-apache-nifi,Need help on retrieving JSON attributes from a flow file in Apache NiFi,44587035.0,,,
"['apache-nifi', 'solace']","{'account_id': 11127753, 'reputation': 1, 'user_id': 8168703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c21deea22e5d65210a0cb6e5bd1e7934?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bob C.', 'link': 'https://stackoverflow.com/users/8168703/bob-c'}",True,311,1,0,1497588893,1497565257,,44577925,CC BY-SA 3.0,https://stackoverflow.com/questions/44577925/solace-nifi-jmsconnectionfactoryprovider-unbinding-binding,Solace NIFI JMSConnectionFactoryProvider unbinding/binding,,,,
"['mongodb', 'el', 'apache-nifi']","{'account_id': 1139825, 'reputation': 451, 'user_id': 1124056, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fTwMW.png?s=256&g=1', 'display_name': 'Alfred Francis', 'link': 'https://stackoverflow.com/users/1124056/alfred-francis'}",True,3718,6,2,1619610748,1497548116,,44573618,CC BY-SA 3.0,https://stackoverflow.com/questions/44573618/how-to-get-iso-string-in-nifi-getmongo-query-field,How to get ISO string in Nifi getMongo Query Field,44601150.0,,,
['apache-nifi'],"{'account_id': 4242013, 'reputation': 573, 'user_id': 3471618, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qBbPx.jpg?s=256&g=1', 'display_name': 'havmaage', 'link': 'https://stackoverflow.com/users/3471618/havmaage'}",True,911,1,0,1497530230,1497529160,,44567351,CC BY-SA 3.0,https://stackoverflow.com/questions/44567351/nifi-expression-syntax-substringafterlast-nested,nifi expression syntax substringAfterLast nested,44567729.0,,,
"['regex', 'apache-nifi']","{'account_id': 4242013, 'reputation': 573, 'user_id': 3471618, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qBbPx.jpg?s=256&g=1', 'display_name': 'havmaage', 'link': 'https://stackoverflow.com/users/3471618/havmaage'}",True,154,2,-2,1497523657,1497519809,,44564192,CC BY-SA 3.0,https://stackoverflow.com/questions/44564192/regular-expresission-to-split-line,Regular expresission to split line,44565225.0,,,
['apache-nifi'],"{'account_id': 7492593, 'reputation': 3416, 'user_id': 5693776, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1c239f89e0cebb6e7e92f8bc16288c56?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mister X', 'link': 'https://stackoverflow.com/users/5693776/mister-x'}",True,865,2,0,1556004167,1497439745,,44543512,CC BY-SA 3.0,https://stackoverflow.com/questions/44543512/how-to-configure-copy-command-in-nifi,How to configure copy command in nifi?,,,,
['apache-nifi'],"{'account_id': 4242013, 'reputation': 573, 'user_id': 3471618, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qBbPx.jpg?s=256&g=1', 'display_name': 'havmaage', 'link': 'https://stackoverflow.com/users/3471618/havmaage'}",True,721,1,2,1497274285,1497267558,,44498527,CC BY-SA 3.0,https://stackoverflow.com/questions/44498527/have-to-remove-unicode-nel-from-textfile-in-nifi-dataflow,have to remove unicode NEL from textfile in NIFI dataflow,44500632.0,,,
"['apache-nifi', 'hortonworks-dataflow']","{'account_id': 5629114, 'reputation': 2696, 'user_id': 4456534, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/782f67614ff334f7128d6f2f6e1d2f75?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/4456534/shashi'}",True,157,1,0,1497272752,1497216309,,44488919,CC BY-SA 3.0,https://stackoverflow.com/questions/44488919/hdf-nifi-does-nifi-writes-provenance-data-on-hdp-node,HDF NIfi - Does Nifi writes provenance/data on HDP Node?,,,,
"['javascript', 'apache-nifi']","{'account_id': 454947, 'reputation': 701, 'user_id': 852854, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/325c35b35a27848ca0425f168e89d9c6?s=256&d=identicon&r=PG', 'display_name': 'plditallo', 'link': 'https://stackoverflow.com/users/852854/plditallo'}",True,387,1,2,1497115753,1497057606,1497060902.0,44468610,CC BY-SA 3.0,https://stackoverflow.com/questions/44468610/nifi-which-processor-would-i-use-to-connect-to-a-third-party-api-requiring-3-cr,NiFi: Which processor would I use to connect to a third party API requiring 3 credential elements?,44476125.0,,,
"['java', 'apache-spark', 'apache-kafka', 'kafka-consumer-api', 'apache-nifi']","{'account_id': 971972, 'reputation': 508, 'user_id': 994367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b2b01c1e353fe826ca6ebf876c20b44?s=256&d=identicon&r=PG', 'display_name': 'Shahzad', 'link': 'https://stackoverflow.com/users/994367/shahzad'}",True,1195,1,1,1497036784,1497036120,,44465320,CC BY-SA 3.0,https://stackoverflow.com/questions/44465320/nifi-flowfile-attributes-from-kafkaconsumer,NiFi Flowfile Attributes from KafkaConsumer,44465455.0,,,
"['apache-kafka', 'kafka-consumer-api', 'apache-nifi']","{'account_id': 10599037, 'reputation': 425, 'user_id': 7806540, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e9e24ce636902459f42caad8d0e672a1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ken Nguyen', 'link': 'https://stackoverflow.com/users/7806540/ken-nguyen'}",True,256,1,1,1497013908,1496991264,,44451216,CC BY-SA 3.0,https://stackoverflow.com/questions/44451216/why-nifi-consumerkafka-0-10-processor-receives-flowfile-less-than-total-flowfile,Why Nifi consumerKafka_0_10 Processor receives flowfile less than total flowfile?,,,,
"['apache-nifi', 'hortonworks-dataflow']","{'account_id': 5629114, 'reputation': 2696, 'user_id': 4456534, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/782f67614ff334f7128d6f2f6e1d2f75?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/4456534/shashi'}",True,877,1,1,1522951468,1496952106,,44444589,CC BY-SA 3.0,https://stackoverflow.com/questions/44444589/right-keytab-for-nifi-processor,Right Keytab for Nifi Processor,,,,
"['sql', 'sql-server', 'sql-server-2008', 'bulkinsert', 'apache-nifi']","{'account_id': 7492593, 'reputation': 3416, 'user_id': 5693776, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1c239f89e0cebb6e7e92f8bc16288c56?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mister X', 'link': 'https://stackoverflow.com/users/5693776/mister-x'}",True,1081,2,0,1496945850,1496917479,1496920445.0,44433128,CC BY-SA 3.0,https://stackoverflow.com/questions/44433128/how-to-perform-bulk-insert-into-sqlserver-from-one-machine-to-another,How to perform bulk insert into SQLServer from one machine to another?,44442726.0,,,
"['apache-nifi', 'hortonworks-dataflow']","{'account_id': 5629114, 'reputation': 2696, 'user_id': 4456534, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/782f67614ff334f7128d6f2f6e1d2f75?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/4456534/shashi'}",True,641,1,1,1497384837,1496916027,,44432576,CC BY-SA 3.0,https://stackoverflow.com/questions/44432576/internal-500-error-for-controller-service-hdf-nifi-with-3-node-cluster,Internal 500 Error for controller service : HDF Nifi with 3 Node cluster,44530700.0,,,
['apache-nifi'],"{'account_id': 418545, 'reputation': 550, 'user_id': 795168, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/317ad7d783b6f8b9a3bf26a3b124af0d?s=256&d=identicon&r=PG', 'display_name': 'ygk', 'link': 'https://stackoverflow.com/users/795168/ygk'}",False,843,0,1,1496918550,1496843894,1496918550.0,44414768,CC BY-SA 3.0,https://stackoverflow.com/questions/44414768/what-is-the-best-practice-for-nifi-production-deployment,What is the best practice for nifi production deployment,,,,
"['regex', 'apache-nifi']","{'account_id': 11064200, 'reputation': 11, 'user_id': 8124472, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-bMC9oHrp8Ek/AAAAAAAAAAI/AAAAAAAAAPY/C8ZRQCOz0B4/photo.jpg?sz=256', 'display_name': 'Otmane Ansari', 'link': 'https://stackoverflow.com/users/8124472/otmane-ansari'}",True,1212,1,1,1496838147,1496826809,1496838147.0,44408379,CC BY-SA 3.0,https://stackoverflow.com/questions/44408379/regex-error-on-apache-nifi-replace-text-processor,regex error on apache nifi (replace text processor),,,,
['apache-nifi'],"{'account_id': 1117020, 'reputation': 3522, 'user_id': 1106134, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/8f5222c8dd89d2c52a67998eeb5b0fd3?s=256&d=identicon&r=PG', 'display_name': 'Kaliyug Antagonist', 'link': 'https://stackoverflow.com/users/1106134/kaliyug-antagonist'}",True,3285,1,2,1496953074,1496817506,,44405260,CC BY-SA 3.0,https://stackoverflow.com/questions/44405260/separate-log-file-for-custom-processor,Separate log file for custom processor,44408029.0,,,
"['java', 'json', 'httpclient', 'apache-nifi', 'sfdc']","{'account_id': 4306523, 'reputation': 7721, 'user_id': 3518757, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0ff3a0e01948a152e81034047a4b18f6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'oikonomiyaki', 'link': 'https://stackoverflow.com/users/3518757/oikonomiyaki'}",False,6323,1,0,1496814303,1496799754,,44402179,CC BY-SA 3.0,https://stackoverflow.com/questions/44402179/httpclient-post-with-both-json-body-and-url-params,HttpClient POST with both JSON Body and URL Params,,,,
['apache-nifi'],"{'account_id': 2082658, 'reputation': 113, 'user_id': 1854326, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/32f624bf22606dc337b7048c93f61fee?s=256&d=identicon&r=PG', 'display_name': 'user1854326', 'link': 'https://stackoverflow.com/users/1854326/user1854326'}",True,1382,1,1,1496800211,1496786033,,44400394,CC BY-SA 3.0,https://stackoverflow.com/questions/44400394/best-approach-to-determine-oracle-insert-or-update-using-nifi,Best approach to determine Oracle INSERT or UPDATE using NiFi,44402223.0,,,
"['apache', 'elasticsearch', 'apache-nifi']","{'account_id': 418545, 'reputation': 550, 'user_id': 795168, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/317ad7d783b6f8b9a3bf26a3b124af0d?s=256&d=identicon&r=PG', 'display_name': 'ygk', 'link': 'https://stackoverflow.com/users/795168/ygk'}",True,361,1,0,1496753085,1496730677,,44382832,CC BY-SA 3.0,https://stackoverflow.com/questions/44382832/apache-nifi-putelasticsearch-can-wait-forever-to-fill-up-batch-size,Apache Nifi PutElasticsearch can wait forever to fill up batch size?,44390375.0,,,
['apache-nifi'],"{'account_id': 6016740, 'reputation': 129, 'user_id': 4725313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7f873f728767a2c625838bba8aa7aba?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Paolo de Roxas', 'link': 'https://stackoverflow.com/users/4725313/paolo-de-roxas'}",True,462,1,0,1496721763,1496719491,,44380913,CC BY-SA 3.0,https://stackoverflow.com/questions/44380913/nifi-dynamic-remote-url-value,NiFi Dynamic Remote URL value,44381226.0,,,
['apache-nifi'],"{'account_id': 9318857, 'reputation': 17, 'user_id': 6918279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f82b41632218f78c6fccfad38bd0bee?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/6918279/jimmy'}",True,5725,1,0,1496585616,1496568065,,44352541,CC BY-SA 3.0,https://stackoverflow.com/questions/44352541/evaluatejsonpath-returning-complete-array,Evaluatejsonpath returning complete array,,,,
"['apache-kafka', 'spark-streaming', 'apache-nifi']","{'account_id': 5629114, 'reputation': 2696, 'user_id': 4456534, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/782f67614ff334f7128d6f2f6e1d2f75?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/4456534/shashi'}",False,805,2,3,1604412362,1496544307,1537993458.0,44350301,CC BY-SA 4.0,https://stackoverflow.com/questions/44350301/spark-streaming-with-nifi,Spark Streaming with Nifi,,,,
['apache-nifi'],"{'account_id': 5650099, 'reputation': 406, 'user_id': 4471036, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://lh6.googleusercontent.com/-uk9hoEXIXec/AAAAAAAAAAI/AAAAAAAAAKM/PLXNdnxGP-k/photo.jpg?sz=256', 'display_name': 'natarajan k', 'link': 'https://stackoverflow.com/users/4471036/natarajan-k'}",True,8909,2,1,1547577235,1496426998,,44335048,CC BY-SA 3.0,https://stackoverflow.com/questions/44335048/nifi-how-to-change-value-of-json,nifi: how to change value of json?,,,,
