tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
"['azure', 'azure-data-factory']","{'account_id': 27262810, 'reputation': 35, 'user_id': 20785393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b958ae990ebbbee0f70dce41582f954d?s=256&d=identicon&r=PG', 'display_name': 'Debashis ', 'link': 'https://stackoverflow.com/users/20785393/debashis'}",True,59,1,0,1674213781,1674205667,75181834,CC BY-SA 4.0,https://stackoverflow.com/questions/75181834/how-to-process-signed-numbers-in-azure-data-factory,How to process signed numbers in azure data factory,1674205905.0,75183368.0,,,
"['regex', 'azure', 'azure-data-factory']","{'account_id': 19123087, 'reputation': 87, 'user_id': 13966637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/380a3eced0046bd6398bddff73af9703?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jen', 'link': 'https://stackoverflow.com/users/13966637/jen'}",True,571,1,1,1681223242,1674172810,75179463,CC BY-SA 4.0,https://stackoverflow.com/questions/75179463/how-to-write-expression-in-expression-builder-in-data-flow-of-adf,How to write expression in expression builder in data flow of ADF,1681223242.0,75179995.0,,,
"['json', 'azure-data-factory']","{'account_id': 27576849, 'reputation': 3, 'user_id': 21046852, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4GOyDna7Gqf3FFwemFtC9Lp0ey5ZiuJWB5WjDI=k-s256', 'display_name': 'user21046852', 'link': 'https://stackoverflow.com/users/21046852/user21046852'}",True,486,1,0,1674190899,1674172126,75179391,CC BY-SA 4.0,https://stackoverflow.com/questions/75179391/adf-data-flow-remove-empty-json-objects-and-arrays-when-building-json-files,ADF Data Flow Remove empty JSON objects and arrays when building JSON files,,75179973.0,,,
"['azure', 'azure-data-factory', 'azure-git-deployment']","{'account_id': 11376470, 'reputation': 367, 'user_id': 8340633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1t_jAViHqD4/AAAAAAAAAAI/AAAAAAAAABw/EH29G5zJzUE/photo.jpg?sz=256', 'display_name': 'Dmitriy Ryabin', 'link': 'https://stackoverflow.com/users/8340633/dmitriy-ryabin'}",True,526,1,-1,1674677774,1674159503,75177827,CC BY-SA 4.0,https://stackoverflow.com/questions/75177827/git-pull-in-azure-data-factory,git pull in Azure Data Factory,,75239384.0,,,
"['azure-active-directory', 'azure-data-factory', 'azure-synapse', 'azure-data-lake-gen2', 'azure-storage-account']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",True,841,1,1,1674207216,1674155975,75177276,CC BY-SA 4.0,https://stackoverflow.com/questions/75177276/trouble-with-azure-synapse-pipeline-cannot-execute-a-stored-procedure-that-work,Trouble with Azure Synapse: pipeline cannot execute a stored procedure that works in Develop script,,75182141.0,,,
"['azure', 'azure-data-factory', 'azure-synapse']","{'account_id': 21688047, 'reputation': 121, 'user_id': 16003143, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhZq4Na8YhOJFbodfSFCZZSDRSc0AVl-O_gKfMHog=k-s256', 'display_name': 'Gabriel Padilha', 'link': 'https://stackoverflow.com/users/16003143/gabriel-padilha'}",True,924,4,2,1687338493,1674140256,75174174,CC BY-SA 4.0,https://stackoverflow.com/questions/75174174/synapse-analytics-renamedatafactoryresourceerror-error-when-trying-to-publish-a,Synapse Analytics RenameDataFactoryResourceError error when trying to publish a rename pipeline,,,,,
"['azure', 'azure-data-factory']","{'account_id': 27377783, 'reputation': 1, 'user_id': 20882833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3890f50d60d576bc161289c65e749d40?s=256&d=identicon&r=PG', 'display_name': 'mediamgrprog', 'link': 'https://stackoverflow.com/users/20882833/mediamgrprog'}",True,293,1,0,1674143241,1674140072,75174138,CC BY-SA 4.0,https://stackoverflow.com/questions/75174138/how-to-delete-records-from-a-sql-database-using-azure-data-factory,How to delete records from a sql database using azure data factory,,,,,
"['azure', 'azure-devops', 'azure-rm-template', 'azure-data-factory']","{'account_id': 27571825, 'reputation': 1, 'user_id': 21042867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp5GPhDvcYnLhlgPu9NkJ0rWOPzb4TwY92XYQ1kG0A=k-s256', 'display_name': 'Paweł Margielewski', 'link': 'https://stackoverflow.com/users/21042867/pawe%c5%82-margielewski'}",False,95,0,0,1674126978,1674126978,75171414,CC BY-SA 4.0,https://stackoverflow.com/questions/75171414/arm-template-deployment-does-not-copy-over-files-or-setting-in-devops-release-pi,ARM template deployment does not copy over files or setting in devops release pipeline,,,,,
['azure-data-factory'],"{'account_id': 3492357, 'reputation': 1292, 'user_id': 2921683, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/696088208/picture?type=large', 'display_name': 'Yannick Widmer', 'link': 'https://stackoverflow.com/users/2921683/yannick-widmer'}",True,287,2,0,1674629674,1674124958,75171036,CC BY-SA 4.0,https://stackoverflow.com/questions/75171036/trigger-date-for-reruns,Trigger Date for reruns,,75230564.0,,,
"['azure-data-factory', 'azure-mapping-data-flow']","{'account_id': 27184287, 'reputation': 31, 'user_id': 20718982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be77d1f4725068ae2fe0ad5bfc298387?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Candice', 'link': 'https://stackoverflow.com/users/20718982/candice'}",True,382,2,0,1674208055,1674115737,75169286,CC BY-SA 4.0,https://stackoverflow.com/questions/75169286/adf-unpivot-dynamically-with-new-column,ADF Unpivot Dynamically With New Column,,75170204.0,,,
"['bash', 'azure', 'shell', 'automation', 'azure-data-factory']","{'account_id': 23653953, 'reputation': 9, 'user_id': 17682519, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh1d0AeW9YpDLTlxyYupCCg43y-1NU-37lAWXy4MQ=k-s256', 'display_name': 'Meetkumar Patel', 'link': 'https://stackoverflow.com/users/17682519/meetkumar-patel'}",False,137,1,0,1674629015,1674112017,75168760,CC BY-SA 4.0,https://stackoverflow.com/questions/75168760/get-adf-pipelines-status-using-az-cli-bash-script,Get ADF pipelines status using az cli - bash script,,,,,
"['azure', 'azure-data-factory', 'azure-table-storage']","{'account_id': 19123087, 'reputation': 87, 'user_id': 13966637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/380a3eced0046bd6398bddff73af9703?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jen', 'link': 'https://stackoverflow.com/users/13966637/jen'}",False,96,1,0,1674114082,1674087829,75166632,CC BY-SA 4.0,https://stackoverflow.com/questions/75166632/how-to-mask-existing-datas-in-azure-table-storage,How to mask existing datas in Azure Table Storage,1674109105.0,,,,
"['azure', 'azure-data-factory', 'azure-synapse']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",False,110,2,0,1674101334,1674056300,75161692,CC BY-SA 4.0,https://stackoverflow.com/questions/75161692/azure-how-to-provide-limited-access-level-to-a-container-in-a-storage-account,Azure: How to provide limited Access Level to a Container in a Storage Account?,1674060165.0,,,,
"['sql-server', 'ssis', 'azure-data-factory']","{'account_id': 8939103, 'reputation': 22, 'user_id': 6668867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d26337693bd3bb7a1509dcbda0ab668b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'marritza', 'link': 'https://stackoverflow.com/users/6668867/marritza'}",True,308,2,0,1683221382,1674053451,75161076,CC BY-SA 4.0,https://stackoverflow.com/questions/75161076/azure-data-factory-ssis-integration-runtime-ssisdb-not-showing-in-location-dropd,Azure Data Factory SSIS Integration Runtime SSISDB not showing in location dropdown,,75182764.0,,,
"['azure', 'azure-storage', 'azure-data-factory']","{'account_id': 3434980, 'reputation': 1188, 'user_id': 2878298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f32f5dbd3030f1905bd6daeec1eaaf2c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'venus', 'link': 'https://stackoverflow.com/users/2878298/venus'}",True,940,1,1,1674109086,1674045377,75159338,CC BY-SA 4.0,https://stackoverflow.com/questions/75159338/azure-data-factory-dynamic-path-value-for-the-storage-event-trigger,Azure Data Factory: Dynamic path value for the Storage Event Trigger,1674109086.0,,,,
"['azure', 'azure-data-factory']","{'account_id': 8737629, 'reputation': 29, 'user_id': 6535711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c000482f586c3c563a597a1d0d0e093e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marcello', 'link': 'https://stackoverflow.com/users/6535711/marcello'}",False,305,1,0,1674040979,1674037158,75157679,CC BY-SA 4.0,https://stackoverflow.com/questions/75157679/adf-mapping-parameters-to-json-file-keeping-type,adf mapping parameters to json file keeping type,,,,,
"['azure', 'lookup', 'azure-data-factory']","{'account_id': 15983629, 'reputation': 215, 'user_id': 11534723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7eaef9c32c0cc88f507e93ac02f91fd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'dlopez3575', 'link': 'https://stackoverflow.com/users/11534723/dlopez3575'}",False,913,1,0,1674027293,1674021011,75155114,CC BY-SA 4.0,https://stackoverflow.com/questions/75155114/how-to-send-the-output-values-of-a-lookup-activity-in-an-email-in-data-factory,How to send the output values of a Lookup activity in an email in Data Factory?,1674026269.0,,,,
"['azure-blob-storage', 'azure-data-factory']","{'account_id': 27184287, 'reputation': 31, 'user_id': 20718982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be77d1f4725068ae2fe0ad5bfc298387?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Candice', 'link': 'https://stackoverflow.com/users/20718982/candice'}",True,144,1,0,1674023548,1674008239,75154112,CC BY-SA 4.0,https://stackoverflow.com/questions/75154112/adf-check-if-header-row-start-with-a1,ADF Check If Header Row Start with A1,,75155428.0,,,
"['azure', 'azure-data-factory', 'quickbooks-online']","{'account_id': 10246121, 'reputation': 11, 'user_id': 7561865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ec874924eb7e1b381d26152428e2a8c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bryan Gateley', 'link': 'https://stackoverflow.com/users/7561865/bryan-gateley'}",False,65,0,0,1673996934,1673995909,75153035,CC BY-SA 4.0,https://stackoverflow.com/questions/75153035/adf-specifying-dynamic-contents-with-quickbooks-linked-service-not-working,ADF Specifying Dynamic Contents with Quickbooks Linked Service Not Working,1673996934.0,,,,
"['azure-data-factory', 'azure-synapse']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",False,268,1,0,1674040539,1673993119,75152693,CC BY-SA 4.0,https://stackoverflow.com/questions/75152693/trouble-with-copy-data-mapping-cannot-convert-data-from-rest-api-get-request,Trouble with Copy Data Mapping: cannot convert data from REST API Get Request,,,,,
"['azure', 'azure-data-factory']","{'account_id': 3774255, 'reputation': 104, 'user_id': 3135505, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/P9qju.png?s=256&g=1', 'display_name': 'Peter Roth', 'link': 'https://stackoverflow.com/users/3135505/peter-roth'}",False,60,0,0,1673969459,1673969459,75148718,CC BY-SA 4.0,https://stackoverflow.com/questions/75148718/is-there-a-way-to-set-verify-ca-for-redshift-linked-service,Is there a way to set verify-ca for redshift linked service?,,,,,
"['azure', 'azure-devops', 'azure-data-factory', 'azure-synapse']","{'account_id': 27430803, 'reputation': 15, 'user_id': 20927552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4tNqzpOPJ5GxJRVoBEawhaEFdaGSdXq9piEDrcayw=k-s256', 'display_name': 'Mateo Estrada', 'link': 'https://stackoverflow.com/users/20927552/mateo-estrada'}",False,112,0,0,1673903489,1673901895,75139487,CC BY-SA 4.0,https://stackoverflow.com/questions/75139487/which-is-the-most-recommended-way-to-pursue-integration-and-system-tests-por-azu,Which is the most recommended way to pursue integration and system tests por Azure Synapse pipelines?,,,,,
"['sql-server', 'azure-data-factory']","{'account_id': 8012205, 'reputation': 4252, 'user_id': 6043544, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/44a197059b60cf2902411057791c20af?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Serdia', 'link': 'https://stackoverflow.com/users/6043544/serdia'}",True,65,1,0,1673911273,1673893762,75138288,CC BY-SA 4.0,https://stackoverflow.com/questions/75138288/how-to-grab-a-cell-value-and-write-it-as-a-new-column-excel-to-sql-copy-activit,How to grab a cell value and write it as a new column. Excel to SQL copy activity Azure Data Factory,1673911273.0,75138723.0,,,
"['java', 'azure', 'azure-data-factory', 'bdd']","{'account_id': 27543651, 'reputation': 1, 'user_id': 21019990, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ba65aa9125892da1e9abe7937e6fe9b?s=256&d=identicon&r=PG', 'display_name': 'Deideidei', 'link': 'https://stackoverflow.com/users/21019990/deideidei'}",False,222,1,-1,1673944979,1673877731,75135313,CC BY-SA 4.0,https://stackoverflow.com/questions/75135313/how-to-run-azure-data-factory-pipeline-on-java-eclipse,How to run Azure Data Factory pipeline on Java Eclipse,1673944979.0,,,,
"['azure', 'cloud', 'azure-data-factory']","{'account_id': 27543384, 'reputation': 1, 'user_id': 21019761, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4fO0Ji6ZG-Taar87wQ7Llk4gXxxcDE2EU6ULl3=k-s256', 'display_name': 'Harald37', 'link': 'https://stackoverflow.com/users/21019761/harald37'}",True,647,1,0,1673886215,1673876110,75134972,CC BY-SA 4.0,https://stackoverflow.com/questions/75134972/is-it-possible-to-use-azure-data-factory-on-premise-without-data-running-through,Is it possible to use Azure Data Factory on-premise without data running through the cloud?,,,,,
"['azure', 'azure-functions', 'azure-data-factory']","{'account_id': 4054186, 'reputation': 35, 'user_id': 3332733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba6dee6856cbf7257ffbe2ce171b6d97?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bhaskar', 'link': 'https://stackoverflow.com/users/3332733/bhaskar'}",True,168,1,0,1673944520,1673868161,75133521,CC BY-SA 4.0,https://stackoverflow.com/questions/75133521/move-files-from-multiple-folders-to-multiple-folders-in-azure-blob,Move Files from Multiple Folders to Multiple Folders in Azure Blob,,75143712.0,,,
['azure-data-factory'],"{'account_id': 17124870, 'reputation': 23, 'user_id': 19963619, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoNrvusT0TlKuay3HEhzo6l60PsCaD2yA_RsgZXOfA=k-s256', 'display_name': 'REVANTH SAI EDUPUGANTI', 'link': 'https://stackoverflow.com/users/19963619/revanth-sai-edupuganti'}",False,90,2,1,1694707814,1673865139,75132994,CC BY-SA 4.0,https://stackoverflow.com/questions/75132994/issue-with-copy-activity-metadata,Issue with Copy Activity Metadata,1673866639.0,,,,
"['timestamp', 'type-conversion', 'azure-data-factory']","{'account_id': 22828657, 'reputation': 21, 'user_id': 16977533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7aa4e9401b2ff8ba75c17d495af489f?s=256&d=identicon&r=PG', 'display_name': 'lsp_4', 'link': 'https://stackoverflow.com/users/16977533/lsp-4'}",False,321,1,1,1673849308,1673627644,75111981,CC BY-SA 4.0,https://stackoverflow.com/questions/75111981/combine-date-and-time-in-azure-data-factory,Combine Date and Time in Azure Data Factory?,,,,,
"['azure', 'azure-data-factory', 'azure-databricks']","{'account_id': 20473609, 'reputation': 11, 'user_id': 15476530, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XP0Oy.jpg?s=256&g=1', 'display_name': 'AbakusNantis', 'link': 'https://stackoverflow.com/users/15476530/abakusnantis'}",False,271,2,1,1673622452,1673607829,75108349,CC BY-SA 4.0,https://stackoverflow.com/questions/75108349/can-i-simply-start-a-databricks-cluster-in-azure-data-factory-without-a-job-or-n,Can I simply start a databricks cluster in Azure Data Factory without a job or notebook?,,,,,
"['apache-spark', 'azure-data-factory', 'parquet', 'azure-databricks', 'azure-data-lake-gen2']","{'account_id': 986091, 'reputation': 647, 'user_id': 1004538, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/d8150878ac3fcd3628e599e936b08880?s=256&d=identicon&r=PG', 'display_name': 'Sumitiscreative', 'link': 'https://stackoverflow.com/users/1004538/sumitiscreative'}",False,401,2,0,1691760031,1673605567,75107909,CC BY-SA 4.0,https://stackoverflow.com/questions/75107909/getting-error-while-writing-parquet-files-to-azure-data-lake-storage-gen-2,Getting error while writing parquet files to Azure data lake storage gen 2,1673842515.0,,,,
"['rest', 'azure-synapse', 'azure-data-factory']","{'account_id': 12525996, 'reputation': 35, 'user_id': 9115796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a404fbddeb7399b0fdde2b609b5b2ae?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Morpheus273', 'link': 'https://stackoverflow.com/users/9115796/morpheus273'}",False,241,1,0,1673593857,1673589036,75105345,CC BY-SA 4.0,https://stackoverflow.com/questions/75105345/cant-read-rest-api-with-an-xml-response-using-synapse-pipelines-copy-activity,Can&#39;t read REST API with an XML response using Synapse Pipeline&#39;s Copy Activity,,,,,
"['azure', 'azure-data-factory']","{'account_id': 17001293, 'reputation': 1, 'user_id': 12298623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bd5c2b839b4e221c9343e53824f6b37?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user12298623', 'link': 'https://stackoverflow.com/users/12298623/user12298623'}",False,110,1,0,1673588130,1673576763,75104282,CC BY-SA 4.0,https://stackoverflow.com/questions/75104282/azure-data-factory-copy-xml-activity,Azure Data Factory Copy XML Activity,,,,,
"['csv', 'split', 'azure-data-factory']","{'account_id': 13589614, 'reputation': 25, 'user_id': 9803315, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Joost Horskamp', 'link': 'https://stackoverflow.com/users/9803315/joost-horskamp'}",True,541,2,0,1673864952,1673537356,75098700,CC BY-SA 4.0,https://stackoverflow.com/questions/75098700/split-csv-file-in-azure-data-factory-based-on-additional-headers-in-file,Split CSV file in Azure Data Factory based on additional headers in file,1673860799.0,75132960.0,,,
"['azure-devops', 'azure-data-factory']","{'account_id': 14482268, 'reputation': 9, 'user_id': 10461198, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10161136746425601/picture?type=large', 'display_name': 'Nick Nicolaides', 'link': 'https://stackoverflow.com/users/10461198/nick-nicolaides'}",False,74,0,0,1673949481,1673511477,75093295,CC BY-SA 4.0,https://stackoverflow.com/questions/75093295/how-to-resolve-this-error-when-deploying-an-adf-release-in-devops-erroradft,How to resolve this error when deploying an ADF release in DevOps: ##[error]ADFT0010: Wrong path defined in config for object(path),1673949481.0,,,,
"['db2', 'ssl-certificate', 'azure-data-factory', 'linked-service']","{'account_id': 14235515, 'reputation': 1, 'user_id': 10283422, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-R0ocv6KrLxY/AAAAAAAAAAI/AAAAAAAAG5A/4fnk-n8bQoc/photo.jpg?sz=256', 'display_name': 'Sunaina Lalwani', 'link': 'https://stackoverflow.com/users/10283422/sunaina-lalwani'}",False,456,1,0,1674218452,1673501216,75091954,CC BY-SA 4.0,https://stackoverflow.com/questions/75091954/how-to-connect-to-db2-database-with-ssl-enabled-in-azure-data-factory,How to connect to DB2 database with SSL enabled in Azure Data Factory?,,,,,
"['sql', 'azure-data-factory', 'etl']","{'account_id': 24037452, 'reputation': 53, 'user_id': 18017566, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73679293118b4f2121bd3424ed3278b7?s=256&d=identicon&r=PG', 'display_name': 'newbie', 'link': 'https://stackoverflow.com/users/18017566/newbie'}",False,78,1,0,1673558426,1673494366,75091292,CC BY-SA 4.0,https://stackoverflow.com/questions/75091292/dynamically-running-sql-scripts-via-adf,Dynamically running SQL scripts via ADF,,,,,
"['azure-data-factory', 'partitioning', 'sap-erp']","{'account_id': 22530692, 'reputation': 85, 'user_id': 16722810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49b00397e36e024c6e4b15feafd0e15f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Robin', 'link': 'https://stackoverflow.com/users/16722810/robin'}",False,246,1,0,1673508827,1673469922,75088832,CC BY-SA 4.0,https://stackoverflow.com/questions/75088832/how-to-increase-copy-activity-performance-in-adf-for-acdoca-table,How to increase copy activity performance in ADF for ACDOCA table?,1673508827.0,,,,
['azure-data-factory'],"{'account_id': 19407625, 'reputation': 119, 'user_id': 14627627, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zp_wl1asuko/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqsaHUGcFduEadoAmWWsMs9d1RXw/photo.jpg?sz=256', 'display_name': 'Alex K', 'link': 'https://stackoverflow.com/users/14627627/alex-k'}",True,699,2,0,1673512213,1673459440,75087139,CC BY-SA 4.0,https://stackoverflow.com/questions/75087139/adf-using-look-up-and-foreach-activities-to-get-and-array-ouput,ADF: Using look up and foreach activities to get and array ouput,,75093420.0,,,
"['azure', 'azure-data-factory', 'azure-synapse']","{'account_id': 9401950, 'reputation': 828, 'user_id': 9090340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40b3cf7ccd6cd992ee03897992096943?s=256&d=identicon&r=PG', 'display_name': 'paone', 'link': 'https://stackoverflow.com/users/9090340/paone'}",False,82,0,0,1673450742,1673450742,75085371,CC BY-SA 4.0,https://stackoverflow.com/questions/75085371/how-to-manage-triggers-in-a-synapse-workspace-for-each-environment,How to manage triggers in a synapse workspace for each environment,,,,,
"['azure', 'azure-data-factory', 'transformation']","{'account_id': 22828657, 'reputation': 21, 'user_id': 16977533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7aa4e9401b2ff8ba75c17d495af489f?s=256&d=identicon&r=PG', 'display_name': 'lsp_4', 'link': 'https://stackoverflow.com/users/16977533/lsp-4'}",False,65,1,0,1673534508,1673448603,75084911,CC BY-SA 4.0,https://stackoverflow.com/questions/75084911/is-there-a-way-to-do-intervalmatch-in-azure-data-factory,Is there a way to do IntervalMatch in Azure Data Factory?,1673453616.0,,,,
['azure-data-factory'],"{'account_id': 1152704, 'reputation': 4055, 'user_id': 1134076, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/650fe2bbd9ba05ca03905d8d4c2f30a2?s=256&d=identicon&r=PG', 'display_name': 'Dr Schizo', 'link': 'https://stackoverflow.com/users/1134076/dr-schizo'}",True,80,1,0,1673536682,1673446370,75084399,CC BY-SA 4.0,https://stackoverflow.com/questions/75084399/data-factory-aggregate-function-array-within-array-not-allowed,Data Factory aggregate function array within array not allowed,1673447158.0,75098566.0,,,
['azure-data-factory'],"{'account_id': 27492482, 'reputation': 1, 'user_id': 20977569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4M4_DfcDPUlRehx3bEc_5lFzm6vLlMu87WetsU=k-s256', 'display_name': 'Morten Knudsen', 'link': 'https://stackoverflow.com/users/20977569/morten-knudsen'}",False,241,2,0,1673532278,1673430541,75081080,CC BY-SA 4.0,https://stackoverflow.com/questions/75081080/filter-by-last-modified-is-not-working-copying-files-from-azure-blob,filter by last modified is not working copying files from azure blob,1673430705.0,,,,
"['azure', 'azure-blob-storage', 'azure-data-factory']","{'account_id': 10887943, 'reputation': 1, 'user_id': 20981134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cfce2fa5a6a36028f5bc473b296ef00?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'noobieboobie', 'link': 'https://stackoverflow.com/users/20981134/noobieboobie'}",False,152,1,0,1690994185,1673427166,75080405,CC BY-SA 4.0,https://stackoverflow.com/questions/75080405/cannot-connect-to-blob-storage-in-data-factory,Cannot connect to blob storage in Data factory,1673506026.0,,,,
"['azure', 'azure-data-factory']","{'account_id': 26916215, 'reputation': 121, 'user_id': 20490950, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2FzqEc8f0Cxr0TQeTcatLlR71ZN6WDdXRfpBCslQ=k-s256', 'display_name': 'AzSurya Teja', 'link': 'https://stackoverflow.com/users/20490950/azsurya-teja'}",True,411,1,0,1673433232,1673424815,75079994,CC BY-SA 4.0,https://stackoverflow.com/questions/75079994/how-to-add-columns-in-groupby-in-aggregate-transformation-dynamically-in-azure-d,How to add columns in GroupBy in Aggregate transformation dynamically in Azure Data Flow,,75081656.0,,,
"['azure-pipelines', 'azure-data-factory', 'etl', 'azure-synapse']","{'account_id': 25723294, 'reputation': 29, 'user_id': 19480016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28df296179e99405907f5a2bd05bfa7b?s=256&d=identicon&r=PG', 'display_name': 'AntonyJ', 'link': 'https://stackoverflow.com/users/19480016/antonyj'}",False,268,1,0,1686022866,1673422701,75079658,CC BY-SA 4.0,https://stackoverflow.com/questions/75079658/authenticating-with-a-cookie-in-adf,Authenticating with a Cookie in ADF,1673434374.0,,,,
"['google-api', 'google-oauth', 'azure-data-factory']","{'account_id': 3083343, 'reputation': 1931, 'user_id': 2611078, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/a4d6410b45d0deeeee4a144e75067afc?s=256&d=identicon&r=PG', 'display_name': 'Julie', 'link': 'https://stackoverflow.com/users/2611078/julie'}",False,349,1,0,1673420038,1673411147,75078333,CC BY-SA 4.0,https://stackoverflow.com/questions/75078333/how-to-configure-authentication-from-azure-data-factory-to-google-sheets,How to configure authentication from Azure data factory to Google Sheets,,,,,
"['azure-data-factory', 'azure-data-explorer', 'file-copying']","{'account_id': 27492482, 'reputation': 1, 'user_id': 20977569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AEdFTp4M4_DfcDPUlRehx3bEc_5lFzm6vLlMu87WetsU=k-s256', 'display_name': 'Morten Knudsen', 'link': 'https://stackoverflow.com/users/20977569/morten-knudsen'}",False,85,3,0,1673459082,1673383446,75075624,CC BY-SA 4.0,https://stackoverflow.com/questions/75075624/copy-subdirs-files-from-storage-acct-to-adx-using-data-factory,Copy subdirs + files from storage acct to ADX using Data Factory,,,,,
