tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
"['airflow', 'airflow-2.x']","{'account_id': 20990803, 'reputation': 11, 'user_id': 15423711, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YmP-ieMik8I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2qd_4TK6-TnnROmFEiriCBeEcYg/s96-c/photo.jpg?sz=256', 'display_name': 'Ritik Gupta', 'link': 'https://stackoverflow.com/users/15423711/ritik-gupta'}",False,112,0,0,1663690606,1663679314,1663690606.0,73787246,CC BY-SA 4.0,https://stackoverflow.com/questions/73787246/airflow-dag-automatically-triggers,Airflow dag automatically Triggers,,,,
"['python', 'airflow', 'airflow-taskflow']","{'account_id': 10650112, 'reputation': 403, 'user_id': 7841401, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yYm694p1w2A/AAAAAAAAAAI/AAAAAAAAAH0/6ZbcVct5Leo/photo.jpg?sz=256', 'display_name': 'raaj', 'link': 'https://stackoverflow.com/users/7841401/raaj'}",False,1503,1,0,1663677717,1663672808,,73785865,CC BY-SA 4.0,https://stackoverflow.com/questions/73785865/how-to-call-a-function-from-inside-an-airflow-task,How to call a function from inside an airflow task?,,,,
"['python', 'airflow', 'decorator', 'directed-acyclic-graphs', 'python-venv']","{'account_id': 10650112, 'reputation': 403, 'user_id': 7841401, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yYm694p1w2A/AAAAAAAAAAI/AAAAAAAAAH0/6ZbcVct5Leo/photo.jpg?sz=256', 'display_name': 'raaj', 'link': 'https://stackoverflow.com/users/7841401/raaj'}",False,583,1,-1,1665498121,1663668734,,73785063,CC BY-SA 4.0,https://stackoverflow.com/questions/73785063/is-there-a-way-to-run-bashoperator-tasks-in-a-virtual-environment-in-airflow,Is there a way to run BashOperator tasks in a virtual environment in airflow?,,,,
['airflow'],"{'account_id': 15237423, 'reputation': 1, 'user_id': 10994669, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_FI2yBLPh4Y/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOUDV_AwSTiiOEP86pcRe90mIoedg/mo/photo.jpg?sz=256', 'display_name': 'George Kim', 'link': 'https://stackoverflow.com/users/10994669/george-kim'}",False,65,1,0,1663761603,1663632535,,73780396,CC BY-SA 4.0,https://stackoverflow.com/questions/73780396/how-to-create-shardindex-in-airflow-mongohook,How to create shard&amp;index in airflow mongohook?,,,,
"['python', 'airflow']","{'account_id': 26282009, 'reputation': 89, 'user_id': 19950360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/304b15a68375457635dea731c338ccd7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'lima', 'link': 'https://stackoverflow.com/users/19950360/lima'}",True,2707,1,1,1663643892,1663600767,1663601684.0,73775739,CC BY-SA 4.0,https://stackoverflow.com/questions/73775739/how-to-solve-this-problem-could-not-serialize-the-xcom-value-into-json,How to solve this Problem Could not serialize the XCom value into JSON,73776042.0,,,
['airflow'],"{'account_id': 26379229, 'reputation': 3, 'user_id': 20032739, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3mhXsz-lO6_d9wO9L3O9pHcWnCuRfqrcuKZXOZ=k-s256', 'display_name': 'Tarun Bhardwaj', 'link': 'https://stackoverflow.com/users/20032739/tarun-bhardwaj'}",True,1564,1,0,1663586067,1663585006,,73772311,CC BY-SA 4.0,https://stackoverflow.com/questions/73772311/how-do-we-trigger-single-airflow-dag-multipler-times-using-triggerdagrunoperator,How do we trigger single airflow dag multipler times using TriggerDagRunOperator?,73772509.0,,,
"['docker', 'airflow']","{'account_id': 9865625, 'reputation': 59, 'user_id': 7307192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/679e28eefb2f75eed549eef49c51d9d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'BloodthirstyPlatypus', 'link': 'https://stackoverflow.com/users/7307192/bloodthirstyplatypus'}",False,33,0,0,1663584861,1663584861,,73772276,CC BY-SA 4.0,https://stackoverflow.com/questions/73772276/how-to-fix-locally-run-airflow-saying-log-file-does-not-exist,How to fix locally run Airflow saying &quot;Log file does not exist&quot;?,,,,
['airflow'],"{'account_id': 22532017, 'reputation': 37, 'user_id': 16723896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b7254ff9fe4198d2df5f06d452d2bc2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Diepdang', 'link': 'https://stackoverflow.com/users/16723896/diepdang'}",False,330,1,0,1663838011,1663573784,,73770075,CC BY-SA 4.0,https://stackoverflow.com/questions/73770075/access-control-in-airflow,Access control in Airflow,,,,
"['apache-spark', 'airflow', 'airflow-2.x', 'orchestration']","{'account_id': 1421603, 'reputation': 5004, 'user_id': 1346104, 'user_type': 'registered', 'accept_rate': 16, 'profile_image': 'https://www.gravatar.com/avatar/48539b3a0d62c59a7d96aa4bab96b5fb?s=256&d=identicon&r=PG', 'display_name': 'Manigandan', 'link': 'https://stackoverflow.com/users/1346104/manigandan'}",False,171,0,0,1663566889,1663566889,,73768994,CC BY-SA 4.0,https://stackoverflow.com/questions/73768994/custom-html-template-is-not-working-on-airflow,Custom HTML template is not working on Airflow,,,,
"['google-cloud-platform', 'airflow', 'google-cloud-composer']","{'account_id': 14647913, 'reputation': 31, 'user_id': 10578698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-h4TIo0_eV3g/AAAAAAAAAAI/AAAAAAAAABI/W_gVZ7u2kUA/photo.jpg?sz=256', 'display_name': 'lohith devapatla', 'link': 'https://stackoverflow.com/users/10578698/lohith-devapatla'}",True,144,1,2,1663631928,1663565784,,73768897,CC BY-SA 4.0,https://stackoverflow.com/questions/73768897/command-to-retrieve-smtp-password-by-airflow,Command to retrieve SMTP Password by airflow,,,,
"['airflow', 'mwaa']","{'account_id': 7844745, 'reputation': 33, 'user_id': 5930176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e821ad46f34ce6410eb2171a374d5e1e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kundan Kumar', 'link': 'https://stackoverflow.com/users/5930176/kundan-kumar'}",True,598,1,0,1663839734,1663559560,,73768320,CC BY-SA 4.0,https://stackoverflow.com/questions/73768320/send-reply-to-param-in-airflow-emailoperator,Send reply-to param in airflow emailoperator,73812398.0,,,
"['amazon-web-services', 'airflow', 'aws-cloudformation', 'devops', 'mwaa']","{'account_id': 8965972, 'reputation': 236, 'user_id': 6686613, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ShhfB.jpg?s=256&g=1', 'display_name': 'Rohit Anil', 'link': 'https://stackoverflow.com/users/6686613/rohit-anil'}",False,61,0,0,1663611680,1663534414,1663611680.0,73766321,CC BY-SA 4.0,https://stackoverflow.com/questions/73766321/error-while-deploying-mwaa-using-cloudformation,Error while deploying MWAA using Cloudformation,,,,
"['email', 'airflow']","{'account_id': 18236116, 'reputation': 43, 'user_id': 13274071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c2dc818de9a60fea2c2d246f22290ca?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user13274071', 'link': 'https://stackoverflow.com/users/13274071/user13274071'}",True,524,1,1,1663599149,1663522175,1663584552.0,73764986,CC BY-SA 4.0,https://stackoverflow.com/questions/73764986/airflow-email-operator-sending-multiple-files-issue,Airflow - email operator sending multiple files issue,73775372.0,,,
"['airflow', 'mwaa']","{'account_id': 7844745, 'reputation': 33, 'user_id': 5930176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e821ad46f34ce6410eb2171a374d5e1e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kundan Kumar', 'link': 'https://stackoverflow.com/users/5930176/kundan-kumar'}",True,561,1,0,1663495134,1663422573,,73755400,CC BY-SA 4.0,https://stackoverflow.com/questions/73755400/files-created-in-airflow-task-deleted-automatically-or-not,Files created in airflow task deleted automatically or not,73761752.0,,,
"['python', 'sql', 'airflow']","{'account_id': 26282009, 'reputation': 89, 'user_id': 19950360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/304b15a68375457635dea731c338ccd7?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'lima', 'link': 'https://stackoverflow.com/users/19950360/lima'}",False,155,1,0,1663422151,1663421750,1663421772.0,73755315,CC BY-SA 4.0,https://stackoverflow.com/questions/73755315/how-to-solve-sql-query-error-in-airflow-with-python,How to solve Sql Query Error in Airflow with Python,,,,
"['airflow', 'mwaa']","{'account_id': 26358794, 'reputation': 9, 'user_id': 20015372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b39faf00e4099b181dc3979e37e146b5?s=256&d=identicon&r=PG', 'display_name': 'kaushik', 'link': 'https://stackoverflow.com/users/20015372/kaushik'}",True,577,1,0,1663425575,1663358135,,73749764,CC BY-SA 4.0,https://stackoverflow.com/questions/73749764/aws-mwaa-airflow-rest-api,Aws MWAA Airflow rest api,,,,
"['python', 'airflow', 'directed-acyclic-graphs']","{'account_id': 14574994, 'reputation': 279, 'user_id': 10527135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/146da69bd6147153bd86dced7582e89e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fjjones88', 'link': 'https://stackoverflow.com/users/10527135/fjjones88'}",False,220,0,0,1663350984,1663350984,,73748679,CC BY-SA 4.0,https://stackoverflow.com/questions/73748679/count-number-of-clear-task-events-in-airflow-dag,Count Number of Clear Task Events in Airflow DAG,,,,
"['python', 'airflow', 'airflow-2.x']","{'account_id': 67986, 'reputation': 110410, 'user_id': 198633, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5b9c04999233026354268c2ee4237e04?s=256&d=identicon&r=PG', 'display_name': 'inspectorG4dget', 'link': 'https://stackoverflow.com/users/198633/inspectorg4dget'}",True,511,2,0,1663638300,1663334917,1663539877.0,73745552,CC BY-SA 4.0,https://stackoverflow.com/questions/73745552/execute-cleanup-task-on-upstream-task-failure,Execute cleanup task on upstream task failure,73747195.0,,,
"['java', 'airflow', 'google-cloud-dataflow']","{'account_id': 26354938, 'reputation': 1, 'user_id': 20012060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64df6221b8c49b431567bbfecba323e0?s=256&d=identicon&r=PG', 'display_name': 'Raj Kante', 'link': 'https://stackoverflow.com/users/20012060/raj-kante'}",False,143,0,0,1663598197,1663328979,1663598197.0,73744391,CC BY-SA 4.0,https://stackoverflow.com/questions/73744391/xcom-not-returned-while-using-beamrunjavapipelineoperator,Xcom not returned while using &#39;BeamRunJavaPipelineOperator&#39;,,,,
['airflow'],"{'account_id': 1650790, 'reputation': 654, 'user_id': 1521453, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/ukn3c.jpg?s=256&g=1', 'display_name': 'Vikrant Goel', 'link': 'https://stackoverflow.com/users/1521453/vikrant-goel'}",False,700,1,2,1676880062,1663307638,1665029491.0,73740427,CC BY-SA 4.0,https://stackoverflow.com/questions/73740427/airflow-how-to-get-list-of-upstream-failed-tasks,Airflow - How to get list of upstream failed tasks?,,,,
['airflow'],"{'account_id': 23063994, 'reputation': 63, 'user_id': 17178678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07a7ad2bdd7ffb1cf2d8464dbac77f24?s=256&d=identicon&r=PG', 'display_name': 'ab_padfoot', 'link': 'https://stackoverflow.com/users/17178678/ab-padfoot'}",True,141,1,0,1663269079,1663267575,,73736043,CC BY-SA 4.0,https://stackoverflow.com/questions/73736043/how-to-schedule-an-airflow-job-to-run-on-alternate-days,How to schedule an Airflow Job to run on alternate days,73736281.0,,,
"['python', 'apache-kafka', 'airflow', 'kafka-python']","{'account_id': 4029950, 'reputation': 621, 'user_id': 4511243, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/363668a316254b791f3238712548d3a2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/4511243/frank'}",False,572,1,0,1663249535,1663249005,1663249535.0,73732153,CC BY-SA 4.0,https://stackoverflow.com/questions/73732153/kafka-topic-appears-to-be-only-consumed-by-one-kafkaconsumer-instance-in-airflow,Kafka topic appears to be only consumed by one KafkaConsumer instance in Airflow,,,,
"['python', 'flask', 'airflow']","{'account_id': 13503737, 'reputation': 189, 'user_id': 9742483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78eb14fa2c6910446e034d762672534f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'wymangr', 'link': 'https://stackoverflow.com/users/9742483/wymangr'}",True,39,1,0,1663203948,1663202162,1663203948.0,73724430,CC BY-SA 4.0,https://stackoverflow.com/questions/73724430/airflow-plugin-hosting-html-directory,Airflow Plugin Hosting HTML Directory,73724539.0,,,
"['airflow', 'mysql-connector']","{'account_id': 20340665, 'reputation': 34, 'user_id': 14920058, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EEW4L.png?s=256&g=1', 'display_name': 'forastierii', 'link': 'https://stackoverflow.com/users/14920058/forastierii'}",False,330,1,0,1663857029,1663181885,1663252129.0,73721928,CC BY-SA 4.0,https://stackoverflow.com/questions/73721928/airflow-scheduler-on-webserver-the-scheduler-does-not-appear-to-be-running-af,Airflow Scheduler on Webserver: &quot;The scheduler does not appear to be running&quot; after installation,,,,
"['rabbitmq', 'airflow', 'celery', 'airflow-2.x', 'flower']","{'account_id': 233326, 'reputation': 2782, 'user_id': 498739, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/LEbUA.png?s=256&g=1', 'display_name': 'herrjeh42', 'link': 'https://stackoverflow.com/users/498739/herrjeh42'}",False,200,1,0,1663311600,1663180003,,73721612,CC BY-SA 4.0,https://stackoverflow.com/questions/73721612/how-to-get-the-broker-tab-in-flower-working-with-airflow-and-rabbitmq-over-ssl,How to get the broker tab in flower working with Airflow and RabbitMq over SSL?,,,,
"['python', 'airflow']","{'account_id': 1616530, 'reputation': 439, 'user_id': 2218630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d98bd91ed2cea43056594b7ce5369b17?s=256&d=identicon&r=PG', 'display_name': 'pletnes', 'link': 'https://stackoverflow.com/users/2218630/pletnes'}",True,487,1,1,1663370219,1663175598,1663370219.0,73720801,CC BY-SA 4.0,https://stackoverflow.com/questions/73720801/when-to-use-pythonoperator-with-a-callback-vs-bashoperator-with-python-mytask,When to use PythonOperator with a callback vs. BashOperator with &quot;python mytask.py&quot;,73741872.0,,,
"['airflow', 'google-cloud-composer']","{'account_id': 13802141, 'reputation': 79, 'user_id': 9961918, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Iisn-Uj2FEk/AAAAAAAAAAI/AAAAAAAANuA/h-qUU4kWDY4/photo.jpg?sz=256', 'display_name': 'Shubham Asabe', 'link': 'https://stackoverflow.com/users/9961918/shubham-asabe'}",False,87,1,-1,1664403629,1663175235,,73720736,CC BY-SA 4.0,https://stackoverflow.com/questions/73720736/gcp-composer-best-suitable-versions-of-providers,GCP composer best suitable versions of providers,,,,
"['python', 'google-cloud-platform', 'google-bigquery', 'airflow']","{'account_id': 4862874, 'reputation': 446, 'user_id': 3921999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/458cb253973e7ff97a37cf6f276997bf?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'costello', 'link': 'https://stackoverflow.com/users/3921999/costello'}",False,370,0,0,1663171520,1663171520,,73720016,CC BY-SA 4.0,https://stackoverflow.com/questions/73720016/bigquery-emulator-with-local-instance-of-the-apache-airflow,BigQuery emulator with local instance of the Apache Airflow,,,,
"['python', 'python-3.x', 'airflow', 'directed-acyclic-graphs']","{'account_id': 1166807, 'reputation': 3081, 'user_id': 1144868, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/e19a0eaf3398e48b56e76d5c698ce7b8?s=256&d=identicon&r=PG', 'display_name': 'sandeep', 'link': 'https://stackoverflow.com/users/1144868/sandeep'}",False,350,2,0,1663177294,1663166235,1663177294.0,73718754,CC BY-SA 4.0,https://stackoverflow.com/questions/73718754/getting-modulenotfounderror-even-though-i-already-have-init-py,Getting ModuleNotFoundError even though I already have __init__.py,,,,
"['python', 'bash', 'docker', 'airflow']","{'account_id': 20763426, 'reputation': 393, 'user_id': 16200672, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--uSxfrNpMSk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclznh0IgL4stlkbk5jZECfTYw2ldg/s96-c/photo.jpg?sz=256', 'display_name': 'Peter Malik', 'link': 'https://stackoverflow.com/users/16200672/peter-malik'}",False,236,0,0,1663164790,1663164790,,73718385,CC BY-SA 4.0,https://stackoverflow.com/questions/73718385/airflow-does-not-create-user-from-dockerfile-bash-entrypoint,Airflow does not create user from Dockerfile bash entrypoint,,,,
"['python', 'google-cloud-platform', 'google-cloud-functions', 'google-cloud-storage', 'airflow']","{'account_id': 4770274, 'reputation': 371, 'user_id': 4516217, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/s8Eti.png?s=256&g=1', 'display_name': 'PROTOCOL', 'link': 'https://stackoverflow.com/users/4516217/protocol'}",False,112,0,1,1663141024,1663141024,,73713150,CC BY-SA 4.0,https://stackoverflow.com/questions/73713150/identify-composer-environment-from-cloud-function-using-python,Identify Composer environment from Cloud function using python,,,,
"['kubernetes', 'airflow', 'amazon-eks', 'amazon-ecr']","{'account_id': 4270127, 'reputation': 2874, 'user_id': 3492125, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/72e7ea13b7efbde81b648bf0b9dff5db?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Lee', 'link': 'https://stackoverflow.com/users/3492125/lee'}",False,357,0,1,1690382025,1663133600,,73711939,CC BY-SA 4.0,https://stackoverflow.com/questions/73711939/airflow-kubernetepodoperator-fails,Airflow KubernetePodOperator fails,,,,
"['python', 'airflow']","{'account_id': 26270834, 'reputation': 61, 'user_id': 19940752, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkuhgGlNEhNanvD5eE2qruPoNgR2-Ff2TqH9sE5=k-s256', 'display_name': 'hulike2286', 'link': 'https://stackoverflow.com/users/19940752/hulike2286'}",True,1011,1,0,1663093897,1663075830,,73703885,CC BY-SA 4.0,https://stackoverflow.com/questions/73703885/airflow-correct-way-for-passing-xcomlazyaccess-values-to-another-task,Airflow Correct way for passing _XcomLazyAccess values to another task,73707757.0,,,
"['python', 'logging', 'hyperlink', 'airflow', 'dagster']","{'account_id': 14960587, 'reputation': 67, 'user_id': 10800433, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-M5-FgJwZCB4/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-hLQx1Ju5opcFNUYZ1Kb1FLeugD3g/mo/photo.jpg?sz=256', 'display_name': 'Phil T', 'link': 'https://stackoverflow.com/users/10800433/phil-t'}",False,125,0,2,1663072734,1663072734,,73703219,CC BY-SA 4.0,https://stackoverflow.com/questions/73703219/log-hyperlinks-in-dagit,Log hyperlinks in Dagit?,,,,
"['airflow', 'directed-acyclic-graphs', 'mwaa']","{'account_id': 22896611, 'reputation': 51, 'user_id': 17036043, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiDrDdD9V7TZspwUiPEMpDnzKrxlhGdvn2e81nw=k-s256', 'display_name': 'Ronak Shah', 'link': 'https://stackoverflow.com/users/17036043/ronak-shah'}",False,30,0,1,1663070216,1663070216,,73702581,CC BY-SA 4.0,https://stackoverflow.com/questions/73702581/debugging-incomplete-runs-of-a-dag-in-mwaa,Debugging incomplete runs of a dag in mwaa,,,,
"['google-cloud-platform', 'airflow']","{'account_id': 26320628, 'reputation': 25, 'user_id': 19982683, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnoBNWcFfmr-Spce6u96wf4DjHZ6lisKZTRGXQH=k-s256', 'display_name': 'Gyu Rho', 'link': 'https://stackoverflow.com/users/19982683/gyu-rho'}",True,234,1,0,1663094659,1663048563,,73698091,CC BY-SA 4.0,https://stackoverflow.com/questions/73698091/how-to-make-airflow-dag-wait-vm-to-finishes-its-job-before-doing-the-next-task,how to make airflow dag wait VM to finishes its job before doing the next task,73707899.0,,,
['airflow'],"{'account_id': 3367374, 'reputation': 1441, 'user_id': 2827582, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/ff06699c79fee6439a89ba985d71dcef?s=256&d=identicon&r=PG', 'display_name': 'Steve Scott', 'link': 'https://stackoverflow.com/users/2827582/steve-scott'}",True,668,1,0,1663014803,1663011354,,73694447,CC BY-SA 4.0,https://stackoverflow.com/questions/73694447/prevent-airflow-from-triggering-on-scheduler-restart,Prevent Airflow from triggering on scheduler restart,73694975.0,,,
"['python-3.x', 'airflow']","{'account_id': 1975908, 'reputation': 803, 'user_id': 1773702, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/c8a1f07bf80fa3a855d8bdc0f2062892?s=256&d=identicon&r=PG', 'display_name': 'azaveri7', 'link': 'https://stackoverflow.com/users/1773702/azaveri7'}",True,306,1,0,1665327383,1663000210,1665327383.0,73692430,CC BY-SA 4.0,https://stackoverflow.com/questions/73692430/python-script-to-read-all-json-files-from-a-folder-in-the-airflow-project,Python script to read all JSON files from a folder in the Airflow project,73703344.0,,,
['airflow'],"{'account_id': 19206012, 'reputation': 560, 'user_id': 16343297, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-WnJJD36qwxE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6CcQRvYjB4wrhzu2hbIcDXwJO8w/photo.jpg?sz=256', 'display_name': 'Vlad Vlad', 'link': 'https://stackoverflow.com/users/16343297/vlad-vlad'}",True,691,1,0,1663067505,1662986405,,73689426,CC BY-SA 4.0,https://stackoverflow.com/questions/73689426/typeerror-postgresoperator-partial-got-an-unexpected-keyword-argument-schedu,TypeError: PostgresOperator.partial() got an unexpected keyword argument &#39;schedule_interval&#39;,73701946.0,,,
"['python', 'airflow', 'clickhouse', 'directed-acyclic-graphs']","{'account_id': 20937615, 'reputation': 16, 'user_id': 15382466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1810e8eea694d2b4f3ae4c233812effb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'vaibhav', 'link': 'https://stackoverflow.com/users/15382466/vaibhav'}",False,436,1,0,1663095020,1662986215,,73689384,CC BY-SA 4.0,https://stackoverflow.com/questions/73689384/i-want-to-delete-a-row-based-on-a-specific-date-in-clickhouse-db,I want to delete a row based on a specific date in ClickHouse DB,,,,
['airflow'],"{'account_id': 128158, 'reputation': 191, 'user_id': 325793, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/E7ArV.jpg?s=256&g=1', 'display_name': 'Pantonaut', 'link': 'https://stackoverflow.com/users/325793/pantonaut'}",False,761,1,2,1663096055,1662985670,,73689262,CC BY-SA 4.0,https://stackoverflow.com/questions/73689262/how-to-schedule-dynamic-task-groups-in-airflow,How to schedule dynamic task groups in Airflow,,,,
"['airflow', 'airflow-2.x', 'sqlfluff']","{'account_id': 2106398, 'reputation': 1372, 'user_id': 1872639, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1b9ba3d8f6c42ad36480468f2e06a247?s=256&d=identicon&r=PG', 'display_name': 'Yohei Onishi', 'link': 'https://stackoverflow.com/users/1872639/yohei-onishi'}",True,1031,1,2,1663373768,1662964939,,73685357,CC BY-SA 4.0,https://stackoverflow.com/questions/73685357/how-to-support-airflow-jinja-template-in-sqlfluff,How to support Airflow jinja template in sqlfluff,73751330.0,,,
"['python', 'airflow', 'airflow-2.x']","{'account_id': 5450289, 'reputation': 118, 'user_id': 4335339, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1c9c3a713370db0cd1c37c468ae431a1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'radiomime', 'link': 'https://stackoverflow.com/users/4335339/radiomime'}",False,1057,1,0,1663186450,1662774522,,73668779,CC BY-SA 4.0,https://stackoverflow.com/questions/73668779/can-triggerdagrunoperator-have-a-conf-that-is-a-number-derived-from-a-xcom-or-ta,Can TriggerDagRunOperator have a conf that is a number derived from a xcom or task?,,,,
"['airflow', 'directed-acyclic-graphs']","{'account_id': 23178489, 'reputation': 15, 'user_id': 17276639, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwPW12jydafs7QRk1mHQ3f8r6Ul4lCG5WgVqVfT=k-s256', 'display_name': 'ndev', 'link': 'https://stackoverflow.com/users/17276639/ndev'}",False,1793,1,0,1663091858,1662772329,1663091858.0,73668671,CC BY-SA 4.0,https://stackoverflow.com/questions/73668671/airflow-xcom-pull-returns-none,Airflow Xcom_pull returns None,,,,
"['dynamic', 'airflow']","{'account_id': 21191390, 'reputation': 91, 'user_id': 15583982, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-EfsmbYHdTbI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnVrJ-78_k0LNULLiIAAAclY68MVg/s96-c/photo.jpg?sz=256', 'display_name': 'bruno', 'link': 'https://stackoverflow.com/users/15583982/bruno'}",True,2526,1,7,1667733261,1662735266,,73664026,CC BY-SA 4.0,https://stackoverflow.com/questions/73664026/airflow-dynamic-task-mapping-with-multiple-chained-expand-calls,airflow dynamic task mapping with multiple chained expand calls,,,,
"['python-3.x', 'airflow', 'airflow-scheduler', 'airflow-2.x']","{'account_id': 3861019, 'reputation': 1611, 'user_id': 3198767, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/FLCuQ.jpg?s=256&g=1', 'display_name': 'Deepak Kothari', 'link': 'https://stackoverflow.com/users/3198767/deepak-kothari'}",True,1370,1,0,1684998302,1662673725,1662690650.0,73655345,CC BY-SA 4.0,https://stackoverflow.com/questions/73655345/does-temporary-files-created-exist-across-tasks-in-an-airflow-dag,Does temporary files created exist across tasks in an airflow DAG,,,,
"['airflow', 'google-cloud-composer']","{'account_id': 14752705, 'reputation': 121, 'user_id': 10755507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33434d98eab9dbe106defca57d0b3a73?s=256&d=identicon&r=PG', 'display_name': 'tacoofdoomk', 'link': 'https://stackoverflow.com/users/10755507/tacoofdoomk'}",False,147,1,-1,1663077036,1662670610,1663077036.0,73654949,CC BY-SA 4.0,https://stackoverflow.com/questions/73654949/how-to-deal-with-negsignal-sigsegv-in-cloud-composer,How to deal with Negsignal.SIGSEGV in cloud composer,,,,
