tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
"['azure', 'azure-data-lake']","{'account_id': 2708543, 'reputation': 23, 'user_id': 2337591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc21a1345cf8f49bbb3968b68cda051c?s=256&d=identicon&r=PG', 'display_name': 'Marius', 'link': 'https://stackoverflow.com/users/2337591/marius'}",True,582,2,0,1525699122,1476276704,39999072,CC BY-SA 4.0,https://stackoverflow.com/questions/39999072/does-the-azure-data-lake-store-offer-any-encryption,Does the Azure Data Lake Store offer any encryption?,40005659.0,1525699122.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 9336974, 'reputation': 35, 'user_id': 6930887, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/dd956a3a92b515137124f8759166e610?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/6930887/david'}",True,369,1,1,1476127411,1476029740,39945748,CC BY-SA 3.0,https://stackoverflow.com/questions/39945748/u-sql-call-data-in-json-array,U-sql call data in json array,,,,,
['azure-data-lake'],"{'account_id': 409561, 'reputation': 11, 'user_id': 6921954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6dac0d686045f6a1faa9e290ca94675?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Renjith Varma', 'link': 'https://stackoverflow.com/users/6921954/renjith-varma'}",True,567,1,1,1476126632,1475596815,39856919,CC BY-SA 3.0,https://stackoverflow.com/questions/39856919/does-azure-data-lake-support-content-search,Does Azure Data Lake support content search?,,,,,
"['azure', 'azure-blob-storage', 'azure-cdn', 'azure-data-lake']","{'account_id': 9135217, 'reputation': 11, 'user_id': 6795145, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6190534f1bd6d3cbe58a9cf293d184f0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atanu21', 'link': 'https://stackoverflow.com/users/6795145/atanu21'}",False,223,1,0,1475275896,1475233611,39790081,CC BY-SA 3.0,https://stackoverflow.com/questions/39790081/integrate-azure-cdn-with-azure-data-lake-store,Integrate Azure CDN with Azure Data Lake store,,,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 8907598, 'reputation': 5, 'user_id': 6648947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21d390fc500c01cf78bba3c6814c8840?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kamil', 'link': 'https://stackoverflow.com/users/6648947/kamil'}",False,123,0,0,1510340284,1475223139,39786711,CC BY-SA 3.0,https://stackoverflow.com/questions/39786711/u-sql-error-json,U-sql error json,,1510340284.0,,,
"['azure', 'azure-storage', 'azure-cdn', 'azure-data-lake']","{'account_id': 9135217, 'reputation': 11, 'user_id': 6795145, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6190534f1bd6d3cbe58a9cf293d184f0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Atanu21', 'link': 'https://stackoverflow.com/users/6795145/atanu21'}",True,477,1,0,1475139555,1475123620,39761466,CC BY-SA 3.0,https://stackoverflow.com/questions/39761466/azure-cdn-origin-hostname-not-shown-when-origin-type-selected-is-storage,Azure CDN - Origin hostname not shown when Origin Type selected is Storage,,,,,
"['azure', 'azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 4019318, 'reputation': 83, 'user_id': 3310277, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CVYT6.jpg?s=256&g=1', 'display_name': 'Shahzad Badar', 'link': 'https://stackoverflow.com/users/3310277/shahzad-badar'}",True,678,1,3,1475273321,1474270613,39567725,CC BY-SA 3.0,https://stackoverflow.com/questions/39567725/out-of-memory-exception-running-u-sql-activity-using-azure-data-factory,Out of memory Exception running U-SQL Activity using Azure Data Factory,,1474293979.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 450176, 'reputation': 4836, 'user_id': 845356, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/e3a3c90ddf51024f6de21f7592984706?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Whit Waldo', 'link': 'https://stackoverflow.com/users/845356/whit-waldo'}",False,1586,2,0,1501045981,1474006513,39524842,CC BY-SA 3.0,https://stackoverflow.com/questions/39524842/removing-null-columns-with-u-sql,Removing null columns with U-SQL,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 9185625, 'reputation': 51, 'user_id': 6827964, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10104480866514662/picture?type=large', 'display_name': 'Alvin Chin', 'link': 'https://stackoverflow.com/users/6827964/alvin-chin'}",False,396,1,1,1476167674,1473954887,39515474,CC BY-SA 3.0,https://stackoverflow.com/questions/39515474/get-error-when-build-e-csc-user-notauthorized-this-statement-requires-use-permi,Get error when build E_CSC_USER_NOTAUTHORIZED: This statement requires USE permissions for database &#39;master&#39;,,1476167674.0,,,
"['node.js', 'azure', 'azure-active-directory', 'azure-data-lake', 'azure-sdk']","{'account_id': 5972750, 'reputation': 11, 'user_id': 4694642, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Qax7afo8NLk/AAAAAAAAAAI/AAAAAAAAAB8/ZF5HRAbK2us/photo.jpg?sz=256', 'display_name': 'Sushmita singh', 'link': 'https://stackoverflow.com/users/4694642/sushmita-singh'}",True,7232,1,1,1473297850,1473245232,39367820,CC BY-SA 3.0,https://stackoverflow.com/questions/39367820/errorinvalidauthenticationtokentenant-the-access-token-is-from-the-wrong-issue,Error:InvalidAuthenticationTokenTenant&#39; The access token is from the wrong issuer,,1473297850.0,,,
"['json', 'multidimensional-array', 'azure-data-lake', 'u-sql']","{'account_id': 8677619, 'reputation': 92, 'user_id': 6494582, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e9451ba31eea2850f1726c0eb9897165?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'WorkHardWork', 'link': 'https://stackoverflow.com/users/6494582/workhardwork'}",True,891,1,1,1518004729,1471448644,39001022,CC BY-SA 3.0,https://stackoverflow.com/questions/39001022/usql-call-data-in-multidimensional-json-array,USql Call data in multidimensional JSON array,39002661.0,,,,
"['azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",True,1222,1,2,1471635495,1471430118,38994235,CC BY-SA 3.0,https://stackoverflow.com/questions/38994235/configure-dynamic-number-of-parameters-in-azure-data-factory-pipeline-based-on-i,Configure dynamic number of parameters in Azure Data Factory Pipeline based on intervals?,,1471470510.0,,,
"['json', 'azure-data-lake', 'u-sql']","{'account_id': 8677619, 'reputation': 92, 'user_id': 6494582, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e9451ba31eea2850f1726c0eb9897165?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'WorkHardWork', 'link': 'https://stackoverflow.com/users/6494582/workhardwork'}",True,1207,2,2,1471454250,1471286662,38961029,CC BY-SA 3.0,https://stackoverflow.com/questions/38961029/u-sql-json-extractor-is-only-pulling-one-record,U-SQL Json Extractor is only pulling one record,38962237.0,1471352748.0,,,
"['azure', 'azure-webjobs', 'azure-webjobssdk', 'azure-data-lake']","{'account_id': 4773058, 'reputation': 167, 'user_id': 3857123, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/a3f4e92cbe552e9ae7910bc439a76e82?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'shiva', 'link': 'https://stackoverflow.com/users/3857123/shiva'}",True,422,2,1,1470952644,1470829818,38872639,CC BY-SA 3.0,https://stackoverflow.com/questions/38872639/azure-webjobs-sdk-can-i-create-a-binding-trigger-on-azure-data-lake-store-file,Azure Webjobs SDK - Can I create a binding/trigger on Azure Data Lake Store File,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8960690, 'reputation': 275, 'user_id': 6683465, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1be9bb6051ddeaf77d60ff4dd63b1b3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'X. Ou', 'link': 'https://stackoverflow.com/users/6683465/x-ou'}",True,187,1,1,1470620469,1470421454,38795643,CC BY-SA 3.0,https://stackoverflow.com/questions/38795643/runtime-error-for-u-sql-scripts-when-repeatedly-executing-in-local-environment,Runtime Error for U-SQL Scripts when Repeatedly Executing in Local Environment,38820198.0,1470422234.0,,,
"['c#', 'azure-data-lake', 'u-sql']","{'account_id': 7045835, 'reputation': 145, 'user_id': 5396693, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10207701449718082/picture?type=large', 'display_name': 'Luuk Gortzak', 'link': 'https://stackoverflow.com/users/5396693/luuk-gortzak'}",True,640,2,0,1470297137,1470229923,38744681,CC BY-SA 3.0,https://stackoverflow.com/questions/38744681/reading-in-json-file-with-encrypted-content-with-u-sql,Reading in json file with encrypted content with U-SQL,,,,,
"['azure-sql-database', 'azure-data-lake', 'u-sql']","{'account_id': 8936745, 'reputation': 11, 'user_id': 6667337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4910893c4af1d5e86d47f3024eeaaa8c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Bharath A', 'link': 'https://stackoverflow.com/users/6667337/bharath-a'}",False,370,1,1,1512137777,1470203465,38735400,CC BY-SA 3.0,https://stackoverflow.com/questions/38735400/odbc-jdbc-connection-details-for-usql,ODBC/JDBC connection details for USQL,,1512137777.0,,,
"['powershell', 'runtime-error', 'azure-automation', 'azure-data-lake', 'u-sql']","{'account_id': 8742668, 'reputation': 23, 'user_id': 6539208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/872f773e9d4a2d8a2ac7821d46349ce5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pfav', 'link': 'https://stackoverflow.com/users/6539208/pfav'}",False,458,0,0,1477680901,1469474485,38575844,CC BY-SA 3.0,https://stackoverflow.com/questions/38575844/azure-automation-error-object-reference-not-set-to-an-instance-of-an-object,Azure Automation Error: Object reference not set to an instance of an object,,1469554785.0,,,
"['powershell', 'azure-automation', 'azure-data-lake', 'u-sql']","{'account_id': 4557357, 'reputation': 11, 'user_id': 3700716, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5e2887d6e0abb2e92ec64db7a908de3f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AyeMarciMar', 'link': 'https://stackoverflow.com/users/3700716/ayemarcimar'}",False,262,1,0,1469452219,1469132610,38513697,CC BY-SA 3.0,https://stackoverflow.com/questions/38513697/cant-submit-data-analytics-job-in-powershell-portal,Can&#39;t submit Data Analytics job in PowerShell Portal,,1469232893.0,,,
"['unit-testing', 'azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 141408, 'reputation': 858, 'user_id': 348407, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69168b4bd5ae3f01b2abb85ab0e5da0c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jamil', 'link': 'https://stackoverflow.com/users/348407/jamil'}",False,356,2,0,1537528505,1468397828,38346176,CC BY-SA 3.0,https://stackoverflow.com/questions/38346176/managing-u-sql-scripts-in-multiple-files-and-run-it-as-a-single-job,Managing U-SQL scripts in multiple files and run it as a single job,,,,,
"['azure', 'azure-data-lake', 'u-sql']","{'account_id': 4557357, 'reputation': 11, 'user_id': 3700716, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5e2887d6e0abb2e92ec64db7a908de3f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AyeMarciMar', 'link': 'https://stackoverflow.com/users/3700716/ayemarcimar'}",True,815,1,1,1468341380,1468334425,38332003,CC BY-SA 3.0,https://stackoverflow.com/questions/38332003/u-sql-tables-vs-sql-data-warehouse,U-SQL Tables vs SQL Data Warehouse,,,,,
"['azure', 'google-cloud-storage', 'azure-data-factory', 'azure-data-lake']","{'account_id': 1887788, 'reputation': 41, 'user_id': 1706664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d2f31d4e668bfe5136effce2275dbd4?s=256&d=identicon&r=PG', 'display_name': 'htomika', 'link': 'https://stackoverflow.com/users/1706664/htomika'}",True,1448,1,2,1467628554,1467625891,38181685,CC BY-SA 3.0,https://stackoverflow.com/questions/38181685/how-to-transfer-csv-files-from-google-cloud-storage-to-azure-datalake-store,How to transfer csv files from Google Cloud Storage to Azure Datalake Store,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8742668, 'reputation': 23, 'user_id': 6539208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/872f773e9d4a2d8a2ac7821d46349ce5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pfav', 'link': 'https://stackoverflow.com/users/6539208/pfav'}",True,509,2,0,1467784885,1467393160,38150761,CC BY-SA 3.0,https://stackoverflow.com/questions/38150761/system-error-running-u-sql-script-locally,System Error Running U-SQL Script Locally,38217125.0,1467721961.0,,,
"['json', 'azure-data-lake', 'u-sql']","{'account_id': 8739416, 'reputation': 51, 'user_id': 6536916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddad3a8f39bd4aa845ef15617666d283?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sander', 'link': 'https://stackoverflow.com/users/6536916/sander'}",True,4030,1,5,1476150563,1467383223,38147932,CC BY-SA 3.0,https://stackoverflow.com/questions/38147932/u-sql-extract-data-from-json-array,U-SQL - Extract data from json-array,,1476150563.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 3203449, 'reputation': 562, 'user_id': 3439849, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/de157341e11d0430994c22be38f073c3?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/3439849/jason'}",True,284,1,0,1467157692,1467144946,38085514,CC BY-SA 3.0,https://stackoverflow.com/questions/38085514/i-can-select-from-parameterized-tvf-in-u-sql-but-cannot-cross-apply,I can SELECT from parameterized TVF in U-SQL but cannot CROSS APPLY,38088060.0,1467146731.0,,,
"['azure-data-factory', 'azure-data-lake']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",False,591,2,4,1504466647,1467117040,38076343,CC BY-SA 3.0,https://stackoverflow.com/questions/38076343/authorizing-data-lake-linked-services-through-visual-studio-data-factory-project,Authorizing Data Lake linked services through Visual Studio Data Factory Project,,1467118986.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4575968, 'reputation': 101, 'user_id': 3714403, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5f96d3b6170527dfe4bba31ddccc1a2c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3714403', 'link': 'https://stackoverflow.com/users/3714403/user3714403'}",True,1929,1,2,1523369333,1466676986,37988752,CC BY-SA 3.0,https://stackoverflow.com/questions/37988752/how-can-we-have-dynamic-output-file-name-in-u-sql-in-azure-data-lake-based-on-ti,how can we have dynamic output file name in u-sql in azure data lake based on timestamp job is excuted,37999914.0,,,,
"['azure-storage', 'azure-table-storage', 'azure-data-factory', 'azure-data-lake']","{'account_id': 237299, 'reputation': 1293, 'user_id': 505362, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/5d9375fce8510413f7a1d95e70260245?s=256&d=identicon&r=PG', 'display_name': 'Paul Kar.', 'link': 'https://stackoverflow.com/users/505362/paul-kar'}",True,183,1,0,1466570364,1466530749,37951062,CC BY-SA 3.0,https://stackoverflow.com/questions/37951062/transferring-storage-accounts-table-into-data-lake-using-data-factory,Transferring Storage Accounts Table into Data Lake using Data Factory,37958675.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4575968, 'reputation': 101, 'user_id': 3714403, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5f96d3b6170527dfe4bba31ddccc1a2c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3714403', 'link': 'https://stackoverflow.com/users/3714403/user3714403'}",True,1408,3,2,1660907477,1466162650,37880365,CC BY-SA 3.0,https://stackoverflow.com/questions/37880365/how-to-fetch-all-rows-in-u-sql-in-data-lake-in-order-by-clause,how to fetch all rows in u-sql in data lake in order by clause,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",False,117,1,0,1466121332,1466067068,37854299,CC BY-SA 3.0,https://stackoverflow.com/questions/37854299/inserting-data-to-u-sql-tables-is-taking-too-long,Inserting data to U-SQL tables is taking too long?,,1466067485.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",False,167,1,1,1466121075,1466059931,37851822,CC BY-SA 3.0,https://stackoverflow.com/questions/37851822/performance-difference-of-local-u-sql-tables-vs-adla,Performance difference of local U-SQL tables vs ADLA?,,,,,
"['visual-studio', 'azure', 'azure-data-lake']","{'account_id': 120106, 'reputation': 13898, 'user_id': 312317, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/6d8f96c61cb8fc30e8d2724a95399bcc?s=256&d=identicon&r=PG', 'display_name': 'Prisoner ZERO', 'link': 'https://stackoverflow.com/users/312317/prisoner-zero'}",True,269,1,0,1508354332,1465908461,37812497,CC BY-SA 3.0,https://stackoverflow.com/questions/37812497/data-lakes-tab-in-visual-studio-missing,Data Lakes Tab in Visual Studio Missing?,37813815.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4575968, 'reputation': 101, 'user_id': 3714403, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5f96d3b6170527dfe4bba31ddccc1a2c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3714403', 'link': 'https://stackoverflow.com/users/3714403/user3714403'}",False,938,1,0,1465841781,1465813570,37787317,CC BY-SA 3.0,https://stackoverflow.com/questions/37787317/header-row-not-appearing-at-the-top-of-csv-while-using-outputters,Header row not appearing at the top of CSV while using Outputters,,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",True,457,2,2,1501046545,1465532735,37739900,CC BY-SA 3.0,https://stackoverflow.com/questions/37739900/how-to-avoid-adding-duplicates-to-u-sql-tables,How to Avoid adding duplicates to U-SQL Tables,,,,,
"['c#', 'azure-data-lake', 'u-sql']","{'account_id': 2725372, 'reputation': 521, 'user_id': 2350598, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c8973fc8f7c76e1d255e1017f4b659b6?s=256&d=identicon&r=PG', 'display_name': 'Muhammad Umar Farooq', 'link': 'https://stackoverflow.com/users/2350598/muhammad-umar-farooq'}",True,916,3,4,1465805573,1465451429,37717821,CC BY-SA 3.0,https://stackoverflow.com/questions/37717821/unit-testing-for-usql-applier-and-scripts,Unit testing for usql applier and scripts,37784716.0,,,,
"['azure', 'azure-hdinsight', 'azure-data-factory', 'azure-data-lake']","{'account_id': 488257, 'reputation': 1, 'user_id': 4116359, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-L8_98X3AaNk/AAAAAAAAAAI/AAAAAAAAAFE/a4A0d5gtFVE/photo.jpg?sz=256', 'display_name': 'John Swain', 'link': 'https://stackoverflow.com/users/4116359/john-swain'}",False,1025,1,0,1465494824,1465386776,37701752,CC BY-SA 3.0,https://stackoverflow.com/questions/37701752/hdinsight-in-azure-data-factory-hive-create-external-table-location-no-filesy,HDInsight in Azure Data Factory Hive CREATE EXTERNAL TABLE...LOCATION: No FileSystem for scheme: adl,,1465389960.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",True,732,1,1,1465509450,1465218102,37658209,CC BY-SA 3.0,https://stackoverflow.com/questions/37658209/what-is-the-purpose-of-a-u-sql-reducer,What is the purpose of a U-SQL Reducer?,,1495540724.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 453795, 'reputation': 2075, 'user_id': 851004, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9e20bb24bd7f80adc1c156cac3f263fb?s=256&d=identicon&r=PG', 'display_name': 'outside2344', 'link': 'https://stackoverflow.com/users/851004/outside2344'}",True,934,1,1,1465003233,1465003233,37625445,CC BY-SA 3.0,https://stackoverflow.com/questions/37625445/how-do-i-use-a-wildcard-with-u-sqls-extract-for-all-files-in-a-storage-account,How do I use a wildcard with U-SQL&#39;s EXTRACT for all files in a storage account path?,37625446.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 453795, 'reputation': 2075, 'user_id': 851004, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9e20bb24bd7f80adc1c156cac3f263fb?s=256&d=identicon&r=PG', 'display_name': 'outside2344', 'link': 'https://stackoverflow.com/users/851004/outside2344'}",True,2261,2,3,1465331061,1465001281,37625283,CC BY-SA 3.0,https://stackoverflow.com/questions/37625283/how-do-i-ignore-invalid-rows-in-u-sql-extract-that-dont-fit-schema,How do I ignore invalid rows in U-SQL EXTRACT that don&#39;t fit schema?,37625284.0,1465331061.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",True,877,1,2,1523652247,1464952628,37612975,CC BY-SA 3.0,https://stackoverflow.com/questions/37612975/data-lake-analytics-custom-outputter-to-write-to-different-files,Data Lake Analytics: Custom Outputter to write to different files?,,1464953178.0,,,
"['azure-data-lake', 'u-sql']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",True,1416,1,1,1464981313,1464760405,37560454,CC BY-SA 3.0,https://stackoverflow.com/questions/37560454/azure-data-lake-u-sql-job-failing-with-error-jm-finalmetadataoperationusererror,Azure Data Lake U-SQL job failing with error: JM_FinalMetadataOperationUserError,37599875.0,,,,
"['visual-studio-2015', 'azure-data-lake']","{'account_id': 2779299, 'reputation': 11796, 'user_id': 2392157, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/QEWAU.png?s=256&g=1', 'display_name': 'miroxlav', 'link': 'https://stackoverflow.com/users/2392157/miroxlav'}",True,891,1,7,1464907062,1464170612,37433820,CC BY-SA 3.0,https://stackoverflow.com/questions/37433820/how-to-avoid-data-lake-menu-item-appearing-in-menu-bar-of-visual-studio-2015,How to avoid &quot;Data Lake&quot; menu item appearing in menu bar of Visual Studio 2015?,37603249.0,,,,
"['azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 4603559, 'reputation': 319, 'user_id': 3733652, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://graph.facebook.com/100000059035732/picture?type=large', 'display_name': 'Tayyab Anwar', 'link': 'https://stackoverflow.com/users/3733652/tayyab-anwar'}",True,958,1,0,1467719678,1463486644,37275648,CC BY-SA 3.0,https://stackoverflow.com/questions/37275648/passing-properties-to-u-sql-activity-through-azure-data-factory-pipeline-through,Passing properties to U-SQL activity through Azure Data Factory Pipeline through parameters?,37277660.0,,,,
"['azure-data-lake', 'u-sql']","{'account_id': 8207731, 'reputation': 155, 'user_id': 6176921, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6645a922b8d44671f8aff743b6b77454?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ahsan Abbas', 'link': 'https://stackoverflow.com/users/6176921/ahsan-abbas'}",True,502,2,1,1464892626,1463471473,37270203,CC BY-SA 3.0,https://stackoverflow.com/questions/37270203/can-we-add-range-of-partitions-to-a-table-in-adl-from-dynamic-data,Can we add range of partitions to a table in ADL from dynamic data,37599714.0,,,,
"['azure-data-factory', 'azure-data-lake', 'u-sql']","{'account_id': 4780744, 'reputation': 321, 'user_id': 3862585, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/h8OkZ.jpg?s=256&g=1', 'display_name': 'nitinb', 'link': 'https://stackoverflow.com/users/3862585/nitinb'}",True,1074,2,2,1463452852,1463004945,37174191,CC BY-SA 3.0,https://stackoverflow.com/questions/37174191/azure-data-factory-data-lake-analytics-linked-service-provisioning-failed,Azure data factory data lake analytics linked service provisioning failed,37266243.0,,,,
"['java', 'azure', 'apache-camel', 'azure-data-lake']","{'account_id': 5625356, 'reputation': 835, 'user_id': 4453962, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/955ffc4a971fb9b4a64a709a8478eca0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Aparna', 'link': 'https://stackoverflow.com/users/4453962/aparna'}",True,484,1,0,1463018091,1462904264,37146097,CC BY-SA 3.0,https://stackoverflow.com/questions/37146097/how-to-make-azure-datalake-as-a-camel-endpoint,How to make Azure DataLake as a Camel endpoint,37175277.0,1463018091.0,,,
