tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,protected_date
"['java', 'mysql', 'hadoop', 'hive', 'talend']","{'account_id': 5071290, 'reputation': 1, 'user_id': 4069981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f3543917b43e6ecfd01fee5312f231e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/4069981/alex'}",False,381,1,0,1449133372,1447431352,33697149,CC BY-SA 3.0,https://stackoverflow.com/questions/33697149/talend-not-possible-to-run-jobs-noclassdeffounderror,Talend - Not possible to run jobs - NoClassDefFoundError,,1447431749.0,,,
['talend'],"{'account_id': 3908042, 'reputation': 1001, 'user_id': 3234180, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cf1f2d9214e9cdc77c31f10322902e0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'garpitmzn', 'link': 'https://stackoverflow.com/users/3234180/garpitmzn'}",False,840,1,1,1564660231,1447150377,33627572,CC BY-SA 3.0,https://stackoverflow.com/questions/33627572/export-job-from-talend-open-studio-tos-via-commandline-eclipse,Export job from Talend open studio TOS via commandline/eclipse,,,,,
"['amazon-s3', 'talend']","{'account_id': 6612653, 'reputation': 318, 'user_id': 5107117, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/176be8994dd13bcce183f5f49d42f73a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Berra2k', 'link': 'https://stackoverflow.com/users/5107117/berra2k'}",False,1458,1,0,1447352750,1446761244,33555691,CC BY-SA 3.0,https://stackoverflow.com/questions/33555691/error-talend-s3-aws-authentication-requires-a-valid-date-or-x-amz-date-header,ERROR: Talend S3 - AWS authentication requires a valid Date or x-amz-date header,,,,,
"['sql-server-2012', 'etl', 'talend', 'data-transfer']","{'account_id': 6099770, 'reputation': 119, 'user_id': 4759178, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/233926c29826102bb08a5eb594482963?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Meen', 'link': 'https://stackoverflow.com/users/4759178/meen'}",False,1328,1,0,1446743437,1446710399,33539284,CC BY-SA 3.0,https://stackoverflow.com/questions/33539284/how-to-get-data-from-api-and-insert-in-sql-server-tables-using-talend,How to get data from API and insert in SQL Server tables using Talend,,1446711323.0,,,
"['web-services', 'request', 'response', 'talend']","{'account_id': 3793706, 'reputation': 4861, 'user_id': 3149524, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/4lMjS.jpg?s=256&g=1', 'display_name': 'cdaiga', 'link': 'https://stackoverflow.com/users/3149524/cdaiga'}",True,1112,1,0,1448483273,1446658529,33528406,CC BY-SA 3.0,https://stackoverflow.com/questions/33528406/how-to-build-a-talend-job-as-a-web-service-with-parameters-and-multiple-strings,How to build a talend job as a web service with parameters and multiple strings as output,,,,33925849.0,
"['csv', 'talend']","{'account_id': 406460, 'reputation': 1540, 'user_id': 775987, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/8f2facd11aee6c9190adf69204c2af83?s=256&d=identicon&r=PG', 'display_name': 'justSaid', 'link': 'https://stackoverflow.com/users/775987/justsaid'}",True,1419,2,0,1449692594,1446636708,33520745,CC BY-SA 3.0,https://stackoverflow.com/questions/33520745/reading-and-splitting-a-csv-file-with-talend,Reading and splitting a CSV File with Talend,,,,34188278.0,
"['oracle', 'migration', 'sybase', 'talend']","{'account_id': 358091, 'reputation': 35, 'user_id': 698644, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/2ae5416b92b8d6c79459e5939fbf5942?s=256&d=identicon&r=PG', 'display_name': 'atul.mishra', 'link': 'https://stackoverflow.com/users/698644/atul-mishra'}",False,167,1,2,1446565594,1446532434,33492779,CC BY-SA 3.0,https://stackoverflow.com/questions/33492779/talend-migrate-data-maintaining-the-same-row-sequence-in-input-db-and-output-d,Talend : migrate data maintaining the same row sequence in input db and output db,,,,,
"['excel', 'talend']","{'account_id': 6820467, 'reputation': 61, 'user_id': 5247798, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/dbaef20b018576d967293dc393421c39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Python Steve', 'link': 'https://stackoverflow.com/users/5247798/python-steve'}",True,58704,9,3,1567426891,1445956523,33370783,CC BY-SA 3.0,https://stackoverflow.com/questions/33370783/excel-cells-dont-calculate-until-i-double-click-them,Excel cells don&#39;t calculate until I double-click them,,,,,
"['java', 'mysql', 'talend']","{'account_id': 5445355, 'reputation': 2672, 'user_id': 4332110, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/2ajC6.jpg?s=256&g=1', 'display_name': 'Siddharth Kumar', 'link': 'https://stackoverflow.com/users/4332110/siddharth-kumar'}",False,4935,3,1,1504609050,1445835941,33338798,CC BY-SA 3.0,https://stackoverflow.com/questions/33338798/how-to-pass-sql-query-as-a-context-variable-in-talend-open-studio-job,How to pass SQL query as a context variable in Talend Open Studio job,,,,,
"['java', 'postgresql', 'count', 'duplicates', 'talend']","{'account_id': 1671668, 'reputation': 515, 'user_id': 1538020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a79c295072f0696bca8ac64b7bad3256?s=256&d=identicon&r=PG', 'display_name': 'user1538020', 'link': 'https://stackoverflow.com/users/1538020/user1538020'}",True,865,1,0,1446189020,1445781262,33330467,CC BY-SA 3.0,https://stackoverflow.com/questions/33330467/find-the-count-of-duplicate-records-in-talend-and-java,Find the count of duplicate records in talend and java,,1445788427.0,,33430514.0,
['talend'],"{'account_id': 5387756, 'reputation': 23, 'user_id': 4291149, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0fls7.jpg?s=256&g=1', 'display_name': 'GOPALAKRISHNAN', 'link': 'https://stackoverflow.com/users/4291149/gopalakrishnan'}",True,143,1,0,1445654827,1445594827,33299791,CC BY-SA 3.0,https://stackoverflow.com/questions/33299791/how-to-get-the-column-value-of-table-for-excel-sheet-column-values,How to get the column value of table for Excel sheet column values?,,,,33314010.0,
"['java', 'out-of-memory', 'talend']","{'account_id': 2904350, 'reputation': 199, 'user_id': 2490123, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/0071ff30ed387bc148904400faf9a2f6?s=256&d=identicon&r=PG', 'display_name': 'Sangeeta Rawat', 'link': 'https://stackoverflow.com/users/2490123/sangeeta-rawat'}",True,1609,2,2,1445770551,1445585585,33297047,CC BY-SA 3.0,https://stackoverflow.com/questions/33297047/java-heap-error-in-talend,Java Heap Error in Talend,,,,,
['talend'],"{'account_id': 4381926, 'reputation': 2180, 'user_id': 3573340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ba3ef7747eb584e78f191f627f5f352?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Clem', 'link': 'https://stackoverflow.com/users/3573340/clem'}",True,607,1,0,1445425647,1445422603,33256683,CC BY-SA 3.0,https://stackoverflow.com/questions/33256683/map-trestclient-input-with-its-output-in-talend,Map tRestClient input with its output in Talend,,,,,
"['mysql', 'business-intelligence', 'talend', 'dimensional-modeling', 'fact-table']","{'account_id': 7011033, 'reputation': 11, 'user_id': 5373912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4b98789f5369924e9bdaef5535c7245?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Adri L.', 'link': 'https://stackoverflow.com/users/5373912/adri-l'}",False,1511,1,0,1445254623,1445243120,33209802,CC BY-SA 3.0,https://stackoverflow.com/questions/33209802/populate-fact-table-with-talend,Populate Fact Table with Talend,,1445245412.0,,,
['talend'],"{'account_id': 3252499, 'reputation': 315, 'user_id': 2742409, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f5e7b403422836181f6286cd35ae8c66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2742409', 'link': 'https://stackoverflow.com/users/2742409/user2742409'}",True,1948,2,1,1445330268,1445000635,33171242,CC BY-SA 3.0,https://stackoverflow.com/questions/33171242/talend-tmap-set-default-value-for-rejected-inner-joins-and-connect-them-with-the,Talend tMap Set Default Value for Rejected Inner Joins and connect them with the main data flow,,,,33231833.0,
"['talend', 'data-integration']","{'account_id': 4157377, 'reputation': 1346, 'user_id': 3408296, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/5e7c742bcb3b0097e85fa1953edb86a8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Roobie', 'link': 'https://stackoverflow.com/users/3408296/roobie'}",True,1732,1,3,1444856475,1444827524,33125986,CC BY-SA 3.0,https://stackoverflow.com/questions/33125986/talend-jobs-deployment,Talend jobs deployment,,,,,
"['ftp', 'talend']","{'account_id': 6678255, 'reputation': 55, 'user_id': 5152249, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/433ac53492714b4d949380032b942851?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'monkeyb33f', 'link': 'https://stackoverflow.com/users/5152249/monkeyb33f'}",True,1388,1,0,1444833408,1444827189,33125865,CC BY-SA 3.0,https://stackoverflow.com/questions/33125865/talend-etl-tftpget-component-local-directory-issue-where-i-am-unable-to-load,Talend ETL - tFTPGet component &#39;local directory&#39; issue where i am unable to load the files on the ETL server,,,,33128338.0,
['talend'],"{'account_id': 2545646, 'reputation': 613, 'user_id': 2210516, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fbe47a30f759e5c41ab4cf33b47f4f46?s=256&d=identicon&r=PG', 'display_name': 'user2210516', 'link': 'https://stackoverflow.com/users/2210516/user2210516'}",False,28,1,0,1445058121,1444812601,33120719,CC BY-SA 3.0,https://stackoverflow.com/questions/33120719/scan-homepage-for-updates-and-download,Scan homepage for Updates and download,,,,,
"['ssis', 'sas', 'talend', 'informatica', 'pdi']","{'account_id': 2193239, 'reputation': 159, 'user_id': 1939677, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/szXRf.jpg?s=256&g=1', 'display_name': 'Naveen', 'link': 'https://stackoverflow.com/users/1939677/naveen'}",False,245,1,0,1447679712,1444639313,33076731,CC BY-SA 3.0,https://stackoverflow.com/questions/33076731/pattern-match-to-identify-date-format,Pattern match to identify date format,,1444645652.0,,,
"['ftp', 'talend']","{'user_type': 'does_not_exist', 'display_name': 'user2252365'}",False,294,1,0,1444642513,1444388102,33036454,CC BY-SA 3.0,https://stackoverflow.com/questions/33036454/how-to-download-full-file-from-ftp-using-talend-openstudio,How to download full file from FTP using talend openstudio,,,,,
"['postgresql', 'generics', 'count', 'talend', 'dayofweek']","{'account_id': 1671668, 'reputation': 515, 'user_id': 1538020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a79c295072f0696bca8ac64b7bad3256?s=256&d=identicon&r=PG', 'display_name': 'user1538020', 'link': 'https://stackoverflow.com/users/1538020/user1538020'}",True,205,1,0,1444341685,1444326943,33022780,CC BY-SA 3.0,https://stackoverflow.com/questions/33022780/count-the-current-week-records-from-multiple-table-in-postgresql-and-talend,Count the current week records from multiple table in Postgresql and Talend,,,,33026671.0,
"['postgresql', 'null', 'timestamp', 'talend']","{'account_id': 7077551, 'reputation': 1, 'user_id': 5416976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35a15d298baa408c632d4dfb3fd38b39?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Don Joe', 'link': 'https://stackoverflow.com/users/5416976/don-joe'}",False,186,1,0,1444214120,1444207972,32987842,CC BY-SA 3.0,https://stackoverflow.com/questions/32987842/null-string-to-timestamp-conversion-in-talend,&quot;Null&quot; String to timestamp conversion in Talend,,1444210078.0,,,
"['postgresql', 'null', 'timestamp', 'talend']","{'account_id': 1671668, 'reputation': 515, 'user_id': 1538020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a79c295072f0696bca8ac64b7bad3256?s=256&d=identicon&r=PG', 'display_name': 'user1538020', 'link': 'https://stackoverflow.com/users/1538020/user1538020'}",False,244,0,0,1444140143,1444139827,32971888,CC BY-SA 3.0,https://stackoverflow.com/questions/32971888/convert-null-to-null-when-the-data-type-is-timestamp-in-the-table-in-talend,Convert NULL to null when the data type is timestamp in the table in Talend,,1444140143.0,,,
['talend'],"{'account_id': 1527255, 'reputation': 341, 'user_id': 1425361, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/d32efff53282d5b21ddd7019bc0989ca?s=256&d=identicon&r=PG', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/1425361/bee'}",False,1104,0,0,1444078583,1444078583,32957749,CC BY-SA 3.0,https://stackoverflow.com/questions/32957749/talend-add-subtract-in-expression,Talend Add &amp; Subtract in Expression,,,,,
['talend'],"{'account_id': 151269, 'reputation': 16003, 'user_id': 365019, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/e15d917e41379dab0ace2f0128fca4a7?s=256&d=identicon&r=PG', 'display_name': 'AndroidDev', 'link': 'https://stackoverflow.com/users/365019/androiddev'}",False,471,1,0,1444060159,1444052407,32950086,CC BY-SA 3.0,https://stackoverflow.com/questions/32950086/talned-how-to-add-a-thashinput-to-a-tmap-talend,Talned - How to add a THashInput to a TMap - Talend,,,,,
"['bigdata', 'etl', 'talend']","{'account_id': 3750650, 'reputation': 43, 'user_id': 3118213, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/LQXls.jpg?s=256&g=1', 'display_name': 'Hassan', 'link': 'https://stackoverflow.com/users/3118213/hassan'}",False,298,2,2,1453806143,1444030762,32943464,CC BY-SA 3.0,https://stackoverflow.com/questions/32943464/handling-etl-failures-in-talend,Handling ETL Failures in Talend,,,,,
"['excel', 'postgresql', 'duplicates', 'primary-key', 'talend']","{'account_id': 7061151, 'reputation': 1, 'user_id': 5406348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9695ae8b05e9c73a46f3a301620b2eba?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'asal fad', 'link': 'https://stackoverflow.com/users/5406348/asal-fad'}",False,614,0,0,1443950572,1443950572,32931937,CC BY-SA 3.0,https://stackoverflow.com/questions/32931937/identify-unique-record-from-duplicates-in-talend,Identify unique record from duplicates in Talend,,,,,
"['triggers', 'talend']","{'account_id': 3252499, 'reputation': 315, 'user_id': 2742409, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f5e7b403422836181f6286cd35ae8c66?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2742409', 'link': 'https://stackoverflow.com/users/2742409/user2742409'}",True,1281,1,0,1608320712,1443784522,32905977,CC BY-SA 4.0,https://stackoverflow.com/questions/32905977/job-dependencies-in-talend-administration-center-with-file-based-trigger,Job dependencies in Talend Administration Center with file based trigger,,1608320712.0,,32908623.0,
"['excel', 'duplicates', 'unique', 'primary-key', 'talend']","{'account_id': 1671668, 'reputation': 515, 'user_id': 1538020, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a79c295072f0696bca8ac64b7bad3256?s=256&d=identicon&r=PG', 'display_name': 'user1538020', 'link': 'https://stackoverflow.com/users/1538020/user1538020'}",True,1814,1,0,1450377706,1443784401,32905948,CC BY-SA 3.0,https://stackoverflow.com/questions/32905948/eliminate-duplicates-and-insert-unique-records-having-max-no-of-column-values-p,Eliminate duplicates and Insert Unique records having max no. of column values present through Talend,,1443791809.0,,34341956.0,
['talend'],"{'account_id': 3925096, 'reputation': 31, 'user_id': 5398196, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1YdDiUuuW4g/AAAAAAAAAAI/AAAAAAABBRo/qesUGf7WBmM/photo.jpg?sz=256', 'display_name': 'Marco', 'link': 'https://stackoverflow.com/users/5398196/marco'}",False,1150,2,1,1444738503,1443714297,32891719,CC BY-SA 3.0,https://stackoverflow.com/questions/32891719/talend-split-a-data-file-into-two-flows-streams-header-info-data-rows,"Talend: Split a data file into two flows/streams (header_info, data_rows)",,,,,
"['shell', 'centos6', 'talend']","{'account_id': 4691772, 'reputation': 87, 'user_id': 3797729, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/87396709e7418bd97a554539d37eb85b?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3797729', 'link': 'https://stackoverflow.com/users/3797729/user3797729'}",True,5711,1,0,1443687497,1443615416,32865854,CC BY-SA 3.0,https://stackoverflow.com/questions/32865854/how-to-execute-multiple-shell-commands-in-tsystem-component-talend,how to Execute multiple shell commands in tsystem component talend,,,,32867516.0,
"['mysql', 'talend']","{'account_id': 2415006, 'reputation': 1709, 'user_id': 2109254, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/462bad7375d39aff935b7c21ccb89a16?s=256&d=identicon&r=PG', 'display_name': 'user2109254', 'link': 'https://stackoverflow.com/users/2109254/user2109254'}",True,3391,1,0,1443799269,1443588075,32857952,CC BY-SA 3.0,https://stackoverflow.com/questions/32857952/how-to-log-the-result-of-a-select-query-in-tmysqlrow-to-tlogrow-in-talend,How to log the result of a select query in tMysqlRow to tLogRow in Talend?,,,,,
['talend'],"{'account_id': 6937163, 'reputation': 55, 'user_id': 5324704, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f63acc75f6d372e044c9556e9bdb2ef1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Param', 'link': 'https://stackoverflow.com/users/5324704/param'}",False,2874,1,0,1443543195,1443532110,32844857,CC BY-SA 3.0,https://stackoverflow.com/questions/32844857/talend-data-integration-read-multiple-files-from-a-folder-and-load-the-data-in,Talend Data Integration - Read Multiple Files from a folder and load the data in mysql database,,,,,
"['talend', 'file-management']","{'account_id': 6099770, 'reputation': 119, 'user_id': 4759178, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/233926c29826102bb08a5eb594482963?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Meen', 'link': 'https://stackoverflow.com/users/4759178/meen'}",True,1155,1,0,1444038780,1443439956,32821961,CC BY-SA 3.0,https://stackoverflow.com/questions/32821961/move-current-days-latest-files-using-talend,Move current day&#39;s latest files using Talend,,1444038780.0,,32828499.0,
['talend'],"{'account_id': 2772154, 'reputation': 396, 'user_id': 2386551, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d56a439cd9025e877db25b3d50b0ccd4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gaston G', 'link': 'https://stackoverflow.com/users/2386551/gaston-g'}",False,101,0,1,1443181431,1443181431,32781452,CC BY-SA 4.0,https://stackoverflow.com/questions/32781452/call-a-webservice-if-value-not-found-in-an-xml-result,Call a WebService if value not found in an XML result,,1592644375.0,,,
"['mysql', 'sqoop', 'talend']","{'account_id': 7009352, 'reputation': 11, 'user_id': 5372806, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WfkXg.jpg?s=256&g=1', 'display_name': 'tammymendt', 'link': 'https://stackoverflow.com/users/5372806/tammymendt'}",False,658,1,1,1448980091,1443109732,32765702,CC BY-SA 3.0,https://stackoverflow.com/questions/32765702/sqoopimport-component-error-on-talend,SqoopImport component error on Talend,,,,,
"['bigdata', 'talend']","{'account_id': 4866542, 'reputation': 1, 'user_id': 3924573, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a2f4153c5ce999c8d70c9b3d777eaec5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3924573', 'link': 'https://stackoverflow.com/users/3924573/user3924573'}",False,160,1,0,1472399032,1442955285,32726740,CC BY-SA 3.0,https://stackoverflow.com/questions/32726740/talend-studio-big-data-6-0-third-party-libraries-missing,Talend Studio Big data 6.0 third party libraries missing,,1443136166.0,,,
"['sql-server', 'export', 'date-format', 'talend']","{'account_id': 6099770, 'reputation': 119, 'user_id': 4759178, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/233926c29826102bb08a5eb594482963?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Meen', 'link': 'https://stackoverflow.com/users/4759178/meen'}",True,261,1,0,1442924660,1442924502,32716741,CC BY-SA 3.0,https://stackoverflow.com/questions/32716741/date-changes-while-exporting-from-sql-server-to-csv-using-talend,Date changes while exporting from sql server to csv using talend,,,,32716788.0,
"['xml-parsing', 'talend']","{'account_id': 1419346, 'reputation': 1630, 'user_id': 1344302, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e92358eda882f204f2e558f561802f41?s=256&d=identicon&r=PG', 'display_name': 'Jaanna', 'link': 'https://stackoverflow.com/users/1344302/jaanna'}",False,163,1,0,1443421089,1442922380,32716015,CC BY-SA 3.0,https://stackoverflow.com/questions/32716015/parsing-an-xml-file-in-tfileinputxml,parsing an xml file in tFileInputXML,,,,,
"['hadoop', 'hive', 'bigdata', 'talend']","{'account_id': 3177997, 'reputation': 242, 'user_id': 2685396, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f39745fcff4072cc98dad1a4b4354dc9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'UNIm95', 'link': 'https://stackoverflow.com/users/2685396/unim95'}",True,434,1,0,1444123166,1442834371,32693902,CC BY-SA 3.0,https://stackoverflow.com/questions/32693902/talend-hivedb-connection-needs-cloudera-serde,Talend HiveDB connection needs cloudera SerDe,,,,32966180.0,
['talend'],"{'account_id': 6962799, 'reputation': 1, 'user_id': 5341764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a82c499604d7b8a3bd12ab6381efeca?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ily', 'link': 'https://stackoverflow.com/users/5341764/ily'}",False,1713,1,0,1442845867,1442831159,32692864,CC BY-SA 3.0,https://stackoverflow.com/questions/32692864/tac-execution-plan-configuration-to-start-from-the-job-which-makes-error,TAC execution plan configuration to start from the job which makes error,,,,,
"['talend', 'brooklyn']","{'account_id': 1955703, 'reputation': 3990, 'user_id': 1758740, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/ks7E1.jpg?s=256&g=1', 'display_name': 'Iker Aguayo', 'link': 'https://stackoverflow.com/users/1758740/iker-aguayo'}",True,246,1,1,1635415639,1442826070,32691149,CC BY-SA 3.0,https://stackoverflow.com/questions/32691149/create-a-hadoop-cluster-connection-in-talend-without-open-the-ide,Create a Hadoop Cluster connection in Talend without open the IDE,,,,32714364.0,
['talend'],"{'account_id': 6983623, 'reputation': 11, 'user_id': 5355478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a26596726a913cd104d85fa57162c8f9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'krishnan', 'link': 'https://stackoverflow.com/users/5355478/krishnan'}",False,462,0,1,1442735019,1442734440,32676944,CC BY-SA 3.0,https://stackoverflow.com/questions/32676944/how-to-read-csv-file-in-talend-with-specific-escape-and-enclose-character,how to read csv file in talend with specific escape and enclose character?,,1442735019.0,,,
['talend'],"{'account_id': 6982460, 'reputation': 181, 'user_id': 5354806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e2c2a849f2543d4c92cdbc126660097?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sonu', 'link': 'https://stackoverflow.com/users/5354806/sonu'}",False,2035,1,1,1526040329,1442704435,32674118,CC BY-SA 3.0,https://stackoverflow.com/questions/32674118/how-to-read-json-file-and-define-schema-in-talend,How to read JSON file and define Schema in Talend,,,,,
"['java', 'bash', 'talend']","{'account_id': 5445355, 'reputation': 2672, 'user_id': 4332110, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/2ajC6.jpg?s=256&g=1', 'display_name': 'Siddharth Kumar', 'link': 'https://stackoverflow.com/users/4332110/siddharth-kumar'}",True,1024,1,-1,1442584683,1442579206,32652035,,https://stackoverflow.com/questions/32652035/how-can-i-pass-parameter-in-talend-exported-job-through-command-line-or-bash-sc,"How can I pass parameter in Talend exported job, through command line or bash script file?",1442603590.0,1442582152.0,Needs details or clarity,32653904.0,
"['java', 'tomcat', 'war', 'talend']","{'account_id': 2420278, 'reputation': 781, 'user_id': 2113403, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/6a23a43d29156a29da431db9381869ce?s=256&d=identicon&r=PG', 'display_name': 'heythatsmekri', 'link': 'https://stackoverflow.com/users/2113403/heythatsmekri'}",True,1430,1,1,1442571563,1442570601,32649279,CC BY-SA 3.0,https://stackoverflow.com/questions/32649279/is-it-possible-to-check-what-is-running-inside-a-war-in-tomcat,Is it possible to check what is running inside a .war in Tomcat?,,1442570933.0,,,
"['json', 'google-bigquery', 'user-defined-functions', 'talend']","{'account_id': 5019555, 'reputation': 553, 'user_id': 4033385, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a02650a584dfc1db827b94bb5e3e49ca?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user4033385', 'link': 'https://stackoverflow.com/users/4033385/user4033385'}",True,746,1,2,1442419192,1442405071,32608104,CC BY-SA 3.0,https://stackoverflow.com/questions/32608104/external-udf-call-in-bigquery-through-cli,External UDF call in BigQuery through CLI,,,,32613498.0,
"['git', 'bitbucket', 'talend']","{'account_id': 1501118, 'reputation': 853, 'user_id': 1405725, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/PK8kg.jpg?s=256&g=1', 'display_name': 'Darian Hickman', 'link': 'https://stackoverflow.com/users/1405725/darian-hickman'}",False,74,0,1,1442344867,1442344867,32593981,CC BY-SA 3.0,https://stackoverflow.com/questions/32593981/ignoring-specific-changes-inside-files,ignoring specific changes inside files,,,,,
['talend'],"{'account_id': 1527255, 'reputation': 341, 'user_id': 1425361, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/d32efff53282d5b21ddd7019bc0989ca?s=256&d=identicon&r=PG', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/1425361/bee'}",False,85,1,0,1442390686,1442341790,32593144,CC BY-SA 3.0,https://stackoverflow.com/questions/32593144/talend-subjobs-and-sundry,Talend Subjobs and Sundry,,,,,
"['mysql', 'oracle', 'talend']","{'account_id': 1315869, 'reputation': 695, 'user_id': 1262764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3adc26f6ce3f1fad6f090895e544c2ce?s=256&d=identicon&r=PG', 'display_name': 'Atul Nar', 'link': 'https://stackoverflow.com/users/1262764/atul-nar'}",False,421,0,0,1442324029,1442324029,32587497,CC BY-SA 3.0,https://stackoverflow.com/questions/32587497/timezone-not-supported-talend-open-studio,Timezone not supported Talend Open Studio,,,,,
