tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,community_owned_date
"['nosql', 'relational-database', 'data-warehouse', 'distributed-system']","{'account_id': 4039833, 'reputation': 135, 'user_id': 3323032, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/d30925073391e099ad204db036f4c84e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3323032', 'link': 'https://stackoverflow.com/users/3323032/user3323032'}",True,502,3,4,1418249208,1392904652,21909957,CC BY-SA 3.0,https://stackoverflow.com/questions/21909957/nosql-in-a-single-machine,NoSQL in a single machine,,,,,,,
"['sql-server', 'indexing', 'etl', 'data-warehouse', 'partitioning']","{'account_id': 3341501, 'reputation': 3, 'user_id': 2807699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86746032646ada88c1514d309af88521?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2807699', 'link': 'https://stackoverflow.com/users/2807699/user2807699'}",False,71,0,0,1392850806,1392850806,21894460,CC BY-SA 3.0,https://stackoverflow.com/questions/21894460/fact-table-partitioning,Fact Table Partitioning?,,,,,,,
"['data-warehouse', 'dimensional-modeling']","{'account_id': 3907712, 'reputation': 65, 'user_id': 3233960, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VOBf5.jpg?s=256&g=1', 'display_name': 'vikc', 'link': 'https://stackoverflow.com/users/3233960/vikc'}",True,8954,1,6,1392945837,1392822315,21884384,CC BY-SA 3.0,https://stackoverflow.com/questions/21884384/naming-standards-for-dimensional-modeling,Naming standards for dimensional modeling,,21916981.0,,,,,
"['etl', 'data-warehouse', 'surrogate-key', 'scd']","{'account_id': 4033436, 'reputation': 96, 'user_id': 3318746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44503470efb099418bc1395e7d03e372?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Josh Alvo', 'link': 'https://stackoverflow.com/users/3318746/josh-alvo'}",True,944,1,0,1409418086,1392635002,21827308,CC BY-SA 3.0,https://stackoverflow.com/questions/21827308/dwh-import-with-surrogate-keys-and-scd,DWH import with surrogate keys (and SCD),1392697091.0,25584815.0,,,,,
"['sql', 'database', 'database-design', 'data-warehouse']","{'account_id': 197029, 'reputation': 890, 'user_id': 440824, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/frhe2.jpg?s=256&g=1', 'display_name': 'Tom Pickles', 'link': 'https://stackoverflow.com/users/440824/tom-pickles'}",True,112,1,0,1392636310,1392628886,21825077,,https://stackoverflow.com/questions/21825077/metadata-reporting-database-what-type-of-db-schema-should-i-use,Metadata reporting database - what type of DB schema should I use?,1392633766.0,21827775.0,1396612616.0,Opinion-based,,,
"['sql', 'sql-server', 'etl', 'data-warehouse']","{'account_id': 3741705, 'reputation': 29, 'user_id': 3111360, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d400dc292f54696743694d2f4e3244a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sean Heinle', 'link': 'https://stackoverflow.com/users/3111360/sean-heinle'}",False,148,4,-1,1392228682,1392150442,21712316,CC BY-SA 3.0,https://stackoverflow.com/questions/21712316/insert-based-on-primary-key,Insert Based on Primary Key,,,,,,,
"['sql', 'sql-server', 'sql-server-2008', 'view', 'data-warehouse']","{'account_id': 4002771, 'reputation': 7272, 'user_id': 3298354, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FwPKQ.jpg?s=256&g=1', 'display_name': 'Dave C', 'link': 'https://stackoverflow.com/users/3298354/dave-c'}",False,69,0,0,1392142306,1392142194,21709723,CC BY-SA 3.0,https://stackoverflow.com/questions/21709723/tsql-view-w-programmatical-joins,TSQL - View w/programmatical joins,1392142306.0,,,,,,
"['postgresql', 'indexing', 'postgresql-9.1', 'data-warehouse']","{'account_id': 1549663, 'reputation': 21745, 'user_id': 1442374, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/2z1ZA.jpg?s=256&g=1', 'display_name': 'Tomas Greif', 'link': 'https://stackoverflow.com/users/1442374/tomas-greif'}",True,179,2,1,1392734317,1392131632,21705687,CC BY-SA 3.0,https://stackoverflow.com/questions/21705687/index-on-boolean-columns-in-time-dimension,Index on boolean columns in time dimension,1392217537.0,21706975.0,,,,,
"['data-warehouse', 'business-intelligence', 'historian']","{'account_id': 3969754, 'reputation': 629, 'user_id': 3274639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/097badf519d94385d3829101ff0b3249?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SoumaZ', 'link': 'https://stackoverflow.com/users/3274639/soumaz'}",True,2070,1,-4,1453161745,1392019832,21671908,,https://stackoverflow.com/questions/21671908/what-is-the-difference-between-an-historian-and-a-data-warehouse,What is the difference between an historian and a data warehouse?,1453161745.0,21674818.0,1393590365.0,Needs more focus,,,
"['sql', 'sql-server-2012', 'data-warehouse']","{'account_id': 1213282, 'reputation': 1743, 'user_id': 1181412, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/tuMFI.jpg?s=256&g=1', 'display_name': 'JohnB', 'link': 'https://stackoverflow.com/users/1181412/johnb'}",False,153,1,-1,1392861050,1391977164,21664479,CC BY-SA 3.0,https://stackoverflow.com/questions/21664479/designing-fact-table-with-parent-row-ids,Designing fact table with parent row IDs,,,,,,,
"['sql', 'sql-server', 'data-warehouse']","{'account_id': 1213282, 'reputation': 1743, 'user_id': 1181412, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/tuMFI.jpg?s=256&g=1', 'display_name': 'JohnB', 'link': 'https://stackoverflow.com/users/1181412/johnb'}",True,46,1,0,1391798953,1391798086,21635251,CC BY-SA 3.0,https://stackoverflow.com/questions/21635251/identifying-parent-records-for-many-transactions,Identifying parent records for many transactions,1495540188.0,21635529.0,,,,,
"['database', 'bigdata', 'data-warehouse', 'netezza', 'random']","{'account_id': 1124388, 'reputation': 2310, 'user_id': 1112010, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2c06679b27da6bbc84a4bf036da82648?s=256&d=identicon&r=PG', 'display_name': 'Mukul Gupta', 'link': 'https://stackoverflow.com/users/1112010/mukul-gupta'}",False,1463,1,1,1437710279,1391768957,21625277,CC BY-SA 3.0,https://stackoverflow.com/questions/21625277/sampling-data-techniques-for-netezza-large-databases,Sampling data techniques for Netezza/large databases,1437710279.0,,,,,,
"['sql-server', 'ssis', 'data-mining', 'data-warehouse', 'dts']","{'account_id': 263968, 'reputation': 6719, 'user_id': 549913, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/572af26de8cd2d494bcd9a1672f97e8c?s=256&d=identicon&r=PG', 'display_name': 'renanleandrof', 'link': 'https://stackoverflow.com/users/549913/renanleandrof'}",True,2071,3,0,1391711131,1391708174,21610026,CC BY-SA 3.0,https://stackoverflow.com/questions/21610026/ssis-derived-column-vs-select-expression,SSIS - Derived Column vs Select expression,,21610381.0,,,,,
"['data-warehouse', 'dimension', 'fact']","{'account_id': 205758, 'reputation': 16651, 'user_id': 454671, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0602879a66c613753cbefa6007449b1d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/454671/victor'}",True,11278,1,15,1467695070,1391699793,21606750,CC BY-SA 3.0,https://stackoverflow.com/questions/21606750/is-there-a-concept-of-slowly-changing-fact-in-data-warehouse,Is there a concept of slowly changing FACT in data warehouse,,,,,,,
"['sql-server-2005', 'data-warehouse', 'truncate']","{'account_id': 3741705, 'reputation': 29, 'user_id': 3111360, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d400dc292f54696743694d2f4e3244a3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sean Heinle', 'link': 'https://stackoverflow.com/users/3111360/sean-heinle'}",False,2724,2,2,1391542014,1391536906,21559961,CC BY-SA 3.0,https://stackoverflow.com/questions/21559961/truncate-during-select-deadlock-sql-server,Truncate during Select deadlock - SQL Server,1391542014.0,,,,,,
"['mdx', 'pentaho', 'data-warehouse', 'mondrian', 'iif']","{'account_id': 2486995, 'reputation': 1716, 'user_id': 2165252, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6e062c4dbcab90f243d831c02f06410f?s=256&d=identicon&r=PG', 'display_name': 'fenix', 'link': 'https://stackoverflow.com/users/2165252/fenix'}",True,1889,1,1,1392055480,1391465053,21538800,CC BY-SA 3.0,https://stackoverflow.com/questions/21538800/mdx-iif-statment,Mdx Iif statment,1391891120.0,21552951.0,,,,,
"['sql', 'data-warehouse']","{'account_id': 233335, 'reputation': 7826, 'user_id': 1267363, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fb66ef41feb64e9aac7a7661e3d29c56?s=256&d=identicon&r=PG', 'display_name': 'davidjhp', 'link': 'https://stackoverflow.com/users/1267363/davidjhp'}",True,12331,1,3,1391315464,1391314616,21506968,CC BY-SA 3.0,https://stackoverflow.com/questions/21506968/how-to-write-sql-to-query-a-data-warehouse-fact-table,How to write SQL to query a data warehouse fact table,1391315464.0,21507068.0,,,,,
"['data-modeling', 'data-warehouse', 'datamodel']","{'account_id': 233335, 'reputation': 7826, 'user_id': 1267363, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fb66ef41feb64e9aac7a7661e3d29c56?s=256&d=identicon&r=PG', 'display_name': 'davidjhp', 'link': 'https://stackoverflow.com/users/1267363/davidjhp'}",True,1344,2,1,1391306299,1391305623,21506080,CC BY-SA 3.0,https://stackoverflow.com/questions/21506080/how-to-design-a-database-model-for-a-large-data-warehouse,How to design a database model for a large data warehouse?,1391306299.0,21506147.0,,,,,
"['sql', 'database-design', 'hadoop', 'data-warehouse', 'business-intelligence']","{'account_id': 1207197, 'reputation': 6005, 'user_id': 1176547, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/324b2727e853cbd865d625410806a5a9?s=256&d=identicon&r=PG', 'display_name': 'Uri Abramson', 'link': 'https://stackoverflow.com/users/1176547/uri-abramson'}",True,1120,1,1,1463436488,1391161345,21476767,CC BY-SA 3.0,https://stackoverflow.com/questions/21476767/how-to-create-inhouse-funnel-analytics,How to create inhouse funnel analytics?,1391164147.0,21479574.0,,,,,
"['ssas', 'data-warehouse']","{'account_id': 140953, 'reputation': 592, 'user_id': 347635, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/A57GI.jpg?s=256&g=1', 'display_name': 'Jeffrey Bane', 'link': 'https://stackoverflow.com/users/347635/jeffrey-bane'}",True,1006,1,2,1391015000,1391013521,21437122,CC BY-SA 3.0,https://stackoverflow.com/questions/21437122/ssas-3-fact-tables-but-only-2-relate-to-a-certain-dimension,"SSAS 3 fact tables, but only 2 relate to a certain dimension",,21437496.0,,,,,
"['sql', 'ssas', 'data-warehouse', 'business-intelligence']","{'account_id': 469837, 'reputation': 1527, 'user_id': 876685, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/iBW2K.jpg?s=256&g=1', 'display_name': 'Christopher Townsend', 'link': 'https://stackoverflow.com/users/876685/christopher-townsend'}",True,1923,1,0,1391090530,1390930087,21412549,CC BY-SA 3.0,https://stackoverflow.com/questions/21412549/ssas-row-count-aggregation,SSAS Row Count Aggregation,,21432407.0,,,,,
"['sql', 'data-warehouse']","{'account_id': 1213282, 'reputation': 1743, 'user_id': 1181412, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/tuMFI.jpg?s=256&g=1', 'display_name': 'JohnB', 'link': 'https://stackoverflow.com/users/1181412/johnb'}",True,230,2,1,1391381922,1390860208,21392658,CC BY-SA 3.0,https://stackoverflow.com/questions/21392658/fact-table-recommendation,Fact Table Recommendation,,21469843.0,,,,,
"['sql', 'ssis', 'data-warehouse', 'business-intelligence']","{'account_id': 469837, 'reputation': 1527, 'user_id': 876685, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/iBW2K.jpg?s=256&g=1', 'display_name': 'Christopher Townsend', 'link': 'https://stackoverflow.com/users/876685/christopher-townsend'}",True,1312,1,0,1390815928,1390815595,21377398,CC BY-SA 3.0,https://stackoverflow.com/questions/21377398/fuzzy-grouping-needs-enterprise-sql-edition,Fuzzy Grouping Needs Enterprise SQL Edition?,,21377509.0,,,,,
"['hadoop', 'mapreduce', 'hive', 'data-warehouse', 'data-processing']","{'account_id': 1394832, 'reputation': 10576, 'user_id': 1324816, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9e8196fdc6e4f1ddac34df73c0a10ef1?s=256&d=identicon&r=PG', 'display_name': 'user6123723', 'link': 'https://stackoverflow.com/users/1324816/user6123723'}",True,272,1,0,1390807096,1390797169,21373068,CC BY-SA 3.0,https://stackoverflow.com/questions/21373068/what-is-a-data-warehouse-in-this-use-case,What is a Data warehouse in this use case,,21375010.0,,,,,
"['oracle', 'data-warehouse', 'dimensional-modeling']","{'account_id': 1946274, 'reputation': 565, 'user_id': 1751356, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/809f0fc8a9f6f5b23341fe8b3d486ad9?s=256&d=identicon&r=PG', 'display_name': 'user1751356', 'link': 'https://stackoverflow.com/users/1751356/user1751356'}",True,357,1,1,1390794744,1390768693,21368875,CC BY-SA 3.0,https://stackoverflow.com/questions/21368875/composite-indexes-on-fact-tables-in-a-data-warehouse-datamart,Composite indexes on fact tables in a data warehouse - datamart,,,,,,,
"['sql-server', 'database-schema', 'data-warehouse', 'olap', 'powerpivot']","{'account_id': 1207197, 'reputation': 6005, 'user_id': 1176547, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/324b2727e853cbd865d625410806a5a9?s=256&d=identicon&r=PG', 'display_name': 'Uri Abramson', 'link': 'https://stackoverflow.com/users/1176547/uri-abramson'}",False,867,0,2,1390903442,1390758866,21367064,CC BY-SA 3.0,https://stackoverflow.com/questions/21367064/sql-or-olap-schema-design-for-funnel-analysis,SQL or OLAP schema design for funnel analysis,1390903442.0,,,,,,
"['database-design', 'primary-key', 'data-warehouse', 'fact-table']","{'account_id': 973506, 'reputation': 1842, 'user_id': 995506, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/41b24b4db0546470df445a0f2865daa8?s=256&d=identicon&r=PG', 'display_name': 'BI Dude', 'link': 'https://stackoverflow.com/users/995506/bi-dude'}",True,31520,4,15,1676146656,1390408255,21288549,CC BY-SA 3.0,https://stackoverflow.com/questions/21288549/why-primary-key-is-not-required-on-fact-table-in-dimensional-modelling,Why primary key is (not) required on fact table in dimensional modelling?,,21298708.0,,,,,
"['sql', 'tsql', 'database-design', 'data-warehouse', 'dimensional-modeling']","{'account_id': 2085922, 'reputation': 71, 'user_id': 1856924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4fc01d108d5aad965f5070bde301298?s=256&d=identicon&r=PG', 'display_name': 'Timothy Jeffreys', 'link': 'https://stackoverflow.com/users/1856924/timothy-jeffreys'}",True,2409,1,6,1532078013,1390253853,21244660,CC BY-SA 4.0,https://stackoverflow.com/questions/21244660/dimension-row-with-multiple-attributes,Dimension row with multiple attributes,1532078013.0,21249093.0,,,,,
"['data-warehouse', 'business-intelligence', 'dimension', 'dimensional-modeling']","{'account_id': 43255, 'reputation': 44847, 'user_id': 126352, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/e7cfaec1e51ab0dbd7b05a1b6f9ac20f?s=256&d=identicon&r=PG', 'display_name': 'Justin Grant', 'link': 'https://stackoverflow.com/users/126352/justin-grant'}",True,728,1,2,1390276144,1390203773,21228596,CC BY-SA 3.0,https://stackoverflow.com/questions/21228596/dimensional-modelling-for-boolean-or-filtering,Dimensional Modelling for boolean OR filtering,,,,,,,
"['database', 'data-warehouse', 'olap']","{'account_id': 543449, 'reputation': 1103, 'user_id': 912589, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/706df2e5ee3963a3aa80d79e735550c8?s=256&d=identicon&r=PG', 'display_name': 'Zulu Z', 'link': 'https://stackoverflow.com/users/912589/zulu-z'}",False,268,2,0,1452791270,1390160748,21221739,CC BY-SA 3.0,https://stackoverflow.com/questions/21221739/how-detailed-data-to-store-in-data-warehouse-for-loan-processing,How detailed data to store in Data Warehouse for loan processing?,1452791270.0,,,,,,
"['sql-server', 'database-design', 'reporting-services', 'ssas', 'data-warehouse']","{'account_id': 2721937, 'reputation': 91, 'user_id': 2348055, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/80808ef3de3136cea0a9dc812db062fa?s=256&d=identicon&r=PG', 'display_name': 'Anna', 'link': 'https://stackoverflow.com/users/2348055/anna'}",True,419,2,0,1390341235,1390080644,21210129,,https://stackoverflow.com/questions/21210129/frantic-need-advice-on-building-a-report-poc-using-ssas-2012,Frantic - need advice on building a report POC using SSAS 2012,,21269863.0,1393600376.0,Needs details or clarity,,,
"['sql-server', 'query-optimization', 'data-warehouse', 'nested-views']","{'account_id': 2938061, 'reputation': 694, 'user_id': 2516569, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ac17a5c61833738cb9a47265bdd428ec?s=256&d=identicon&r=PG', 'display_name': 'BusinessAlchemist', 'link': 'https://stackoverflow.com/users/2516569/businessalchemist'}",True,102,1,1,1390856513,1389608685,21088912,CC BY-SA 3.0,https://stackoverflow.com/questions/21088912/unwanted-query-optimisation-in-nested-view,Unwanted query optimisation in nested view,1389609331.0,21391577.0,,,,,
"['sql', 'data-warehouse']","{'account_id': 3832478, 'reputation': 107, 'user_id': 3177692, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6326a0ed8c5b8623ec4ce94e7fb5dfbd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'XcisioN', 'link': 'https://stackoverflow.com/users/3177692/xcision'}",True,82,1,0,1389608846,1389608166,21088724,CC BY-SA 3.0,https://stackoverflow.com/questions/21088724/datawarehouse-data-security,datawarehouse data security?,,21088973.0,,,,,
"['sql-server', 'data-warehouse', 'business-intelligence', 'dimension', 'dimensional-modeling']","{'account_id': 43255, 'reputation': 44847, 'user_id': 126352, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/e7cfaec1e51ab0dbd7b05a1b6f9ac20f?s=256&d=identicon&r=PG', 'display_name': 'Justin Grant', 'link': 'https://stackoverflow.com/users/126352/justin-grant'}",True,16001,2,10,1389976919,1389593428,21084924,CC BY-SA 3.0,https://stackoverflow.com/questions/21084924/joining-across-multiple-fact-tables-with-a-dimension-in-between,joining across multiple fact tables with a dimension in between,,21102583.0,,,,,
"['mysql', 'sql', 'database', 'data-warehouse']","{'account_id': 9363, 'reputation': 15905, 'user_id': 17255, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/37df128b39e230598d03f318300e05c3?s=256&d=identicon&r=PG', 'display_name': 'Christophe Herreman', 'link': 'https://stackoverflow.com/users/17255/christophe-herreman'}",False,8759,3,4,1389456637,1389452345,21063779,,https://stackoverflow.com/questions/21063779/returning-empty-rows-in-group-by-clause,Returning empty rows in GROUP BY clause,1389456371.0,,1389548058.0,Duplicate,,,
"['excel', 'ssis', 'ssas', 'data-warehouse']","{'account_id': 3520420, 'reputation': 1, 'user_id': 2942880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39bd6c08010b2383538a200d7ccd5bc2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'VJEF', 'link': 'https://stackoverflow.com/users/2942880/vjef'}",False,1127,1,0,1446910752,1389295822,21029405,CC BY-SA 3.0,https://stackoverflow.com/questions/21029405/changing-pivot-table-connection-strings-for-testing-in-different-data-warehouse,Changing Pivot Table Connection Strings for testing in different Data Warehouse Environment,1446910752.0,,,,,,
"['database-design', 'data-warehouse', 'olap']","{'account_id': 364039, 'reputation': 863, 'user_id': 708173, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/TxIC8.jpg?s=256&g=1', 'display_name': 'Prateek Singh', 'link': 'https://stackoverflow.com/users/708173/prateek-singh'}",True,43604,4,23,1490026390,1389230798,21010045,CC BY-SA 3.0,https://stackoverflow.com/questions/21010045/benefits-of-using-staging-database-while-designing-data-warehouse,Benefits of using Staging Database while designing Data Warehouse,,21011086.0,,,,,
"['javascript', 'pentaho', 'etl', 'data-warehouse', 'kettle']","{'account_id': 3533599, 'reputation': 1407, 'user_id': 2952464, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/91cfe950e20cb329486fc63ed70652dc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'carexcer', 'link': 'https://stackoverflow.com/users/2952464/carexcer'}",True,10274,4,1,1389189501,1389115576,20977994,CC BY-SA 3.0,https://stackoverflow.com/questions/20977994/how-to-read-from-another-row-in-javascript-step-of-pentaho,How to read from another row in javascript step of Pentaho?,1495541449.0,20997628.0,,,,,
"['ssas', 'mdx', 'data-warehouse']","{'account_id': 1063607, 'reputation': 137, 'user_id': 1064699, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fd0e18c5402801f5a50098d26ac72068?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/1064699/nick'}",False,511,1,0,1389050123,1389044164,20959716,CC BY-SA 3.0,https://stackoverflow.com/questions/20959716/mdx-calculated-member-total-order-amount-from-any-order-line,MDX Calculated Member - Total Order Amount from any Order Line,,,,,,,
"['design-patterns', 'database-design', 'data-warehouse', 'etl', 'business-intelligence']","{'account_id': 3533599, 'reputation': 1407, 'user_id': 2952464, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/91cfe950e20cb329486fc63ed70652dc?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'carexcer', 'link': 'https://stackoverflow.com/users/2952464/carexcer'}",True,7061,2,1,1389065994,1388929194,20934217,CC BY-SA 3.0,https://stackoverflow.com/questions/20934217/its-recommended-to-include-an-audit-dimension-on-a-datawarehouse-project,It&#39;s recommended to include an audit dimension on a datawarehouse project?,,20963492.0,,,,,
"['sql', 'sql-server', 'sql-server-2008', 'data-warehouse']","{'account_id': 1573297, 'reputation': 141, 'user_id': 1460480, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/0c0Sd.jpg?s=256&g=1', 'display_name': 'Ulugbek', 'link': 'https://stackoverflow.com/users/1460480/ulugbek'}",True,427,2,-2,1388919995,1388848889,20922757,,https://stackoverflow.com/questions/20922757/sql-query-for-the-greatest-amount-of-total-dollars-spent,SQL Query for the greatest amount of total dollars spent...?,1388919995.0,20923127.0,1388872899.0,Not suitable for this site,,,
['data-warehouse'],"{'account_id': 1370662, 'reputation': 11, 'user_id': 1305956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb6891ae263884f0761c27c35a592d4c?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/1305956/jim'}",True,12316,2,1,1573726398,1388664825,20882742,CC BY-SA 3.0,https://stackoverflow.com/questions/20882742/how-to-create-staging-table-to-handle-incremental-load,How to create staging table to handle incremental load,1389025914.0,,,,,,
"['sql-server-2008', 'ssis', 'data-warehouse', 'etl', 'change-data-capture']","{'account_id': 3788452, 'reputation': 7, 'user_id': 3145658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8726ada908999cab33f53aaafd860a27?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ilya_kuzminov', 'link': 'https://stackoverflow.com/users/3145658/ilya-kuzminov'}",True,2377,3,1,1397585497,1388391153,20835753,CC BY-SA 3.0,https://stackoverflow.com/questions/20835753/ms-sql-server-using-cdc-to-populate-single-destination-table-from-several-sourc,MS SQL Server: using CDC to populate single destination table from several source tables,,,,,,,
"['sql-server', 'database', 'database-design', 'data-warehouse']","{'account_id': 3146526, 'reputation': 41, 'user_id': 2660908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cde11f1f393aa5d271e7f07f4c251e1a?s=256&d=identicon&r=PG', 'display_name': 'Tyler', 'link': 'https://stackoverflow.com/users/2660908/tyler'}",True,141,2,0,1388252288,1388161996,20804191,CC BY-SA 3.0,https://stackoverflow.com/questions/20804191/is-it-acceptable-to-have-a-database-for-direct-queries-and-a-second-database-for,Is it acceptable to have a database for direct queries and a second database for SSAS if they use the same data?,1388162710.0,20805565.0,,,,,
"['tfs', 'ssas', 'data-warehouse']","{'account_id': 1013119, 'reputation': 4019, 'user_id': 1025264, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a060adfd333b088ccfd50687eda0de9b?s=256&d=identicon&r=PG', 'display_name': 'vezenkov', 'link': 'https://stackoverflow.com/users/1025264/vezenkov'}",True,300,1,1,1446910780,1387633983,20719710,CC BY-SA 3.0,https://stackoverflow.com/questions/20719710/build-warehouse-sync-job-fails-after-upgrade-to-tfs-2013-timeout,Build Warehouse Sync job fails after upgrade to TFS 2013 (timeout),1446910780.0,31692283.0,,,,,
"['sql', 'oracle', 'logging', 'oracle-apex', 'data-warehouse']","{'account_id': 3750529, 'reputation': 11, 'user_id': 3118115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jrBCY.jpg?s=256&g=1', 'display_name': 'BigTim', 'link': 'https://stackoverflow.com/users/3118115/bigtim'}",False,652,1,1,1387506851,1387439412,20676117,CC BY-SA 3.0,https://stackoverflow.com/questions/20676117/creating-history-of-flows-030100-wwv-flow-activity-log,Creating history of flows_030100.wwv_flow_activity_log,,,,,,,
"['sql', 'oracle', 'ssis', 'data-warehouse']","{'account_id': 2691205, 'reputation': 35, 'user_id': 2324525, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e5ca2d85991c99ca1b70d20b97c37e1?s=256&d=identicon&r=PG', 'display_name': 'Felix Moeller', 'link': 'https://stackoverflow.com/users/2324525/felix-moeller'}",True,618,1,1,1387408208,1387401857,20668699,CC BY-SA 3.0,https://stackoverflow.com/questions/20668699/when-does-oracle-ora-rowscn-wrap,When does Oracle ora_rowscn wrap,,20669887.0,,,,,
"['tsql', 'ssrs-2008', 'data-warehouse']","{'account_id': 3743780, 'reputation': 35, 'user_id': 3112967, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/553128494/picture?type=large', 'display_name': 'William Treadway', 'link': 'https://stackoverflow.com/users/3112967/william-treadway'}",True,77,2,1,1387358759,1387315842,20645087,CC BY-SA 3.0,https://stackoverflow.com/questions/20645087/prompt-to-ignore-the-where-clause,Prompt to ignore the where clause,,20645506.0,,,,,
