tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
"['oracle', 'jython', 'windows-shell', 'sql-loader', 'oracle-data-integrator']","{'account_id': 7738610, 'reputation': 186, 'user_id': 5859322, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8TATt.jpg?s=256&g=1', 'display_name': 'Alessandro Vecchio', 'link': 'https://stackoverflow.com/users/5859322/alessandro-vecchio'}",True,912,42628413.0,1,0,1488811316,1488801986,42625241,CC BY-SA 3.0,https://stackoverflow.com/questions/42625241/odi-call-sqlldr-via-jython-on-windows-shell,ODI - Call SQLLDR via Jython on Windows Shell,,,
"['oracle', 'stored-procedures', 'plsql', 'oracle-data-integrator']","{'account_id': 10223606, 'reputation': 151, 'user_id': 7635791, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/767e9d3c03a2d39c163e5bbcf24c4ddd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Emanuele Antico', 'link': 'https://stackoverflow.com/users/7635791/emanuele-antico'}",False,3622,,1,0,1565736225,1488364512,42529394,CC BY-SA 3.0,https://stackoverflow.com/questions/42529394/how-to-the-read-stored-procedure-result-in-oracle-data-integrator-odi,How to the read stored procedure result in Oracle Data Integrator ODI,,,
"['oracle', 'stored-procedures', 'plsql', 'plsqldeveloper', 'oracle-data-integrator']","{'account_id': 10223606, 'reputation': 151, 'user_id': 7635791, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/767e9d3c03a2d39c163e5bbcf24c4ddd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Emanuele Antico', 'link': 'https://stackoverflow.com/users/7635791/emanuele-antico'}",False,4808,,0,0,1565064217,1488291014,42510951,CC BY-SA 3.0,https://stackoverflow.com/questions/42510951/how-to-call-a-pl-sql-stored-procedure-from-oracle-data-integrator-odi,How to call a PL SQL stored procedure from Oracle Data Integrator (ODI),,,
"['etl', 'oracle-data-integrator']","{'account_id': 10195360, 'reputation': 3, 'user_id': 7527348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61db893142e4174f8cc7c386340e9208?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'J. Doe', 'link': 'https://stackoverflow.com/users/7527348/j-doe'}",True,2059,42084788.0,1,0,1503914121,1486453440,42084320,CC BY-SA 3.0,https://stackoverflow.com/questions/42084320/how-to-create-a-non-existing-odi-target-mapping-datasource-from-source-datasourc,how to create a non-existing odi target mapping datasource from source datasource?,1486507393.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 9675497, 'reputation': 63, 'user_id': 7179128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cfc611a432ff424a58000d67a407fd0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Arman Sanaee', 'link': 'https://stackoverflow.com/users/7179128/arman-sanaee'}",True,4240,,1,1,1486836574,1485978041,41988271,CC BY-SA 3.0,https://stackoverflow.com/questions/41988271/how-to-create-a-temp-table-in-odi-12c,how to create a temp table in ODI 12C,1486106478.0,,
['oracle-data-integrator'],"{'account_id': 8574138, 'reputation': 59, 'user_id': 6423917, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yVnTulzY4yY/AAAAAAAAAAI/AAAAAAAAKdA/0lEEcoPYe4Y/photo.jpg?sz=256', 'display_name': 'Rajesh Kumar', 'link': 'https://stackoverflow.com/users/6423917/rajesh-kumar'}",True,1909,41719185.0,1,-1,1484749104,1484724414,41713570,CC BY-SA 3.0,https://stackoverflow.com/questions/41713570/how-to-take-all-scenarios-backup-in-odi-in-one-go,How to take all scenarios backup in odi in one go,1484749104.0,,
"['java', 'oracle', 'groovy', 'oracle-data-integrator']","{'account_id': 2834257, 'reputation': 47, 'user_id': 2435182, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/886b97e4324ae327b29a7710295afb72?s=256&d=identicon&r=PG', 'display_name': 'user2435182', 'link': 'https://stackoverflow.com/users/2435182/user2435182'}",True,2260,41227148.0,1,0,1482202267,1482161165,41225923,CC BY-SA 3.0,https://stackoverflow.com/questions/41225923/import-object-in-odi-12c-using-odi-sdk,Import object in Odi 12c using ODI SDK,1482202267.0,,
"['sql', 'oracle-data-integrator']","{'account_id': 9477297, 'reputation': 1, 'user_id': 7046261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40fc7487d52a42cfb671cde6aa419a5e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marvel', 'link': 'https://stackoverflow.com/users/7046261/marvel'}",True,1060,,1,-1,1482154399,1481995171,41201114,CC BY-SA 3.0,https://stackoverflow.com/questions/41201114/can-we-create-procedures-for-views-in-odi-11g,Can we create procedures for views in ODI 11g?,1482139402.0,,
"['business-intelligence', 'oracle-data-integrator']","{'account_id': 2339616, 'reputation': 91, 'user_id': 2051210, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/5acyQ.jpg?s=256&g=1', 'display_name': 'Maherbs', 'link': 'https://stackoverflow.com/users/2051210/maherbs'}",True,2413,41095207.0,2,0,1481535736,1481516533,41094179,CC BY-SA 3.0,https://stackoverflow.com/questions/41094179/odi-12c-business-key-auto-increment,ODI 12C - Business Key auto increment,,,
"['sql', 'oracle11g', 'oracle-data-integrator']","{'account_id': 9477297, 'reputation': 1, 'user_id': 7046261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40fc7487d52a42cfb671cde6aa419a5e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Marvel', 'link': 'https://stackoverflow.com/users/7046261/marvel'}",True,3979,,1,0,1479810484,1479799310,40735951,CC BY-SA 3.0,https://stackoverflow.com/questions/40735951/how-to-use-group-by-clause-in-odi-11g,How to use group by clause in ODI 11g,1479810484.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 8154472, 'reputation': 63, 'user_id': 6140511, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QRbPx.jpg?s=256&g=1', 'display_name': 'Wissam HANNA', 'link': 'https://stackoverflow.com/users/6140511/wissam-hanna'}",True,513,40630578.0,1,0,1479294450,1479292899,40630028,CC BY-SA 3.0,https://stackoverflow.com/questions/40630028/changing-odi-workrep-type-after-being-created,Changing ODI WORKREP Type after being created,,,
"['oracle', 'variables', 'jython', 'oracle12c', 'oracle-data-integrator']","{'account_id': 8781333, 'reputation': 1, 'user_id': 6564864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31906b34a9470b5fc7c3122a39339ec1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pramod Kokane', 'link': 'https://stackoverflow.com/users/6564864/pramod-kokane'}",True,3855,,1,0,1496248715,1478166077,40398177,CC BY-SA 3.0,https://stackoverflow.com/questions/40398177/odi-12-2-1-variable-not-setting-the-value-dynamically-in-jython-procedure,ODI 12.2.1 variable not setting the value dynamically in Jython procedure,,,
"['oracle', 'oracle-data-integrator']","{'account_id': 6887351, 'reputation': 44, 'user_id': 5292024, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e1d7e5a20f7b6fb5ab537c33759e8c2?s=256&d=identicon&r=PG', 'display_name': 'piemesson', 'link': 'https://stackoverflow.com/users/5292024/piemesson'}",False,5061,,1,0,1499347648,1477285619,40211054,CC BY-SA 3.0,https://stackoverflow.com/questions/40211054/agents-in-oracle-database-intergration,Agents in ORACLE DATABASE INTERGRATION,1477289241.0,,
['oracle-data-integrator'],"{'account_id': 8933130, 'reputation': 868, 'user_id': 6664990, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/72aa70abab8b45564f738d861c501efd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Leo', 'link': 'https://stackoverflow.com/users/6664990/leo'}",False,308,,0,1,1525681937,1476385181,40028906,CC BY-SA 4.0,https://stackoverflow.com/questions/40028906/odi-12c-cdc-objects,ODI 12C CDC Objects,1525681937.0,,
"['oracle', 'file', 'oracle12c', 'oracle-data-integrator', 'file-import']","{'account_id': 5610060, 'reputation': 27, 'user_id': 4443165, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/poCa5.jpg?s=256&g=1', 'display_name': 'number005', 'link': 'https://stackoverflow.com/users/4443165/number005'}",True,3259,40080455.0,2,0,1483524445,1475763442,39898458,CC BY-SA 3.0,https://stackoverflow.com/questions/39898458/how-to-call-a-mapping-for-each-incoming-file-in-oracle-data-integrator-odi,How to call a Mapping for each incoming file in Oracle Data Integrator (ODI),,,
"['oracle11g', 'etl', 'oracle-data-integrator', 'oracle-sql-data-modeler']","{'account_id': 7866573, 'reputation': 3, 'user_id': 5945227, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/857a534437e0e1c4936460f828ee62f2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'VIGNESH', 'link': 'https://stackoverflow.com/users/5945227/vignesh'}",True,4867,,1,0,1635794041,1471951992,39100036,CC BY-SA 4.0,https://stackoverflow.com/questions/39100036/how-to-fetch-row-counts-into-a-variable-in-odi,How to fetch Row counts into a variable in ODI?,1635794041.0,,
"['sql', 'oracle', 'etl', 'informatica-powercenter', 'oracle-data-integrator']","{'account_id': 8933130, 'reputation': 868, 'user_id': 6664990, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/72aa70abab8b45564f738d861c501efd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Leo', 'link': 'https://stackoverflow.com/users/6664990/leo'}",True,2531,,1,0,1470295947,1470261957,38754424,CC BY-SA 3.0,https://stackoverflow.com/questions/38754424/source-qualifier-sql-override-equivalent-in-odi,Source qualifier SQL override equivalent in ODI,,,
"['oracle', 'etl', 'oracle-data-integrator']","{'account_id': 8933130, 'reputation': 868, 'user_id': 6664990, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/72aa70abab8b45564f738d861c501efd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Leo', 'link': 'https://stackoverflow.com/users/6664990/leo'}",True,2610,,1,1,1470299428,1470171708,38730382,CC BY-SA 3.0,https://stackoverflow.com/questions/38730382/oracle-data-integrator-oracle-merge,Oracle Data integrator : Oracle Merge,,,
"['xml', 'oracle', 'data-migration', 'oracle-data-integrator']","{'account_id': 6300273, 'reputation': 1, 'user_id': 4895168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b432811e04ee010d8db4fd16b626b52f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ashwini', 'link': 'https://stackoverflow.com/users/4895168/ashwini'}",False,2525,,1,0,1467975791,1467974422,38264642,CC BY-SA 3.0,https://stackoverflow.com/questions/38264642/odi-12-2-1-how-to-get-specific-table-names-for-c-loading-table-during-runtime,ODI 12.2.1 - How to get Specific table names for C$ Loading table during runtime,,,
['oracle-data-integrator'],"{'account_id': 8638510, 'reputation': 11, 'user_id': 6467813, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209905863230283/picture?type=large', 'display_name': 'Mani Shanker', 'link': 'https://stackoverflow.com/users/6467813/mani-shanker'}",True,3027,,2,1,1604317398,1467842814,38234580,CC BY-SA 3.0,https://stackoverflow.com/questions/38234580/install-oracle-data-integrator-on-mac-book-pro,install oracle data integrator on mac book pro,1467842888.0,,
['oracle-data-integrator'],"{'account_id': 2339616, 'reputation': 91, 'user_id': 2051210, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/5acyQ.jpg?s=256&g=1', 'display_name': 'Maherbs', 'link': 'https://stackoverflow.com/users/2051210/maherbs'}",True,2152,38028802.0,2,0,1466859726,1466226565,37893469,CC BY-SA 3.0,https://stackoverflow.com/questions/37893469/create-target-attributes-odi-12c,Create target attributes ODI 12C,1466228958.0,,
"['oracle', 'oracle-data-integrator']","{'account_id': 8100157, 'reputation': 31, 'user_id': 6103404, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6a1ba4c37c8da26536eeed095c3e9dcd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abu Mohammed', 'link': 'https://stackoverflow.com/users/6103404/abu-mohammed'}",False,666,,1,0,1486881299,1464004868,37390466,CC BY-SA 3.0,https://stackoverflow.com/questions/37390466/make-target-as-a-source-in-odi-12c-flow-mapping,make target as a source in ODI 12c - flow mapping,1464070826.0,,
"['oracle', 'oracle11g', 'oracle-data-integrator']","{'account_id': 8100157, 'reputation': 31, 'user_id': 6103404, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6a1ba4c37c8da26536eeed095c3e9dcd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abu Mohammed', 'link': 'https://stackoverflow.com/users/6103404/abu-mohammed'}",False,1286,,1,0,1546664375,1463382391,37248469,CC BY-SA 3.0,https://stackoverflow.com/questions/37248469/odi-12c-lkm-in-mapping-without-ikm,ODI 12c LKM in mapping without IKM,,,
['oracle-data-integrator'],"{'account_id': 8206891, 'reputation': 1, 'user_id': 6176338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e593d4b25d578625daa2f30946431507?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Anirban', 'link': 'https://stackoverflow.com/users/6176338/anirban'}",False,956,,2,0,1467102538,1460107507,36496051,CC BY-SA 3.0,https://stackoverflow.com/questions/36496051/odi-12c-installation-and-rcu-creation,ODI 12c Installation and RCU Creation,,,
"['amazon-s3', 'oracle11g', 'oracle-data-integrator']","{'account_id': 43059, 'reputation': 85, 'user_id': 125687, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/7c73e5734fcc2eb5a576e71349740b6f?s=256&d=identicon&r=PG', 'display_name': 'user125687', 'link': 'https://stackoverflow.com/users/125687/user125687'}",False,1357,,2,0,1557770340,1459867011,36429474,CC BY-SA 3.0,https://stackoverflow.com/questions/36429474/how-to-connect-amazon-s3-from-oracle-oracle-data-integrator,how to connect amazon s3 from Oracle/Oracle Data Integrator,,,
"['sql', 'oracle', 'oracle-data-integrator']","{'account_id': 6542164, 'reputation': 651, 'user_id': 5567970, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30c18e449d83a0f695d04b5caed2770e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abderrahim', 'link': 'https://stackoverflow.com/users/5567970/abderrahim'}",True,3543,36199148.0,4,1,1459867399,1458818520,36198974,CC BY-SA 3.0,https://stackoverflow.com/questions/36198974/how-to-pad-zeroes-for-a-number-field,How to pad zeroes for a number field?,1458818710.0,,
"['unix', 'terminal', 'oracle-data-integrator']","{'account_id': 6776599, 'reputation': 88, 'user_id': 5218188, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/87bbed6a418c0f536532474b6ff530e5?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'daniyal.bashir', 'link': 'https://stackoverflow.com/users/5218188/daniyal-bashir'}",True,3156,,1,-1,1513323316,1458039139,36009177,CC BY-SA 3.0,https://stackoverflow.com/questions/36009177/running-odi-package-from-unix-terminal,Running ODI Package from Unix Terminal,,,
"['linux', 'oracle-data-integrator']","{'account_id': 1389806, 'reputation': 175, 'user_id': 1320898, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/70685b6c43ec91bbdc35a55c8676162d?s=256&d=identicon&r=PG', 'display_name': 'priya77', 'link': 'https://stackoverflow.com/users/1320898/priya77'}",False,411,,1,0,1459865671,1457604350,35913315,CC BY-SA 3.0,https://stackoverflow.com/questions/35913315/cannot-create-directory-using-odiexportmaster-tool,cannot create directory using ODIExportMaster tool,,,
"['obiee', 'oracle-data-integrator']","{'account_id': 2339616, 'reputation': 91, 'user_id': 2051210, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/5acyQ.jpg?s=256&g=1', 'display_name': 'Maherbs', 'link': 'https://stackoverflow.com/users/2051210/maherbs'}",True,2006,36429033.0,1,0,1459865930,1457447162,35869944,CC BY-SA 3.0,https://stackoverflow.com/questions/35869944/cfgfwk-64038-a-target-must-be-associated-with-app-svc-name-xxx,CFGFWK-64038 : A target must be associated with app-svc-name &quot;xxx&quot;,1457448631.0,,
"['oracle', 'oracle11g', 'dblink', 'oracle-data-integrator']","{'account_id': 7992562, 'reputation': 21, 'user_id': 6029999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de84b51ae6f8fe64ccf3837e18e697f1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user6029999', 'link': 'https://stackoverflow.com/users/6029999/user6029999'}",True,2272,35934810.0,1,0,1457682868,1457366164,35848190,CC BY-SA 3.0,https://stackoverflow.com/questions/35848190/how-to-get-dblink-name-in-odi-km,How to get DBLink name in ODI KM,1457596449.0,,
"['unix', 'ftp', 'oracle-data-integrator']","{'account_id': 5150019, 'reputation': 39, 'user_id': 4124885, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tvyZm.jpg?s=256&g=1', 'display_name': 'Gowtham Raja', 'link': 'https://stackoverflow.com/users/4124885/gowtham-raja'}",False,4076,,2,0,1459866867,1456907174,35741902,CC BY-SA 3.0,https://stackoverflow.com/questions/35741902/ftp-csv-file-from-unix-server-to-oracle-database-through-odi,FTP csv file from Unix server to Oracle DataBase through ODI,,,
['oracle-data-integrator'],"{'account_id': 1052510, 'reputation': 621, 'user_id': 1056049, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/95bea5d9795d5dd7423434d7bc7d8878?s=256&d=identicon&r=PG', 'display_name': 'Hotchips', 'link': 'https://stackoverflow.com/users/1056049/hotchips'}",True,1560,35694227.0,1,1,1456731693,1456716643,35691502,CC BY-SA 3.0,https://stackoverflow.com/questions/35691502/how-do-i-import-the-spark-knowledge-modules-in-oracle-data-integrator-12c,How do I import the Spark Knowledge Modules in Oracle Data Integrator 12c?,,,
"['oracle', 'oracle12c', 'oracle-data-integrator']","{'account_id': 6542164, 'reputation': 651, 'user_id': 5567970, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30c18e449d83a0f695d04b5caed2770e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abderrahim', 'link': 'https://stackoverflow.com/users/5567970/abderrahim'}",True,2480,35558568.0,1,0,1456157845,1456064864,35537338,CC BY-SA 3.0,https://stackoverflow.com/questions/35537338/issue-with-ikm-for-incremental-update-when-using-a-sequence-in-target-table,issue with IKM for incremental update when using a sequence in target table,,,
"['function', 'oracle-data-integrator', 'regexp-substr']","{'account_id': 5150019, 'reputation': 39, 'user_id': 4124885, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tvyZm.jpg?s=256&g=1', 'display_name': 'Gowtham Raja', 'link': 'https://stackoverflow.com/users/4124885/gowtham-raja'}",False,785,,2,0,1565774933,1449772134,34209159,CC BY-SA 3.0,https://stackoverflow.com/questions/34209159/regexp-function-in-odi-11g,Regexp function in ODI 11g,1500365456.0,,
['oracle-data-integrator'],"{'account_id': 1692614, 'reputation': 1003, 'user_id': 1554691, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/vFpiv.png?s=256&g=1', 'display_name': 'Canburak T&#252;mer', 'link': 'https://stackoverflow.com/users/1554691/canburak-t%c3%bcmer'}",False,1210,,1,0,1527254693,1449474697,34128732,CC BY-SA 3.0,https://stackoverflow.com/questions/34128732/comparing-odi-scenarios-development-vs-production,Comparing ODI scenarios development vs production,,,
"['linux', 'bash', 'shell', 'jython', 'oracle-data-integrator']","{'account_id': 6542164, 'reputation': 651, 'user_id': 5567970, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30c18e449d83a0f695d04b5caed2770e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Abderrahim', 'link': 'https://stackoverflow.com/users/5567970/abderrahim'}",False,202,,1,1,1453370054,1447759137,33755602,CC BY-SA 3.0,https://stackoverflow.com/questions/33755602/my-jython-procedure-coudnt-detect-errors-of-my-shell-script,my jython procedure coudn&#39;t detect errors of my shell script,,,
"['plsql', 'obiee', 'oracle-data-integrator']","{'account_id': 6212204, 'reputation': 171, 'user_id': 4838177, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/9bbc8f4bd099b8f56fada186b036502a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'salma', 'link': 'https://stackoverflow.com/users/4838177/salma'}",True,564,,1,-2,1446020032,1445640838,33312570,CC BY-SA 3.0,https://stackoverflow.com/questions/33312570/using-pl-sql-in-odi-or-obiee,Using PL/SQL in ODI or OBIEE?,,,
"['data-warehouse', 'oracle-data-integrator', 'fact-table']","{'account_id': 6212204, 'reputation': 171, 'user_id': 4838177, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/9bbc8f4bd099b8f56fada186b036502a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'salma', 'link': 'https://stackoverflow.com/users/4838177/salma'}",False,679,,0,0,1445503843,1445470384,33271020,CC BY-SA 3.0,https://stackoverflow.com/questions/33271020/how-to-load-data-warehouse-using-odi,How to load Data Warehouse using ODI?,1445503843.0,,
"['java', 'javabeans', 'oracle-data-integrator']","{'account_id': 6735009, 'reputation': 47, 'user_id': 5190110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf0e052afe23ca8b726e59d59b844bde?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'debug_04', 'link': 'https://stackoverflow.com/users/5190110/debug-04'}",False,152,,0,1,1445364221,1445364221,33243691,CC BY-SA 3.0,https://stackoverflow.com/questions/33243691/send-mail-in-java-bean-with-html-tags,Send mail in Java Bean with html tags,,,
"['oracle', 'oracle-sqldeveloper', 'oracle-data-integrator']","{'account_id': 6427391, 'reputation': 110, 'user_id': 4982005, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5ae7c6626e006e1d4ec2d31e01ef2ac0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'AMore', 'link': 'https://stackoverflow.com/users/4982005/amore'}",True,364,33097978.0,1,0,1498210109,1444663908,33084882,CC BY-SA 3.0,https://stackoverflow.com/questions/33084882/oracle-data-integrator-logging-history,Oracle Data Integrator logging history,1445251220.0,,
"['excel', 'oracle', 'encoding', 'character-encoding', 'oracle-data-integrator']","{'account_id': 1007093, 'reputation': 889, 'user_id': 1020541, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/39597d14e36c39a39826dd2e9056b784?s=256&d=identicon&r=PG', 'display_name': 'Kotodid', 'link': 'https://stackoverflow.com/users/1020541/kotodid'}",True,1274,33089623.0,1,0,1444681590,1444075772,32957062,CC BY-SA 3.0,https://stackoverflow.com/questions/32957062/oracle-data-integrator-oracle-to-excel-encoding,Oracle Data Integrator Oracle to Excel encoding,1444632837.0,,
"['oracle', 'jython', 'oracle12c', 'oracle-data-integrator']","{'user_type': 'does_not_exist', 'display_name': 'user5059264'}",False,1091,,1,0,1443608388,1443535043,32845916,CC BY-SA 3.0,https://stackoverflow.com/questions/32845916/extract-data-from-files-name,extract data from file&#39;s name,,,
"['dynamic', 'groovy', 'automation', 'mapping', 'oracle-data-integrator']","{'account_id': 7014345, 'reputation': 71, 'user_id': 5376209, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/okJlq.jpg?s=256&g=1', 'display_name': 'GelliDucklbrein', 'link': 'https://stackoverflow.com/users/5376209/gelliducklbrein'}",True,6236,,1,7,1566503810,1443186633,32783003,CC BY-SA 3.0,https://stackoverflow.com/questions/32783003/automated-mapping-in-groovy-for-odi-with-expression,automated mapping in groovy for ODI with expression,,,
"['oracle', 'sdk', 'oracle-data-integrator']","{'account_id': 4469125, 'reputation': 31, 'user_id': 3635872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dab5204c6be8ecd393d344cfca104393?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3635872', 'link': 'https://stackoverflow.com/users/3635872/user3635872'}",False,365,,1,3,1482223950,1442231536,32564128,CC BY-SA 3.0,https://stackoverflow.com/questions/32564128/yellow-interface-as-source-table-in-odi-using-sdk,Yellow Interface as Source Table in ODI using SDK,1442315979.0,,
"['oracle', 'join', 'oracle-data-integrator']","{'user_type': 'does_not_exist', 'display_name': 'user5162363'}",True,7259,,4,1,1503999904,1442224760,32561967,CC BY-SA 3.0,https://stackoverflow.com/questions/32561967/how-can-do-a-special-join-left-on-odi-between-two-tables,how can do a special join left on ODI between two tables,,,
['oracle-data-integrator'],"{'account_id': 6895156, 'reputation': 17, 'user_id': 5297374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9558f299fd41fd149461f0d8372d18b9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user5297374', 'link': 'https://stackoverflow.com/users/5297374/user5297374'}",True,2486,,1,2,1441359231,1441292691,32379271,CC BY-SA 3.0,https://stackoverflow.com/questions/32379271/issue-with-odi-studio-11g,Issue with ODI studio 11g,1441302385.0,,
"['sql', 'sql-server', 'oracle', 'outer-join', 'oracle-data-integrator']","{'account_id': 2807224, 'reputation': 347, 'user_id': 2414219, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f001103bf92a03693c7532f0808b2be7?s=256&d=identicon&r=PG', 'display_name': 'Mohamed El-Touny', 'link': 'https://stackoverflow.com/users/2414219/mohamed-el-touny'}",False,614,,0,0,1439456976,1439455781,31983555,CC BY-SA 3.0,https://stackoverflow.com/questions/31983555/odi-12-1-3-couldnt-use-non-ordered-joins-with-sql-server,ODI 12.1.3 couldn&#39;t use Non-ordered joins with SQL Server,1439456976.0,,
"['xml', 'jms', 'activemq', 'classcastexception', 'oracle-data-integrator']","{'account_id': 452827, 'reputation': 73, 'user_id': 849473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec7bb2c8b0b95b60b33c49f50a9bf91f?s=256&d=identicon&r=PG', 'display_name': 'azamat7r', 'link': 'https://stackoverflow.com/users/849473/azamat7r'}",True,8321,,1,6,1445582995,1438574107,31779192,CC BY-SA 3.0,https://stackoverflow.com/questions/31779192/odi-1227-activemqobjectmessage-cannot-be-cast-to-javax-jms-bytesmessage,ODI-1227: ActiveMQObjectMessage cannot be cast to javax.jms.BytesMessage,1438766945.0,,
"['obiee', 'oracle-data-integrator']","{'account_id': 6699646, 'reputation': 11, 'user_id': 5166607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d0cf96a1eb2003288fb4ebec034bc83?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Puru Shrestha', 'link': 'https://stackoverflow.com/users/5166607/puru-shrestha'}",True,386,,2,1,1457687827,1438112960,31685773,CC BY-SA 3.0,https://stackoverflow.com/questions/31685773/2-factor-authentication-to-log-in-odi-and-obiee-11g,2 factor authentication to log in ODI and OBIEE 11g?,,,
